class,comfort_level,correct
0,712,False
0,597,False
0,820,False
0,712,False
0,609,False
0,628,False
0,563,False
0,524,False
0,598,False
0,680,False
0,646,False
0,433,False
0,732,False
0,520,False
0,614,False
0,742,False
0,677,False
0,663,False
0,732,False
0,565,False
0,708,False
0,645,False
0,661,False
0,593,False
0,701,False
0,727,False
0,668,False
0,816,False
0,712,False
0,735,False
0,486,False
0,822,False
0,530,False
0,787,False
0,697,False
0,732,False
0,716,False
0,714,False
0,684,False
0,517,False
0,759,False
0,415,False
0,619,False
0,757,False
0,692,False
0,710,False
0,765,False
0,710,False
0,811,False
0,649,False
0,694,False
0,790,False
0,723,False
0,808,False
0,782,False
0,687,False
0,585,False
0,712,False
0,407,True
0,734,False
0,659,False
0,654,False
0,649,False
0,772,False
0,686,False
0,826,False
0,719,False
0,756,False
0,648,False
0,625,False
0,742,False
0,751,False
0,801,False
0,769,False
0,637,False
0,715,False
0,643,False
0,743,False
0,689,False
0,840,False
0,704,False
0,689,False
0,568,False
0,802,False
0,648,False
0,644,False
0,721,False
0,667,False
0,749,False
0,601,False
0,688,False
0,642,False
0,886,False
0,541,False
0,764,False
0,705,False
0,641,False
0,638,False
0,630,False
0,635,False
0,732,False
0,762,False
0,668,False
0,635,False
0,552,False
0,727,False
0,750,False
0,574,False
0,576,False
0,615,False
0,747,False
0,720,False
0,686,False
0,767,False
0,763,False
0,744,False
0,623,False
0,792,False
0,745,False
0,668,False
0,733,False
0,620,False
0,518,False
0,647,False
0,870,False
0,347,False
0,597,False
0,947,False
0,740,False
0,850,False
0,535,False
0,604,False
0,713,False
0,572,False
0,774,False
0,638,False
0,677,False
0,840,False
0,601,False
0,706,False
0,840,False
0,701,False
0,782,False
0,734,False
0,720,False
0,504,True
0,671,False
0,677,False
0,616,False
0,631,False
0,757,False
0,441,False
0,754,False
0,473,False
0,623,False
0,765,False
0,524,False
0,703,False
0,774,False
0,764,False
0,594,False
0,743,False
0,698,False
0,817,False
0,748,False
0,730,False
0,709,False
0,758,False
0,587,False
0,660,False
0,800,False
0,770,False
0,737,False
0,724,False
0,711,False
0,550,False
0,546,False
0,717,False
0,791,False
0,651,False
0,651,False
0,652,False
0,632,False
0,729,False
0,690,False
0,542,False
0,725,False
0,591,False
0,420,False
0,660,False
0,617,False
0,767,False
0,684,False
0,651,False
0,682,False
0,755,False
0,780,False
0,674,False
0,748,False
0,793,False
