class,comfort_level,correct
1,227,False
1,205,False
1,335,False
1,267,False
1,233,False
1,279,False
1,230,False
1,226,False
1,274,False
1,220,False
1,278,False
1,192,False
1,310,False
1,157,False
1,231,False
1,217,False
1,259,False
1,253,False
1,202,False
1,278,False
1,212,False
1,230,False
1,174,False
1,218,False
1,245,False
1,199,False
1,256,False
1,235,False
1,235,False
1,248,False
1,278,False
1,269,False
1,298,False
1,255,False
1,286,False
1,221,False
1,232,False
1,206,False
1,221,False
1,233,False
1,174,False
1,219,False
1,279,False
1,124,False
1,331,False
1,172,False
1,215,False
1,169,False
1,221,False
1,280,False
1,176,False
1,201,False
1,233,False
1,207,False
1,161,False
1,295,False
1,236,False
1,185,False
1,310,False
1,200,False
1,220,False
1,233,False
1,207,False
1,204,False
1,267,False
1,295,False
1,218,False
1,214,False
1,166,False
1,311,False
1,247,False
1,246,False
1,264,False
1,265,False
1,226,False
1,156,False
1,313,False
1,316,False
1,238,False
1,184,False
1,212,False
1,257,False
1,224,False
1,266,False
1,236,False
1,248,False
1,196,False
1,284,False
1,291,False
1,186,False
1,295,False
1,224,False
1,299,False
1,251,False
1,204,False
1,214,False
1,276,False
1,378,False
1,258,False
1,144,False
1,193,False
1,204,False
1,233,False
1,205,False
1,331,False
1,220,False
1,254,False
1,223,False
1,238,False
1,294,False
1,310,False
1,218,False
1,298,False
1,202,False
1,262,False
1,210,False
1,273,False
1,271,False
1,266,False
1,191,False
1,333,False
1,268,False
1,282,False
1,141,False
1,136,False
1,212,False
1,259,False
1,309,False
1,267,False
1,300,False
1,206,False
1,131,False
1,209,False
1,231,False
1,311,False
1,223,False
1,169,False
1,252,False
1,266,False
1,180,False
1,225,False
1,285,False
1,215,False
1,191,False
1,248,False
1,284,False
1,260,False
1,254,False
1,240,False
1,257,False
1,195,False
1,271,False
1,279,False
1,202,False
1,245,False
1,167,False
1,303,False
1,179,False
1,240,False
1,267,False
1,214,False
1,268,False
1,314,False
1,352,False
1,253,False
1,343,False
1,212,False
1,209,False
1,239,False
