class,comfort_level,correct
0,1501,False
0,1576,False
0,1873,False
0,2014,False
0,1710,False
0,1872,False
0,1445,False
0,1949,False
0,1683,False
0,1463,False
0,1824,False
0,1688,False
0,1654,False
0,1752,False
0,2047,False
0,1838,False
0,1283,False
0,1582,False
0,740,False
0,1742,False
0,1373,False
0,1818,False
0,1438,False
0,1892,False
0,1187,False
0,2148,False
0,1784,False
0,2068,False
0,1730,False
0,1589,False
0,2093,False
0,1898,True
0,1603,False
0,1650,False
0,1828,False
0,1317,False
0,1924,False
0,1810,False
0,1821,False
0,1938,False
0,1913,False
0,1771,False
0,1203,False
0,1549,False
0,1687,False
0,1530,False
0,1994,False
0,1803,False
0,2051,False
0,1459,False
0,1781,False
0,1947,False
0,1447,False
0,1691,False
0,1367,False
0,2119,False
0,1898,False
0,1864,False
0,783,False
0,1036,False
0,1647,False
0,1811,False
0,1658,False
0,1378,False
0,1591,False
0,1515,False
0,1735,False
0,1830,False
0,1942,False
0,1189,False
0,1908,False
0,1813,False
0,1687,False
0,1835,False
0,2118,False
0,1352,False
0,1963,False
0,1583,False
0,1551,False
0,1905,False
0,1609,False
0,1825,False
0,1645,False
0,2082,False
0,1959,False
0,2292,False
0,1627,False
0,1447,False
0,1834,False
0,1959,False
0,1426,False
0,1967,False
0,1971,False
0,1754,False
0,1829,False
0,1691,False
0,1714,False
0,2037,False
0,1715,False
0,2035,False
0,1591,False
0,1492,False
0,2107,False
0,1898,False
0,1601,False
0,1865,False
0,1929,False
0,2105,False
0,1890,False
0,1020,False
0,1703,False
0,1898,False
0,2095,False
0,1769,False
0,1884,False
0,1492,False
0,1667,False
0,1861,False
0,1282,False
0,1840,False
0,1917,False
0,1607,False
0,1497,False
0,1312,False
0,2100,False
0,1258,False
0,1782,False
0,1978,False
0,1324,False
0,1925,False
0,1585,False
0,1729,False
0,1092,False
0,2053,False
0,1634,False
0,1753,False
0,1773,False
0,1834,False
0,1740,True
0,1856,False
0,1749,False
0,1939,False
0,1728,False
0,1602,False
0,1766,False
0,2022,False
0,1340,False
0,1738,False
0,1824,False
0,1691,False
0,1921,False
0,1580,False
0,1798,False
0,2023,False
0,1521,False
0,1777,False
0,1767,False
0,1778,False
0,1768,False
0,1651,False
0,1053,False
0,1765,False
0,1439,False
0,1714,False
0,1660,False
0,1769,False
0,1548,False
0,1895,False
0,1111,True
0,1962,False
0,821,False
0,1990,False
0,1920,False
0,2054,False
0,887,False
0,1625,False
0,1598,False
0,1780,False
0,1273,False
0,1630,False
0,1787,False
0,1327,False
0,1635,False
0,1760,False
0,1897,False
0,1839,False
0,1443,False
0,1191,False
0,1763,False
0,2098,False
0,1894,False
0,1957,False
0,1865,False
0,1459,False
0,1331,False
0,1521,False
0,1927,False
0,1705,False
0,1811,False
0,1609,False
0,2202,False
0,1350,True
0,1845,False
0,1886,False
0,1859,False
0,1675,False
0,1585,False
0,1530,False
0,1202,False
