class,comfort_level,correct
1,3367,False
1,3967,False
1,3644,False
1,2713,False
1,4103,False
1,3588,False
1,3548,False
1,3601,False
1,4152,False
1,3980,False
1,3916,False
1,4376,False
1,3763,False
1,3545,False
1,3984,False
1,3471,False
1,4274,False
1,4118,False
1,4174,False
1,3631,False
1,3425,False
1,3213,False
1,3990,False
1,3420,False
1,4191,False
1,3709,False
1,3614,False
1,3674,False
1,3268,False
1,4001,False
1,3600,False
1,3140,False
1,3732,False
1,3234,False
1,3212,False
1,2717,False
1,3441,False
1,2900,False
1,3897,False
1,3482,False
1,4094,False
1,2626,False
1,3999,False
1,3165,False
1,3661,False
1,3471,False
1,4009,False
1,3888,False
1,2686,False
1,4035,False
1,3393,False
1,3917,False
1,3214,False
1,3339,False
1,3745,False
1,3520,False
1,4044,False
1,3998,False
1,3780,False
1,3368,False
1,4038,False
1,3230,False
1,3443,False
1,3359,False
1,4018,False
1,3316,False
1,3914,False
1,2721,False
1,3307,False
1,3982,False
1,3417,False
1,3427,False
1,3587,False
1,3549,False
1,3629,False
1,3403,False
1,3546,False
1,4349,False
1,3550,False
1,3622,False
1,3246,False
1,3968,False
1,3801,False
1,3683,False
1,3860,False
1,3898,False
1,3695,False
1,3289,False
1,3905,False
1,3424,False
1,3490,False
1,3782,False
1,3476,False
1,3705,False
1,3415,False
1,3767,False
1,3737,False
1,3544,False
1,4107,False
1,4297,False
1,3521,False
1,3229,False
1,3190,False
1,3698,False
1,3016,False
1,4025,False
1,4111,False
1,3702,False
1,3481,False
1,2952,False
1,3583,False
1,3104,False
1,3695,False
1,3845,False
1,3962,False
1,3995,False
1,4145,False
1,3680,False
1,3229,False
1,3131,False
1,3785,False
1,3901,False
1,4227,False
1,3212,False
1,3608,False
1,3794,False
1,3877,False
1,3876,False
1,3310,False
1,3129,False
1,3974,False
1,3336,False
1,3664,False
1,3240,False
1,4116,False
1,2913,False
1,3292,False
1,4276,False
1,4298,True
1,3623,False
1,3853,False
1,2910,False
1,3514,False
1,4279,False
1,3221,False
1,3503,False
1,3476,False
1,3752,False
1,3249,False
1,3579,False
1,3874,False
1,4155,False
1,3497,False
1,3542,False
1,3193,False
1,4055,False
1,3485,False
1,3969,False
1,3518,False
1,3871,False
1,4361,False
1,3103,False
1,3602,False
1,3079,False
1,3743,False
1,3371,False
1,3656,False
1,3476,False
1,3685,False
1,3337,False
1,3730,False
1,3928,False
1,3829,False
1,3576,False
1,2704,False
1,4036,False
1,2896,False
1,3308,False
1,3886,False
1,3942,False
1,3738,False
1,3626,False
1,4126,False
1,3537,False
1,3391,False
1,3797,False
1,4007,False
1,3193,False
1,3652,False
1,3106,False
1,3989,False
1,3853,False
1,2936,False
1,3949,False
1,3183,False
1,4250,False
1,2675,False
1,3456,False
1,3976,False
1,3588,False
1,3472,False
1,3727,False
1,2625,False
1,3620,False
1,3679,False
1,3779,False
1,3530,False
1,3104,False
1,3666,False
1,2682,False
1,3987,False
1,3777,False
1,3930,False
1,3724,False
1,3494,False
1,3271,False
1,3142,False
1,3799,False
1,3677,False
1,3529,False
1,3432,False
1,3604,False
1,3617,False
1,4207,False
1,3223,False
1,3660,False
1,3598,False
1,3438,False
1,4386,False
1,3892,False
1,4049,False
1,3968,False
1,2849,False
1,3332,False
1,2927,False
1,3502,False
1,3678,False
1,3839,False
1,3558,False
1,3384,False
1,3924,False
1,3781,False
1,2910,False
1,3557,False
1,3442,False
1,3595,False
1,3576,False
1,3967,False
1,4023,False
1,3060,False
1,4141,False
1,4245,False
1,3106,False
1,3671,False
1,3672,False
1,3564,False
1,3735,False
1,3211,False
1,3355,False
1,3107,False
1,3215,False
1,3435,False
1,3546,False
1,3518,False
1,3317,False
1,3665,False
1,3518,False
1,3778,False
1,3454,False
1,3067,False
1,4094,False
1,3891,False
1,4053,False
1,3298,False
1,3700,False
1,3995,False
1,4134,False
1,3366,False
1,3309,False
1,3122,False
1,3586,False
1,3736,False
1,3525,False
1,4086,False
1,3838,False
1,2972,False
1,4212,False
1,3671,False
1,3593,False
1,2939,False
1,3942,False
1,3733,False
1,3669,False
1,2236,False
1,3224,False
1,4132,False
1,3363,False
1,3127,False
1,3412,False
1,3891,False
1,4071,False
1,2675,False
1,3706,False
1,3243,False
1,3719,False
1,3602,False
1,4039,False
1,3982,False
1,3689,False
1,3606,False
1,3699,False
1,3239,False
1,3290,False
1,3913,False
1,3665,False
1,3477,False
1,3207,False
1,4167,False
1,3543,False
1,4249,False
1,3554,False
1,3114,False
1,3220,False
1,3877,False
1,4223,False
1,3667,False
1,3234,False
1,3940,False
1,4231,False
1,4123,False
1,3779,False
1,4059,False
1,3159,False
1,3598,False
1,2865,False
1,3619,False
1,3538,False
1,3205,False
1,3088,False
1,3332,True
1,4271,False
1,3867,False
1,4073,False
1,4325,False
1,3746,False
1,3707,False
1,3863,False
1,3216,False
1,3684,False
1,3765,False
1,3338,False
1,3692,False
1,3555,False
1,3832,False
1,3568,False
1,4014,False
1,3789,False
1,3917,False
1,4031,False
1,3747,False
1,3137,False
1,3975,False
1,3868,False
1,3823,False
1,3624,False
1,3822,False
1,3914,False
1,4256,False
1,3128,False
1,3786,False
1,4097,False
1,3673,False
1,4113,False
1,3743,False
1,4257,False
1,3193,False
1,3868,False
1,3826,False
1,3378,False
1,3628,False
1,3221,False
1,3899,False
1,3560,False
1,3145,False
1,3845,False
1,3758,False
1,3740,False
1,3632,False
1,2307,False
1,3651,False
1,3365,False
1,3767,False
1,3263,False
1,3671,False
1,3262,False
1,3423,False
1,3434,False
1,3650,False
1,3871,False
1,3602,False
1,3660,False
1,3318,False
1,3052,False
1,3585,False
1,3867,False
1,3706,False
1,3764,False
1,3502,False
1,3694,False
1,3691,False
1,4171,False
1,3557,False
1,3646,False
1,3944,False
1,3912,False
1,3279,False
1,3558,False
1,3712,False
1,3169,False
1,2882,False
1,3319,False
1,3715,False
1,3702,False
1,3452,False
1,4130,False
1,3880,False
1,3492,False
1,3517,False
1,3670,False
1,2948,False
1,3945,False
1,3295,False
1,3045,False
1,4171,False
1,3430,False
1,3251,False
1,3736,False
1,3344,False
1,4225,True
1,3430,False
1,3293,False
1,4365,False
1,3279,False
1,3754,False
1,3661,False
1,3994,False
1,3682,False
1,3379,False
1,3142,False
1,3560,False
1,4020,False
1,3855,False
1,3890,False
1,4078,False
1,3354,False
1,3567,False
1,3709,False
1,3691,False
1,3538,False
1,2992,False
1,3580,False
1,2560,False
1,3881,False
1,3808,False
1,3772,False
1,3619,False
1,3697,False
1,3792,False
1,4288,False
1,3447,False
1,3480,False
1,4050,False
1,3819,False
1,3713,False
1,3626,False
1,3462,False
1,3947,False
1,3519,False
1,3854,False
1,3603,False
1,3777,False
1,3163,False
1,3754,False
1,3137,False
1,3952,False
1,3926,False
1,3462,False
1,3349,False
1,3291,False
1,4169,False
1,3434,False
1,3553,False
1,3443,False
1,3551,False
1,4038,False
1,3033,False
1,3569,False
1,3466,False
1,4360,False
1,4251,False
1,3905,False
1,4121,False
1,3389,False
1,3650,False
1,2499,False
1,4060,False
1,3729,False
1,3592,False
1,3397,False
1,3567,False
1,3703,False
1,3789,False
1,3447,False
1,3392,False
1,3628,False
1,4115,False
1,3494,False
1,4040,False
1,4161,False
1,3726,False
1,3710,False
1,3949,False
1,3939,False
1,3708,False
1,3946,False
1,3443,False
1,3801,False
1,3011,False
1,3888,False
1,3613,False
1,3068,False
1,3746,False
1,3209,False
1,3382,False
1,3302,False
1,3254,False
1,3181,False
1,3121,False
1,3941,False
1,4129,False
1,4004,False
1,3871,False
1,3743,False
1,3796,False
1,3743,True
1,2936,False
1,3325,False
1,4126,False
1,3692,False
1,3781,False
1,3913,False
1,3778,False
1,3495,False
1,3059,False
1,3779,False
1,3626,False
1,3794,False
1,3762,False
1,3625,False
1,4150,False
1,3437,False
1,3462,False
1,3776,False
1,3586,True
1,3980,False
1,4018,False
1,3254,False
1,3796,False
1,3245,False
1,3794,False
1,3242,False
1,2770,False
1,4135,False
1,3664,False
1,3541,False
1,3907,False
1,4273,False
1,3591,False
1,3429,False
1,4089,False
1,3808,False
1,3818,False
1,3528,False
1,3703,False
1,3822,False
1,3317,False
1,3744,False
1,3797,False
1,3745,False
1,3701,False
1,2696,False
1,3567,False
1,3956,False
1,2759,False
1,3902,False
1,3421,False
1,3945,False
1,3832,False
1,4200,False
1,3527,False
1,3914,False
1,3773,False
1,3547,False
1,3442,False
1,3328,False
1,3349,False
1,3518,False
1,3813,False
1,3375,False
1,3585,False
1,3835,False
1,3290,False
1,3800,False
1,3882,False
1,3723,False
1,3705,False
1,3501,False
1,3329,False
1,3363,False
1,4434,False
1,3354,False
1,3070,False
1,3885,False
1,2835,False
1,2817,False
1,3821,False
1,3660,False
1,3498,False
1,3622,False
1,3323,False
1,3349,False
1,3577,False
1,3830,False
1,3238,False
1,3119,False
1,3450,False
1,3180,False
1,2973,False
1,3083,False
1,4019,False
1,3661,False
1,3267,False
1,3338,False
1,4089,False
1,3754,False
1,3860,True
1,3573,False
1,3707,False
1,3947,False
1,3399,False
1,4004,False
1,3946,False
1,3307,False
1,3491,False
1,3578,False
1,4359,False
1,3224,False
1,3561,False
1,3467,False
1,2986,False
1,4001,False
1,3292,False
1,3255,False
1,3458,False
1,3926,False
1,3067,False
1,3057,False
1,4095,False
1,3666,False
1,2763,False
1,4050,False
1,3496,False
1,3605,False
1,3547,False
1,3730,False
1,3332,False
1,3485,False
1,2973,False
1,3863,False
1,3264,False
1,4357,False
1,3774,False
1,3693,False
1,3882,False
1,4081,False
1,3676,False
1,4011,False
1,3677,False
1,4094,False
1,4036,False
1,3124,False
1,2408,False
1,3575,False
1,3944,False
1,3545,False
1,4017,False
1,3621,False
1,3548,False
1,3775,False
1,3089,False
1,3516,False
1,3658,False
1,3655,False
1,4463,False
1,4061,False
1,4177,False
1,3602,False
1,3276,False
1,3734,False
1,3752,False
1,3561,False
1,3778,False
1,3536,False
1,3743,False
1,2800,False
1,3694,False
1,3850,False
1,3728,False
1,4248,False
1,4089,False
1,4025,False
1,3900,False
1,3495,False
1,3245,False
1,4399,False
1,4051,False
1,2894,False
1,3935,False
1,3559,False
1,2828,False
1,3913,False
1,2920,False
1,3376,False
1,2655,False
1,3393,False
1,3557,False
1,2143,False
1,3917,False
1,3467,False
1,3212,False
1,4123,False
1,3662,False
1,3830,False
1,3331,False
1,3629,False
1,3482,False
1,3686,False
1,3562,False
1,3222,False
1,3508,False
1,3605,False
1,3729,False
1,4116,False
1,3630,False
1,3330,False
1,3276,False
1,3836,False
1,3585,False
1,3422,False
1,4065,False
1,3165,False
1,3765,False
1,3490,False
1,3669,False
1,4010,False
1,3566,False
1,4016,False
1,3641,False
1,3442,False
1,3778,False
1,3618,False
1,3849,False
1,3601,False
1,4163,False
1,4030,False
1,2916,False
1,3776,False
1,3881,False
1,2830,False
1,3300,False
1,4194,False
1,3731,False
1,4008,False
1,3773,False
1,3768,False
1,3852,False
1,3390,False
1,3842,False
1,3730,False
1,3431,False
1,3484,False
1,3417,False
1,3821,False
1,2870,False
1,3817,False
1,3215,False
1,3953,False
1,3868,False
1,3457,False
1,3438,False
1,3930,False
1,3950,False
1,3174,False
1,3752,False
1,3878,False
1,3227,False
1,3926,False
1,3315,False
1,4041,False
1,3901,False
1,3998,False
1,3540,False
1,3812,False
1,3734,False
1,4016,False
1,3541,False
1,3082,False
1,3692,False
1,2733,False
1,3653,False
1,3601,False
1,3645,False
1,3487,False
1,3026,False
1,3340,False
1,3278,False
1,3658,False
1,3076,False
1,4043,False
1,4136,False
1,3472,False
1,3280,False
1,3385,False
1,2994,False
1,4033,False
1,4108,False
1,3822,False
1,3636,False
1,3817,False
1,3842,False
1,3915,False
1,3488,False
1,3234,False
1,3689,False
1,3549,False
1,3755,False
1,3586,False
1,3755,False
1,3518,False
1,3685,False
1,3869,False
1,3036,False
1,3941,False
1,3808,False
1,3295,False
1,3418,False
1,3942,False
1,3828,False
1,3588,False
1,3377,False
1,4232,False
1,3237,False
1,3787,False
1,3197,False
1,3740,False
1,3598,False
1,3671,False
1,3641,False
1,3501,False
1,3989,False
1,4173,False
1,3021,False
1,3354,False
1,3346,False
1,4073,False
1,3876,False
1,3789,False
1,3184,False
1,4119,False
1,3582,False
1,3558,False
1,3226,False
1,3621,False
1,3551,False
1,3733,False
1,3357,False
1,3447,False
1,2531,False
1,3264,False
1,3983,False
1,3196,False
1,3742,False
1,3565,False
1,4220,False
1,4246,False
1,4024,False
1,3555,False
1,3574,False
1,3341,False
1,2891,False
1,3998,False
1,3872,False
1,3883,False
1,3893,False
1,3646,False
1,3702,False
1,3563,False
1,3420,False
1,4033,False
1,3641,False
1,3137,False
1,3692,False
1,4000,False
1,3949,False
1,3627,False
1,3491,False
1,3472,False
1,3736,False
1,3290,False
1,4006,False
1,3652,False
1,3298,False
1,3319,False
1,4058,False
1,3321,False
1,3841,False
