class,comfort_level,correct
0,39,False
0,174,False
0,123,False
0,38,False
0,167,False
0,68,False
0,72,False
0,76,False
0,170,False
0,161,False
0,156,False
0,102,False
0,62,False
0,108,False
0,76,False
0,84,False
0,173,False
0,65,False
0,152,False
0,216,False
0,165,False
0,78,False
0,257,False
0,140,False
0,89,False
0,67,False
0,50,False
0,150,False
0,56,False
0,57,False
0,88,False
0,222,False
0,127,False
0,60,False
0,142,False
0,113,False
0,75,False
0,74,False
0,108,False
0,79,False
0,81,False
0,106,False
0,77,False
0,43,False
0,111,False
0,58,False
0,119,False
0,146,False
0,113,False
0,50,False
0,68,False
0,111,False
0,50,False
0,180,False
0,154,False
0,37,False
0,77,False
0,70,False
0,114,False
0,82,False
0,103,False
0,89,False
0,106,False
0,35,False
0,24,False
0,68,False
0,154,False
0,150,False
0,180,False
0,188,False
0,110,False
0,105,False
0,32,False
0,216,False
0,44,False
0,92,False
0,73,False
0,40,False
0,154,False
0,236,False
0,196,False
0,107,False
0,86,False
0,134,False
0,74,False
0,73,False
0,74,False
0,128,False
0,104,False
0,102,False
0,143,True
0,126,False
0,102,False
0,73,False
0,105,False
0,153,False
0,171,False
0,65,False
0,84,False
0,151,False
0,55,False
0,64,False
0,64,False
0,137,False
0,115,False
0,140,False
0,51,False
0,142,False
0,51,False
0,130,False
0,155,False
0,72,False
0,89,False
0,74,False
0,132,False
0,115,False
0,84,False
0,99,False
0,116,False
0,90,False
0,15,False
0,90,False
0,93,False
0,50,False
0,103,False
0,198,False
0,66,False
0,41,False
0,100,False
0,84,False
0,100,False
0,77,False
0,133,True
0,95,False
0,76,False
0,60,False
0,161,False
0,227,False
0,59,False
0,203,False
0,97,False
0,48,False
0,147,False
0,186,False
0,120,False
0,166,False
0,129,False
0,57,False
0,33,False
0,69,False
0,162,False
0,84,False
0,251,False
0,92,False
0,84,False
0,80,False
0,63,False
0,86,False
0,168,False
0,38,False
0,115,False
0,116,False
0,104,False
0,220,False
0,159,False
0,113,False
0,174,False
0,164,False
0,33,False
0,153,False
0,101,False
0,69,False
0,155,False
0,82,False
0,78,False
0,186,False
0,139,False
0,34,False
0,185,False
0,80,False
0,82,False
0,118,False
0,79,False
0,24,False
0,90,False
0,96,False
0,103,False
0,205,False
0,103,False
0,223,False
0,111,False
0,41,False
0,62,False
0,137,False
0,171,False
0,72,False
0,62,False
0,28,False
0,99,False
0,106,False
0,149,False
0,72,False
0,88,False
0,97,False
0,80,False
0,170,False
0,200,False
0,61,False
0,112,False
0,132,False
0,76,False
0,35,False
0,71,False
0,115,False
0,121,False
0,82,False
0,67,False
0,151,False
0,113,False
0,65,False
0,75,False
0,78,False
0,108,False
0,88,False
0,68,False
0,69,False
0,94,False
0,123,False
0,127,False
0,120,False
0,63,False
0,64,False
0,101,False
0,75,False
0,45,False
0,65,False
0,54,False
0,58,False
0,39,False
0,141,False
0,165,False
0,99,False
0,175,False
0,28,False
0,68,False
0,126,False
0,60,False
0,78,False
0,165,False
0,108,False
0,89,False
0,57,False
0,88,False
0,96,False
0,131,False
0,132,False
0,187,False
0,41,False
0,111,False
0,68,False
0,154,False
0,116,False
0,65,False
0,48,False
0,173,False
0,75,False
0,91,False
0,220,False
0,56,False
0,92,False
0,40,False
0,83,False
0,90,False
0,61,False
0,101,False
0,126,False
0,60,False
0,118,False
0,162,False
0,47,False
0,150,False
0,158,False
