,hamming_distance
0,79
1,184
2,152
3,324
4,373
5,337
6,406
7,350
8,180
9,289
10,322
11,170
12,310
13,326
14,355
15,365
16,314
17,306
18,450
19,274
20,410
21,272
22,314
23,284
24,390
25,413
26,359
27,246
28,473
29,383
30,321
31,332
32,181
33,326
34,376
35,402
36,315
37,393
38,181
39,316
40,394
41,339
42,437
43,348
44,352
45,308
46,241
47,326
48,317
49,181
50,291
51,457
52,384
53,328
54,455
55,177
56,356
57,170
58,425
59,387
60,296
61,322
62,313
63,343
64,306
65,348
66,342
67,427
68,278
69,142
70,411
71,504
72,387
73,300
74,339
75,219
76,366
77,353
78,373
79,358
80,270
81,326
82,367
83,332
84,366
85,263
86,371
87,380
88,396
89,306
90,247
91,343
92,333
93,383
94,188
95,276
96,362
97,142
98,316
99,266
100,334
101,358
102,271
103,281
104,383
105,323
106,313
107,421
108,452
109,365
110,399
111,342
112,401
113,143
114,419
115,362
116,414
117,396
118,383
119,378
120,267
121,326
122,348
123,174
124,242
125,274
126,174
127,374
128,371
129,374
130,217
131,342
132,278
133,334
134,353
135,389
136,271
137,266
138,334
139,293
140,297
141,345
142,304
143,412
144,343
145,405
146,196
147,344
148,245
149,356
150,242
151,324
152,263
153,449
154,402
155,447
156,334
157,395
158,270
159,373
160,293
161,205
162,257
163,321
164,344
165,368
166,316
167,398
168,332
169,348
170,377
171,418
172,291
173,383
174,307
175,372
176,415
177,398
178,291
179,372
180,381
181,271
182,178
183,438
184,393
185,375
186,402
187,352
188,321
189,299
190,398
191,273
192,347
193,306
194,184
195,365
196,338
197,377
198,310
199,337
200,419
201,368
202,247
203,320
204,85
205,375
206,326
207,412
208,407
209,363
210,430
211,298
212,393
213,454
214,271
215,278
216,409
217,321
218,355
219,375
220,356
221,407
222,374
223,367
224,324
225,177
226,275
227,411
228,348
229,253
230,378
231,303
232,354
233,405
234,320
235,402
236,394
237,301
238,349
239,298
240,325
241,421
242,296
243,436
244,233
245,367
246,257
247,262
248,190
249,354
250,209
251,242
252,459
253,398
254,198
255,389
256,221
257,259
258,321
259,315
260,386
261,300
262,247
263,279
264,279
265,341
266,296
267,401
268,400
269,438
270,348
271,356
272,311
273,427
274,341
275,364
276,346
277,334
278,263
279,311
280,365
281,365
282,269
283,331
284,395
285,371
286,299
287,268
288,367
289,357
290,314
291,346
292,348
293,357
