,hamming_distance
0,149
1,18
2,56
3,46
4,120
5,112
6,25
7,53
8,10
9,17
10,25
11,44
12,17
13,77
14,103
15,196
16,32
17,37
18,158
19,39
20,94
21,97
22,95
23,82
24,83
25,149
26,105
27,123
28,82
29,73
30,55
31,31
32,55
33,172
34,95
35,32
36,13
37,13
38,16
39,64
40,96
41,53
42,75
43,16
44,33
45,31
46,105
47,74
48,47
49,73
50,46
51,25
52,43
53,79
54,103
55,120
56,30
57,30
58,45
59,22
60,19
61,85
62,26
63,70
64,92
65,35
66,90
67,70
68,16
69,35
70,29
71,28
72,92
73,49
74,41
75,156
76,60
77,50
78,51
79,80
80,41
81,81
82,33
83,31
84,65
85,44
86,31
87,60
88,91
89,74
90,50
91,148
92,35
93,15
94,35
95,43
96,139
97,149
98,67
99,25
100,18
101,21
102,16
103,174
104,36
105,53
106,24
107,84
108,105
109,31
110,71
111,69
112,14
113,83
114,116
115,88
116,16
117,157
118,16
119,45
120,64
121,138
122,30
123,104
124,46
125,28
126,38
127,35
128,26
129,188
130,27
131,31
132,14
133,26
134,30
135,51
136,85
137,43
138,92
139,55
140,35
141,61
142,133
143,51
144,49
145,120
146,31
147,54
148,26
149,80
150,98
151,108
152,28
153,57
154,9
155,125
156,30
157,13
158,30
159,95
160,40
161,129
162,77
163,30
164,180
165,187
166,64
167,16
168,47
169,46
170,19
171,43
172,138
173,31
174,65
175,144
176,25
177,48
178,88
179,38
180,34
181,30
182,63
183,128
184,27
185,58
186,80
187,28
188,100
189,12
190,102
191,99
192,141
193,88
194,13
195,85
196,95
197,110
198,23
199,42
200,71
201,167
202,68
203,129
204,60
205,41
206,26
207,95
208,124
209,101
210,127
211,28
212,25
213,34
214,42
215,84
216,40
217,36
218,14
219,82
220,44
221,37
222,101
223,20
224,26
225,15
226,28
227,109
228,39
229,41
230,13
231,91
232,84
233,65
234,101
235,39
236,24
237,26
238,33
239,34
240,94
241,68
242,12
243,21
244,80
245,24
246,34
247,36
248,95
249,39
250,69
251,13
252,30
253,63
254,10
255,95
256,33
257,18
258,88
259,164
260,28
261,29
262,39
263,172
264,46
265,88
266,98
267,30
268,38
269,73
270,47
271,115
272,40
273,36
274,114
275,201
276,28
277,110
278,80
279,28
280,139
281,34
282,23
283,104
284,31
285,43
286,102
287,24
288,50
289,46
290,11
291,122
292,81
293,72
294,204
295,71
296,24
297,88
298,36
299,11
300,67
301,65
302,42
303,41
304,49
305,39
306,103
307,13
308,37
309,63
310,31
311,93
312,75
313,48
314,74
315,73
316,24
317,28
318,28
319,53
320,19
321,46
322,128
323,55
324,19
325,45
326,11
327,10
328,12
329,23
330,92
331,40
332,77
333,53
334,26
335,46
336,20
337,90
338,97
339,11
340,59
341,29
342,46
343,47
344,94
345,30
346,66
347,25
348,13
349,184
350,24
351,23
352,89
353,29
354,160
355,56
356,111
357,47
358,65
359,101
360,44
361,28
362,44
363,44
364,32
365,14
366,96
367,143
368,26
369,21
370,78
371,32
372,26
373,55
374,118
375,111
376,65
377,27
378,90
379,77
380,104
381,104
382,64
383,83
384,63
385,70
386,42
387,77
388,107
389,87
390,91
391,27
392,61
393,53
394,29
395,94
396,48
397,27
398,101
399,161
400,11
401,106
402,54
403,39
404,82
405,68
406,25
407,156
408,39
409,48
410,34
411,55
412,85
413,99
414,107
415,75
416,118
417,27
418,22
419,132
420,48
421,81
422,71
423,114
424,13
425,41
426,21
427,53
428,37
429,40
430,23
431,72
432,109
433,30
434,50
435,56
436,101
437,39
438,56
439,57
440,44
441,91
442,38
443,24
444,47
445,13
446,94
447,104
448,31
449,12
450,168
451,120
452,84
453,31
454,69
455,99
456,84
457,32
458,32
459,128
460,11
461,34
462,51
463,79
464,35
465,43
466,167
467,94
468,40
469,34
470,151
471,50
472,42
473,13
474,76
475,26
476,54
477,106
478,128
479,176
480,43
481,170
482,67
483,33
484,63
485,89
486,37
487,30
488,73
489,105
490,82
491,56
492,33
493,170
494,30
495,36
496,86
497,45
498,79
499,131
500,147
501,97
502,17
503,104
504,48
505,31
506,111
507,85
508,28
509,44
510,30
511,62
512,88
513,25
514,102
515,26
516,112
517,61
518,186
519,206
520,41
521,35
522,37
523,20
524,122
525,80
526,24
527,27
528,36
529,109
530,92
531,45
532,72
533,28
534,53
535,129
536,92
537,10
538,32
539,44
540,29
541,166
542,91
543,33
544,71
545,50
546,31
547,67
548,21
549,74
550,25
551,35
552,89
553,179
554,115
555,34
556,156
557,21
558,34
559,97
560,72
561,109
562,125
563,23
564,21
565,83
566,9
567,10
568,42
569,130
570,58
571,24
572,23
573,67
574,12
575,33
576,40
577,94
578,39
579,20
580,13
581,38
582,14
583,88
584,155
585,48
586,87
587,123
588,142
589,44
590,57
591,26
592,125
593,163
594,72
595,45
596,156
597,10
598,129
599,26
600,72
601,85
602,22
603,23
604,75
605,19
606,188
607,192
608,60
609,96
610,70
611,45
612,43
613,47
614,62
615,11
616,98
617,88
618,144
619,110
620,115
621,72
622,42
623,16
624,151
625,77
626,42
627,27
628,102
629,70
630,101
631,29
632,37
633,26
634,116
635,64
636,96
637,38
638,33
639,79
640,9
641,36
642,88
643,112
644,66
645,115
646,25
647,150
648,88
649,145
650,78
651,33
652,51
653,54
654,13
655,26
656,84
657,52
658,19
659,130
660,31
661,101
662,62
663,93
664,109
665,74
666,32
667,21
668,131
669,94
670,40
671,88
672,65
673,33
674,94
675,27
676,100
677,129
678,177
679,58
680,48
681,83
682,40
683,105
684,31
685,71
686,83
687,176
688,23
689,14
690,104
691,69
692,105
693,74
694,84
695,27
696,73
697,59
698,78
699,87
700,35
701,94
702,104
703,76
704,109
705,39
706,86
707,106
708,50
709,63
710,80
711,41
712,105
713,86
714,43
715,29
716,33
717,46
718,45
719,31
720,27
721,34
722,80
723,89
724,28
725,91
726,25
727,34
728,42
729,120
730,129
731,52
732,94
733,84
734,19
735,45
736,32
737,37
738,88
739,58
740,141
741,27
742,39
743,163
744,58
745,162
746,81
747,20
748,35
749,56
750,76
751,108
752,53
753,206
754,88
755,196
756,130
757,14
758,30
759,114
760,33
761,30
762,39
763,47
764,156
765,45
766,98
767,27
768,79
769,31
770,85
771,30
772,69
773,124
774,36
775,65
776,82
777,50
778,30
779,42
780,135
781,59
782,27
783,13
784,73
785,14
786,129
787,171
788,27
789,14
790,32
791,93
792,30
793,96
794,110
795,39
796,72
797,23
798,30
799,20
800,13
801,95
802,78
803,24
804,71
805,26
806,21
807,10
808,31
809,76
810,50
811,68
812,62
813,18
814,27
815,37
816,21
817,99
818,69
819,18
820,14
821,69
822,66
823,70
824,174
825,107
826,43
827,25
828,89
829,42
830,29
831,58
832,22
833,59
834,25
835,165
836,98
837,107
838,52
839,84
840,107
841,59
842,10
843,28
844,32
845,39
846,69
847,95
848,47
849,26
850,124
851,42
852,50
853,25
854,34
855,33
856,81
857,77
858,110
859,109
860,53
861,18
862,37
863,78
864,183
865,10
866,9
867,44
868,50
869,25
870,57
871,137
872,137
873,29
874,25
875,79
876,112
877,27
878,46
879,16
880,39
881,146
882,41
883,100
884,21
885,71
886,28
887,76
888,113
889,113
890,44
891,111
892,197
893,53
894,142
895,120
896,159
897,30
898,99
899,110
900,15
901,50
902,152
903,34
904,46
905,62
906,37
907,33
908,35
909,27
910,64
911,102
912,45
913,11
914,32
915,45
916,75
917,79
918,173
919,47
920,50
921,47
922,85
923,74
924,35
925,14
926,186
927,51
928,62
929,92
930,81
931,96
932,32
933,23
934,87
935,96
936,168
937,34
938,29
939,116
940,119
941,32
942,33
943,28
944,102
945,49
946,68
947,36
948,43
949,73
950,42
951,88
952,152
953,93
954,34
955,116
956,129
957,106
958,23
959,29
960,23
961,60
962,20
963,43
964,51
965,73
966,109
967,79
968,26
969,87
970,90
971,74
972,19
973,14
974,72
975,37
976,49
977,95
978,136
979,97
980,104
981,109
982,15
983,123
984,10
985,105
986,68
987,40
988,26
989,30
990,94
991,84
992,127
993,17
994,98
995,51
996,131
997,147
998,82
999,28
1000,21
1001,73
1002,167
1003,90
1004,114
1005,116
1006,15
1007,47
1008,155
1009,23
1010,43
1011,37
1012,33
1013,18
1014,40
1015,29
1016,86
1017,90
1018,69
1019,60
1020,20
1021,78
1022,101
1023,12
1024,45
1025,67
1026,80
1027,62
1028,73
1029,19
1030,38
1031,134
1032,26
1033,11
1034,71
1035,45
1036,24
1037,25
1038,84
1039,104
1040,10
1041,32
1042,113
1043,57
1044,53
1045,180
1046,30
1047,108
1048,23
1049,54
1050,20
1051,18
1052,35
1053,160
1054,15
1055,24
1056,23
1057,40
1058,37
1059,32
1060,39
1061,65
1062,108
1063,24
1064,53
1065,83
1066,31
1067,58
1068,66
1069,26
1070,31
1071,17
1072,42
1073,84
1074,95
1075,55
1076,11
1077,31
1078,69
1079,80
1080,52
1081,24
1082,40
1083,22
1084,22
1085,9
1086,64
1087,77
1088,28
1089,9
1090,107
1091,107
1092,131
1093,11
1094,111
1095,11
1096,18
