,hamming_distance
0,51
1,38
2,28
3,72
4,21
5,73
6,26
7,34
8,42
9,47
10,50
11,60
12,78
13,68
14,58
15,55
16,32
17,67
18,32
19,46
20,39
21,67
22,28
23,44
24,38
25,42
26,20
27,86
28,24
29,21
30,35
31,49
32,21
33,22
34,33
35,61
36,73
37,79
38,63
39,43
40,64
41,58
42,91
43,32
44,39
45,59
46,61
47,73
48,43
49,79
50,58
51,69
52,33
53,24
54,47
55,40
56,31
57,39
58,42
59,14
60,69
61,58
62,28
63,52
64,47
65,35
66,38
67,56
68,45
69,53
70,49
71,50
72,30
73,37
74,64
75,63
76,43
77,45
78,45
79,36
80,63
81,34
82,24
83,62
84,42
85,68
86,64
87,39
88,54
89,43
90,33
91,69
92,50
93,68
94,60
95,94
96,37
97,33
98,73
99,65
100,32
101,44
102,33
103,37
104,62
105,55
106,40
107,85
108,67
109,37
110,20
111,76
112,58
113,106
114,41
115,48
116,64
117,27
118,94
119,34
120,32
121,24
122,52
123,70
124,89
125,53
126,75
127,53
128,109
129,34
130,37
131,59
132,63
133,65
134,55
135,21
136,23
137,48
138,47
139,37
140,39
141,28
142,83
143,43
144,95
145,43
146,62
147,46
148,46
149,59
150,97
151,47
152,25
153,20
154,40
155,51
156,65
157,20
158,69
159,56
160,32
161,26
162,76
163,62
164,53
165,24
166,28
167,76
168,58
169,38
170,64
171,46
172,69
173,16
174,59
175,82
176,36
177,83
178,45
179,96
180,76
181,68
182,62
183,66
184,32
185,40
186,59
187,58
188,48
189,36
190,31
191,35
192,22
193,60
194,49
195,48
196,41
197,49
198,33
199,32
200,90
201,40
202,45
203,49
204,82
205,8
206,132
207,53
208,40
209,80
210,36
211,82
212,55
213,85
214,63
215,81
216,31
217,38
218,60
219,37
220,26
221,55
222,29
223,80
224,32
225,61
226,46
227,37
228,32
229,49
230,75
231,46
232,28
233,85
234,38
235,63
236,32
237,53
238,79
239,51
240,85
241,52
242,35
243,39
244,80
245,54
246,38
247,56
248,48
249,26
250,57
251,53
252,45
253,32
254,59
255,62
256,48
257,121
258,60
259,45
260,51
261,48
262,45
263,47
264,40
265,25
266,63
267,79
268,43
269,34
270,19
271,41
272,32
273,54
274,53
275,34
276,55
277,53
278,59
279,39
280,34
281,35
282,74
283,46
284,108
285,46
286,56
287,59
288,55
289,62
290,83
291,61
292,37
293,58
294,36
295,50
296,45
297,35
298,39
299,64
300,64
301,89
302,58
303,80
304,39
305,44
306,22
307,42
308,74
309,42
310,50
311,43
312,105
313,55
314,37
315,48
316,43
317,36
318,77
319,37
320,50
321,75
322,50
323,93
324,28
325,46
326,99
327,50
328,53
329,56
330,52
331,64
332,80
333,41
334,64
335,55
336,38
337,113
338,73
339,50
340,91
341,50
342,52
343,42
344,70
345,15
346,52
347,65
348,68
349,41
350,26
351,24
352,28
353,45
354,73
355,74
356,50
357,49
358,23
359,36
360,69
361,42
362,74
363,62
364,36
365,73
366,40
367,61
368,43
369,35
370,43
371,54
372,33
373,63
374,55
375,55
376,70
377,111
378,40
379,69
380,40
381,33
382,76
383,69
384,46
385,48
386,40
387,65
388,55
389,44
390,32
391,21
392,76
393,61
394,43
395,73
396,43
397,37
398,45
399,16
400,32
401,50
402,45
403,47
404,38
405,44
406,37
407,38
408,26
409,25
410,55
411,75
412,80
413,47
414,41
415,60
416,49
417,31
418,32
419,32
420,38
421,41
422,46
423,16
424,44
425,70
426,70
427,61
428,30
429,11
430,43
431,31
432,38
433,33
434,48
435,70
436,53
437,66
438,83
439,68
440,46
441,68
442,64
443,31
444,69
445,30
446,35
447,49
448,55
449,26
450,63
451,53
452,43
453,30
454,72
455,34
456,69
457,83
458,61
459,102
460,24
461,46
462,56
463,47
464,77
465,61
466,34
467,37
468,44
469,42
470,53
471,37
472,40
473,24
474,55
475,58
476,40
477,21
478,25
479,30
480,60
481,38
482,29
483,49
484,39
485,71
486,41
487,18
488,33
489,65
490,55
491,56
492,64
493,84
494,48
495,44
496,49
497,46
498,32
499,90
500,74
501,39
502,31
503,24
504,31
505,28
506,69
507,103
508,86
509,19
510,19
511,99
512,60
513,91
514,56
515,29
516,56
517,63
518,42
519,83
520,31
521,37
522,65
523,39
524,56
525,38
526,46
527,39
528,30
529,39
530,74
531,75
532,77
533,38
534,46
535,29
536,62
537,14
538,46
539,39
540,51
541,63
542,71
543,67
544,47
545,25
546,17
547,39
548,60
549,12
550,76
551,48
552,29
553,26
554,54
555,24
556,51
557,81
558,42
559,54
560,54
561,34
562,53
563,39
564,32
565,50
566,9
567,55
568,31
569,84
570,45
571,40
572,26
573,41
574,20
575,54
576,39
577,56
578,29
579,91
580,17
581,68
582,87
583,39
584,71
585,55
586,80
587,59
588,43
589,40
590,48
591,40
592,13
593,39
594,74
595,30
596,36
597,56
598,63
599,45
600,85
601,26
602,58
603,53
604,93
605,64
606,56
607,98
608,33
609,50
610,54
611,31
612,15
613,21
614,39
615,72
616,30
617,41
618,43
619,32
620,39
621,37
622,80
623,45
624,39
625,48
626,59
627,19
628,28
629,79
630,68
631,34
632,73
633,47
634,56
635,34
636,49
637,37
638,26
639,73
640,80
641,30
642,44
643,56
644,47
645,50
646,69
647,58
648,59
649,65
650,55
651,98
652,34
653,58
654,91
655,32
656,69
657,36
658,23
659,55
660,35
661,60
662,89
663,39
664,56
665,49
666,42
667,45
668,66
669,43
670,24
671,44
672,49
673,25
674,42
675,85
676,91
677,37
678,33
679,75
680,30
681,42
682,32
683,26
684,30
685,92
686,62
687,39
688,55
689,31
690,57
691,90
692,41
693,52
694,54
695,35
696,102
697,74
698,38
699,54
700,113
701,62
702,53
703,42
704,43
705,26
706,48
707,65
708,66
709,37
710,83
711,37
712,26
713,42
714,85
715,43
716,30
717,33
718,42
719,62
720,31
721,42
722,88
723,47
724,49
725,50
726,92
727,72
728,55
729,73
730,55
731,71
732,77
733,16
734,33
735,70
736,54
737,35
738,71
739,77
740,21
741,62
742,27
743,68
744,72
745,34
746,37
747,46
748,66
749,51
750,71
751,20
752,44
753,57
754,38
755,47
756,55
757,36
758,94
759,97
760,44
761,94
762,51
763,45
764,103
765,55
766,52
767,73
768,57
769,73
770,56
771,61
772,49
773,32
774,85
775,67
776,42
777,71
778,94
779,53
780,35
781,30
782,76
783,51
