,hamming_distance
0,32
1,45
2,44
3,32
4,41
5,35
6,39
7,35
8,40
9,34
10,35
11,49
12,31
13,54
14,49
15,45
16,42
17,40
18,40
19,28
20,41
21,25
22,44
23,47
24,34
25,35
26,32
27,39
28,34
29,50
30,28
31,35
32,26
33,27
34,34
35,36
36,30
37,32
38,46
39,26
40,42
41,31
42,27
43,29
44,35
45,32
46,39
47,37
48,37
49,23
50,38
51,37
52,35
53,24
54,52
55,42
56,42
57,49
58,62
59,68
60,42
61,41
62,37
63,27
64,32
65,30
66,32
67,45
68,30
69,33
70,28
71,37
72,33
73,67
74,41
75,49
76,36
77,30
78,36
79,32
80,38
81,35
82,41
83,35
84,34
85,36
86,39
87,33
88,36
89,36
90,21
91,21
92,35
93,40
94,49
95,31
96,33
97,36
98,39
99,31
100,24
101,44
102,35
103,40
104,37
105,37
106,36
107,34
108,55
109,37
110,41
111,44
112,46
113,39
114,39
115,41
116,46
117,54
118,44
119,34
120,43
121,37
122,32
123,35
124,40
125,45
126,35
127,43
128,40
129,34
130,37
131,37
132,35
133,55
134,50
135,37
136,40
137,32
138,57
139,32
140,34
141,34
142,28
143,33
144,38
145,33
146,41
147,42
148,38
149,29
150,37
151,30
152,36
153,41
154,39
155,28
156,41
157,39
158,26
159,51
160,47
161,30
162,46
163,43
164,48
165,34
166,28
167,34
168,41
169,37
170,41
171,26
172,45
173,55
174,37
175,26
176,38
177,39
178,28
179,39
180,37
181,34
182,45
183,43
184,33
185,23
186,36
187,40
188,38
189,44
190,32
191,33
192,29
193,48
194,38
195,31
196,32
197,33
198,33
199,27
200,44
201,45
202,42
203,35
204,34
205,47
206,43
207,44
208,37
209,28
210,40
211,28
212,37
213,36
214,34
215,40
216,46
217,27
218,50
219,35
220,42
221,25
222,38
223,44
224,36
225,31
226,39
227,44
228,26
229,33
230,45
231,61
232,45
233,31
234,46
235,40
236,41
237,37
238,53
239,48
240,37
241,35
242,26
243,37
244,36
245,29
246,34
247,51
248,39
249,37
250,47
251,40
252,59
253,35
254,34
255,33
256,30
257,45
258,30
259,37
260,33
261,39
262,28
263,36
264,48
265,33
266,37
267,28
268,32
269,64
270,50
271,40
272,34
273,61
274,45
275,38
276,42
277,40
278,43
279,41
280,38
281,24
282,32
283,30
284,61
285,56
286,36
287,45
288,29
289,38
290,37
291,30
292,26
293,25
294,35
295,40
296,48
297,27
298,30
299,33
300,55
301,38
302,47
303,47
304,35
305,30
306,45
307,42
308,46
309,29
310,49
311,37
312,39
313,29
314,51
315,51
316,38
317,46
318,32
319,39
320,31
321,30
322,26
323,33
324,45
325,49
326,41
327,47
328,33
329,42
330,45
331,30
332,48
333,46
334,32
335,59
336,37
337,39
338,22
339,34
340,41
341,28
342,35
343,36
344,37
345,36
346,42
347,38
348,36
349,47
350,50
351,37
352,43
353,28
354,60
355,40
356,52
357,32
358,50
359,38
360,49
361,35
362,48
363,20
364,26
365,52
366,46
367,56
368,47
369,43
370,44
371,39
372,53
373,52
374,27
375,59
376,29
377,46
378,37
379,33
380,33
381,18
382,36
383,39
384,37
385,31
386,36
387,41
388,37
389,42
390,49
391,48
392,54
393,36
394,47
395,32
396,46
397,47
398,37
399,29
400,40
401,40
402,47
403,38
404,46
405,31
406,44
407,35
408,37
409,34
410,20
411,42
412,37
413,31
414,42
415,38
416,37
417,46
418,37
419,29
420,39
421,56
422,50
423,54
424,39
425,31
426,37
427,44
428,46
429,41
430,35
431,52
432,28
433,26
434,42
435,59
436,39
437,38
438,28
439,42
440,31
441,50
442,30
443,31
444,32
445,28
446,38
447,47
448,45
449,48
450,41
451,42
452,46
453,32
454,44
455,42
456,49
457,36
458,41
459,24
460,38
461,41
462,21
463,32
464,33
465,33
466,31
467,38
468,17
469,30
470,36
471,56
472,47
473,59
474,42
475,60
476,43
477,29
478,47
