,hamming_distance
0,48
1,82
2,67
3,78
4,73
5,68
6,66
7,57
8,75
9,79
10,75
11,63
12,76
13,69
14,76
15,64
16,60
17,49
18,80
19,74
20,64
21,60
22,79
23,59
24,76
25,50
26,60
27,57
28,91
29,68
30,60
31,75
32,55
33,54
34,96
35,54
36,59
37,86
38,73
39,50
40,74
41,62
42,78
43,74
44,78
45,77
46,75
47,69
48,66
49,72
50,71
51,76
52,56
53,72
54,52
55,64
56,52
57,87
58,82
59,66
60,63
61,69
62,59
63,56
64,89
65,59
66,75
67,58
68,68
69,61
70,49
71,55
72,69
73,62
74,68
75,58
76,61
77,73
78,64
79,72
80,68
81,60
82,74
83,61
84,69
85,60
86,73
87,81
88,54
89,53
90,66
91,86
92,69
93,60
94,72
95,41
96,71
97,63
98,56
99,70
100,66
101,65
102,69
103,74
104,60
105,73
106,66
107,63
108,70
109,56
110,65
111,67
112,65
113,68
114,70
115,68
116,82
117,63
118,55
119,78
120,61
121,76
122,63
123,70
124,68
125,75
126,55
127,65
128,69
129,74
130,80
131,63
132,74
133,62
134,77
135,64
136,61
137,58
138,55
139,67
140,73
141,59
142,69
143,64
144,60
145,62
146,56
147,50
148,75
149,74
150,77
151,58
152,72
153,51
154,76
155,62
156,50
157,71
158,67
159,86
160,56
161,103
162,78
163,68
164,68
165,49
166,70
167,77
168,84
169,66
170,72
171,58
172,62
173,62
174,65
175,76
176,67
177,69
178,73
179,75
180,68
181,68
182,72
183,79
184,71
185,63
186,72
187,64
188,56
189,55
190,56
191,75
192,63
193,62
194,68
195,59
196,65
197,74
198,60
199,55
200,80
201,83
202,66
203,67
204,77
205,54
206,68
207,77
208,59
209,73
210,67
211,69
212,58
213,72
214,75
215,67
216,68
217,66
218,64
219,62
220,71
221,56
222,59
223,70
224,65
225,61
226,73
227,64
228,55
229,52
230,72
231,70
232,73
233,72
234,69
235,60
236,79
237,51
238,63
239,65
240,80
241,52
242,69
243,71
244,68
245,61
246,64
247,68
248,64
249,61
250,65
251,56
252,64
253,60
254,69
255,84
256,74
257,85
258,70
259,52
260,42
261,52
262,56
263,71
264,87
265,66
266,57
267,63
268,66
269,59
270,56
271,76
272,76
273,70
274,42
275,81
276,53
277,70
278,76
279,57
280,56
281,59
282,45
283,47
284,86
285,66
286,67
287,56
288,53
289,64
290,81
291,64
292,55
293,64
294,66
295,72
296,70
297,57
298,66
299,74
300,62
301,79
302,65
303,74
304,65
305,60
306,63
307,59
308,79
309,56
310,62
311,60
312,55
313,71
314,65
315,67
316,78
317,82
318,65
319,69
320,62
321,73
322,73
323,72
324,72
325,52
326,56
327,73
328,75
329,69
330,63
331,64
332,75
333,59
334,48
335,47
336,62
337,63
338,69
339,66
340,59
341,70
342,76
343,35
344,77
345,65
346,58
347,71
348,81
349,49
350,54
351,72
352,59
353,47
354,60
355,67
356,71
357,68
358,86
359,45
360,53
361,85
362,60
363,67
364,78
365,75
366,66
367,46
368,78
369,57
370,74
371,53
372,65
373,58
374,57
375,84
376,57
377,69
378,61
379,59
380,82
381,83
382,78
383,67
384,55
385,82
386,51
387,57
388,48
389,55
390,79
391,74
392,79
393,74
394,65
395,75
396,73
397,88
398,59
399,74
400,59
401,75
402,57
403,58
404,72
405,65
406,67
407,59
408,67
409,73
410,66
411,68
412,80
413,75
414,61
415,65
416,50
417,77
418,69
419,60
420,76
421,75
422,73
423,66
424,63
425,56
426,67
427,80
428,51
429,67
430,75
431,67
432,82
433,60
434,77
435,59
436,70
437,52
438,77
439,64
440,57
441,77
442,54
443,56
444,65
445,73
446,56
447,51
448,67
449,76
450,74
451,38
452,67
453,80
454,68
455,80
456,61
457,66
458,69
459,68
460,69
461,79
462,69
463,68
464,64
465,69
466,55
467,59
468,55
469,67
470,59
471,50
472,64
473,53
474,47
475,48
476,61
477,84
478,70
479,77
480,68
481,66
482,60
483,58
484,62
485,56
486,73
487,71
488,85
489,74
490,68
491,71
492,65
493,71
494,68
495,67
496,62
497,74
498,52
499,76
500,48
501,73
502,67
503,78
504,73
505,68
506,66
507,57
508,75
509,79
510,75
511,63
512,76
513,69
514,76
515,64
516,60
517,49
518,80
519,74
520,64
521,60
522,79
523,59
524,76
525,50
526,60
527,57
528,91
529,68
530,60
531,76
532,55
533,54
534,126
535,54
536,59
537,86
538,73
539,50
540,74
541,62
542,78
543,74
544,70
545,77
546,75
547,69
548,66
549,72
550,71
551,76
552,56
553,72
554,52
555,64
556,52
557,82
558,82
559,66
560,63
561,69
562,59
563,56
564,90
565,59
566,75
567,58
568,68
569,61
570,49
571,55
572,69
573,62
574,68
575,58
576,61
577,73
578,64
579,72
580,68
581,60
582,74
583,61
584,69
585,60
586,73
587,81
588,54
589,53
590,66
591,80
592,69
593,60
594,65
595,41
596,71
597,63
598,56
599,70
600,66
601,65
602,69
603,74
604,60
605,73
606,66
607,63
608,70
609,56
610,65
611,67
612,65
613,68
614,70
615,68
616,82
617,63
618,55
619,77
620,61
621,76
622,63
623,70
624,68
625,75
626,55
627,65
628,69
629,74
630,80
631,63
632,74
633,62
634,77
635,64
636,61
637,58
638,55
639,67
640,73
641,59
642,69
643,64
644,60
645,62
646,56
647,50
648,75
649,74
650,77
651,58
652,72
653,51
654,76
655,62
656,50
657,71
658,67
659,82
660,56
661,103
662,88
663,68
664,68
665,49
666,70
667,77
