,hamming_distance
0,53
1,92
2,82
3,57
4,37
5,44
6,78
7,99
8,43
9,85
10,43
11,49
12,53
13,83
14,40
15,41
16,74
17,48
18,55
19,99
20,33
21,57
22,66
23,31
24,58
25,73
26,79
27,40
28,74
29,65
30,100
31,31
32,36
33,32
34,35
35,20
36,101
37,44
38,34
39,53
40,46
41,66
42,107
43,83
44,97
45,77
46,28
47,90
48,118
49,72
50,57
51,73
52,31
53,91
54,47
55,99
56,71
57,39
58,88
59,65
60,92
61,102
62,43
63,45
64,48
65,57
66,83
67,24
68,43
69,57
70,46
71,41
72,75
73,40
74,52
75,48
76,23
77,45
78,44
79,71
80,63
81,38
82,84
83,42
84,29
85,30
86,48
87,90
88,55
89,38
90,67
91,81
92,51
93,38
94,28
95,36
96,84
97,50
98,33
99,73
100,116
101,34
102,30
103,99
104,36
105,88
106,100
107,43
108,97
109,47
110,25
111,77
112,30
113,49
114,26
115,42
116,81
117,26
118,81
119,43
120,92
121,96
122,37
123,39
124,51
125,74
126,49
127,116
128,84
129,30
130,25
131,44
132,60
133,50
134,44
135,95
136,48
137,97
138,51
139,75
140,36
141,64
142,49
143,34
144,37
145,100
146,28
147,74
148,89
149,42
150,39
151,51
152,65
153,30
154,50
155,52
156,49
157,89
158,23
159,82
160,39
161,52
162,64
163,44
164,35
165,45
166,36
167,89
168,57
169,56
170,61
171,81
172,44
173,32
174,52
175,97
176,112
177,40
178,63
179,65
180,97
181,95
182,96
183,39
184,24
185,73
186,57
187,42
188,49
189,95
190,82
191,35
192,71
193,78
194,41
195,42
196,89
197,75
198,66
199,80
200,55
201,94
202,100
203,43
204,23
205,87
206,40
207,48
208,46
209,63
210,26
211,63
212,74
213,48
214,31
215,54
216,33
217,34
218,53
219,39
220,46
221,37
222,42
223,88
224,61
225,29
226,58
227,27
228,64
229,40
230,97
231,38
232,39
233,59
234,75
235,50
236,90
237,28
238,35
239,37
240,41
241,30
242,41
243,92
244,37
245,43
246,28
247,37
248,66
249,37
250,87
251,40
252,40
253,53
254,47
255,48
256,79
257,94
258,26
259,65
260,29
261,39
262,97
263,63
264,64
265,36
266,78
267,35
