,hamming_distance
0,47
1,42
2,41
3,19
4,100
5,30
6,86
7,41
8,44
9,61
10,47
11,40
12,49
13,45
14,52
15,73
16,46
17,70
18,42
19,55
20,46
21,33
22,80
23,54
24,93
25,114
26,23
27,54
28,63
29,38
30,64
31,105
32,88
33,53
34,51
35,59
36,62
37,58
38,50
39,30
40,109
41,93
42,42
43,74
44,122
45,86
46,78
47,31
48,90
49,93
50,30
51,101
52,59
53,115
54,35
55,98
56,47
57,100
58,45
59,55
60,88
61,51
62,47
63,78
64,70
65,55
66,38
67,58
68,56
69,40
70,47
71,85
72,83
73,49
74,76
75,77
76,85
77,69
78,45
79,85
80,60
81,59
82,38
83,27
84,57
85,33
86,54
87,70
88,50
89,46
90,50
91,38
92,59
93,94
94,90
95,93
96,102
97,72
98,45
99,38
100,61
101,72
102,44
103,74
104,48
105,50
106,76
107,42
108,55
109,89
110,104
111,53
112,36
113,54
114,120
115,74
116,37
117,48
118,89
119,52
120,109
121,78
122,45
123,56
124,87
125,45
126,36
127,28
128,90
129,114
130,64
131,54
132,38
133,50
134,56
135,45
136,60
137,79
138,116
139,55
140,48
141,44
142,56
143,33
144,65
145,41
146,39
147,57
148,45
149,101
150,50
151,61
152,85
153,43
154,59
155,46
156,33
157,87
158,52
159,85
160,107
161,60
162,45
163,46
164,64
165,52
166,76
167,47
168,24
169,108
170,57
171,31
172,75
173,69
174,38
175,37
176,87
177,74
178,33
179,98
180,120
181,72
182,37
183,38
184,77
185,64
186,40
187,47
188,48
189,40
190,94
191,58
192,78
193,88
194,54
195,45
196,68
197,40
198,77
199,94
200,108
201,39
202,76
203,96
204,49
205,35
206,90
207,42
208,86
209,56
210,86
211,52
212,101
213,93
214,65
215,20
216,53
217,45
218,33
219,49
220,39
221,83
222,117
223,45
224,81
225,37
226,53
227,66
228,47
229,99
230,51
231,57
232,43
233,77
234,55
235,34
236,97
237,65
238,53
239,32
240,60
241,104
242,56
243,75
244,49
245,50
246,54
247,44
248,89
249,33
250,56
251,113
252,43
253,56
254,85
255,46
256,62
257,35
258,90
259,59
260,47
261,60
262,86
263,26
264,88
265,50
266,58
267,69
268,48
269,45
270,57
271,90
272,42
273,49
274,34
275,37
276,43
277,51
278,42
279,56
280,19
281,90
282,100
283,67
284,44
285,31
286,37
287,40
288,38
289,62
290,77
291,82
292,89
293,31
294,43
295,59
296,37
297,92
298,49
299,104
300,79
301,35
302,42
303,55
304,53
305,68
306,32
307,46
308,60
309,71
310,54
311,86
312,35
313,109
314,46
315,93
316,44
317,85
318,58
319,94
320,40
321,70
322,53
323,89
324,39
325,43
326,35
327,81
328,97
329,40
330,45
331,80
332,36
333,56
334,53
335,107
336,84
337,63
338,78
339,124
340,43
341,34
342,45
343,56
344,54
345,82
346,63
347,105
348,34
349,25
350,32
351,54
352,94
353,47
354,51
355,46
356,56
357,38
358,43
359,54
360,36
361,24
362,29
363,56
364,65
365,36
366,69
367,53
368,39
369,84
370,67
371,47
372,40
373,49
374,50
375,95
376,31
377,34
378,49
379,50
380,88
381,46
382,63
383,100
384,38
385,39
386,53
387,81
388,33
389,44
390,100
391,86
392,75
393,38
394,30
395,57
396,71
397,53
398,41
399,49
400,56
401,45
402,48
403,85
404,61
405,53
406,52
407,45
408,90
409,37
410,67
411,54
412,54
413,58
414,40
415,57
416,75
417,42
418,97
419,72
420,66
421,82
422,54
423,65
424,58
425,48
426,57
427,58
428,79
429,58
430,96
431,58
432,109
433,43
434,50
435,91
436,56
437,55
438,99
439,55
440,54
441,92
442,53
443,50
444,49
445,48
446,50
447,50
448,57
449,65
450,46
451,32
452,74
453,74
454,71
455,37
456,53
457,56
458,54
459,52
460,59
461,27
462,83
463,74
464,78
465,99
466,46
467,51
468,56
469,38
470,69
471,45
472,45
473,31
474,79
475,61
476,54
477,100
478,53
479,85
480,44
481,33
482,84
483,102
484,97
485,53
486,37
487,42
488,44
489,48
490,81
491,68
492,41
493,46
494,40
495,50
496,96
497,47
498,37
499,37
500,91
501,51
502,69
503,91
504,40
505,45
506,32
507,38
508,114
509,78
510,45
511,41
512,63
513,62
514,49
515,85
516,108
517,55
518,55
519,100
520,104
521,52
522,55
523,36
524,89
525,38
526,47
527,45
528,44
529,87
530,51
531,49
532,45
533,49
534,75
535,119
536,64
537,37
538,100
539,57
540,40
541,48
542,99
543,89
544,55
545,70
546,42
547,44
548,92
549,72
550,31
551,80
552,86
553,53
554,68
555,28
556,28
557,40
558,41
559,54
560,51
561,50
562,52
563,27
564,81
565,69
566,34
567,31
568,48
569,88
570,53
571,91
572,61
573,34
574,82
575,40
576,84
577,42
578,40
579,85
580,88
581,49
582,43
583,84
584,58
585,57
586,39
587,31
588,35
589,30
590,83
591,78
592,71
593,60
594,89
595,74
596,77
597,57
598,62
599,76
600,68
601,80
602,35
603,53
604,57
605,46
606,46
607,41
608,44
609,34
610,47
611,25
612,40
613,52
614,44
615,85
616,99
617,52
618,104
619,63
620,95
621,56
622,53
623,49
624,52
625,61
626,116
627,35
628,53
629,61
630,59
631,50
632,103
633,110
634,40
635,28
636,30
637,41
638,52
639,66
640,34
641,91
642,43
643,45
644,61
645,62
646,38
647,54
648,100
649,37
650,32
651,35
652,41
653,43
654,53
655,51
656,109
657,100
658,81
659,71
660,100
661,52
662,28
663,51
664,86
665,100
666,69
667,44
668,55
669,46
670,29
671,111
672,97
673,75
674,53
675,79
676,80
677,77
678,52
679,57
680,95
681,45
682,50
683,42
684,47
685,84
686,92
687,34
688,40
689,80
690,37
691,64
692,37
693,28
694,34
695,76
696,38
697,64
