,hamming_distance
0,165
1,141
2,227
3,227
4,123
5,236
6,206
7,201
8,191
9,149
10,205
11,216
12,181
13,191
14,190
15,199
16,193
17,157
18,223
19,132
20,229
21,125
22,226
23,211
24,184
25,225
26,225
27,249
28,196
29,187
30,200
31,195
32,187
33,169
34,206
35,280
36,113
37,253
38,135
39,238
40,210
41,236
42,209
43,157
44,235
45,177
46,155
47,235
48,199
49,156
50,183
51,144
52,228
53,165
54,164
55,165
56,187
57,114
58,196
59,216
60,237
61,181
62,239
63,134
64,222
65,130
66,146
67,213
68,170
69,226
70,201
71,142
72,229
73,198
74,159
75,148
76,195
77,120
78,259
79,186
80,200
81,146
82,109
83,161
84,148
85,242
86,211
87,224
88,188
89,232
90,181
91,233
92,189
93,203
94,215
95,179
96,117
97,258
98,204
99,225
100,184
101,198
102,159
103,170
104,191
105,184
106,211
107,208
108,245
109,189
110,143
111,201
112,242
113,216
114,150
115,247
116,172
117,172
118,202
119,179
120,184
121,228
122,143
123,219
124,160
125,193
126,201
127,129
128,187
129,247
130,172
131,233
132,213
133,132
134,294
135,179
136,237
137,209
138,219
139,204
140,265
141,115
142,141
143,225
144,211
145,214
146,284
147,235
148,136
149,217
150,165
151,171
152,244
153,175
154,167
155,178
156,241
157,155
158,174
159,294
160,230
161,263
162,181
163,197
164,191
165,200
166,170
167,191
168,149
169,149
170,217
171,170
172,212
173,280
174,183
175,263
176,167
177,132
178,236
179,185
180,198
181,203
182,203
183,155
184,182
185,230
186,195
187,185
188,157
189,152
190,156
191,180
192,228
193,248
194,232
195,226
196,166
197,178
198,268
199,135
200,148
201,212
202,212
203,200
204,198
205,186
206,142
207,184
208,229
209,205
210,169
211,192
212,178
213,237
214,224
215,209
216,172
217,164
218,186
219,203
220,171
221,169
222,212
223,248
224,225
225,192
226,125
227,140
228,167
229,209
230,257
231,220
232,265
233,175
234,157
235,227
236,203
237,220
238,228
239,255
240,176
241,216
242,178
243,244
244,153
245,213
246,204
247,243
248,248
249,176
250,265
251,228
252,249
253,179
254,184
255,227
256,217
257,159
258,102
259,228
260,210
261,190
262,172
263,193
264,195
265,178
266,172
267,171
268,276
269,163
270,228
271,222
272,194
273,188
274,191
275,238
276,238
277,223
278,210
279,184
280,191
281,124
282,206
283,143
284,223
285,190
286,151
287,221
288,197
289,247
290,224
291,169
292,216
293,190
294,166
295,201
296,185
297,198
298,186
299,226
300,236
301,199
302,181
303,203
304,194
305,164
306,179
307,160
308,147
309,115
310,277
311,203
312,173
313,210
314,235
315,167
316,246
317,240
318,165
319,191
320,182
321,214
322,140
323,174
324,187
325,251
326,157
327,201
328,203
329,159
330,196
331,190
332,248
333,246
334,194
335,163
336,218
337,223
338,166
339,190
340,136
341,178
342,206
343,169
344,190
345,211
346,218
347,171
348,234
349,189
350,179
351,167
352,217
353,196
354,226
355,202
356,227
357,233
358,182
359,97
360,219
361,223
362,234
363,153
364,221
365,153
366,200
367,210
368,215
369,172
370,286
371,190
372,193
373,163
374,161
375,244
376,169
377,238
378,187
379,189
380,192
381,247
382,158
383,198
384,116
385,154
386,164
387,190
388,168
389,161
390,246
391,207
392,284
393,151
394,219
395,218
396,183
397,232
398,253
399,259
400,149
401,237
402,133
403,173
404,199
405,207
406,217
407,214
408,147
409,203
410,190
411,277
412,217
413,197
414,265
415,197
416,193
417,224
418,214
419,225
420,125
421,246
422,157
423,191
424,250
425,213
426,238
427,245
428,130
429,216
430,242
431,211
432,171
433,209
434,135
435,188
436,149
437,175
438,174
439,208
440,142
441,218
442,192
443,201
444,213
445,239
446,200
447,185
448,176
449,191
450,205
451,204
452,213
453,181
454,198
455,171
456,135
457,158
458,180
459,150
460,216
461,209
462,236
463,166
464,139
465,304
466,177
467,159
468,197
469,202
470,198
471,237
472,184
473,219
474,223
475,186
476,197
477,194
478,162
479,170
480,146
481,291
482,209
483,191
484,194
485,223
486,157
487,144
488,212
489,193
490,385
491,289
492,220
493,166
494,222
495,232
496,187
497,213
498,141
499,132
500,192
501,212
502,196
503,196
504,192
505,147
506,228
507,179
508,171
509,209
510,226
511,225
512,199
513,207
514,227
515,230
516,213
517,144
518,218
519,195
520,173
521,155
522,109
523,217
524,198
525,181
526,134
527,238
528,211
529,211
530,246
531,176
532,190
533,174
534,207
535,164
536,219
537,201
538,204
539,195
540,147
541,174
542,211
543,218
544,160
545,144
546,238
547,194
548,190
549,199
550,207
551,200
552,257
553,207
554,156
555,198
556,206
557,180
558,223
559,204
560,224
561,151
562,134
563,194
564,222
565,239
566,182
567,159
568,175
569,213
570,132
571,151
572,219
573,192
574,112
575,171
576,207
577,164
578,198
579,205
580,180
581,137
582,266
583,184
584,205
585,125
586,198
587,196
588,242
589,198
590,167
591,186
592,100
593,179
594,141
595,187
596,207
597,140
598,223
599,190
600,192
601,175
602,202
603,182
604,203
605,202
606,224
607,231
608,194
609,130
610,230
611,214
612,215
613,182
614,190
615,227
616,224
617,191
618,296
619,168
620,201
621,164
622,155
623,201
624,146
625,158
626,189
627,192
628,241
629,142
630,192
631,189
632,161
633,160
634,238
635,187
636,201
637,268
638,166
639,250
640,172
641,268
642,212
643,207
644,165
645,155
646,196
647,198
648,167
649,165
650,214
651,277
652,222
653,209
654,139
655,198
656,176
657,176
658,263
659,185
660,156
661,225
662,149
663,233
664,208
665,184
666,220
667,179
668,238
669,163
670,256
671,167
672,216
673,135
674,194
675,205
676,182
677,128
678,221
