,hamming_distance
0,18
1,36
2,25
3,10
4,28
5,16
6,18
7,31
8,30
9,15
10,28
11,20
12,28
13,15
14,22
15,21
16,23
17,16
18,16
19,33
20,13
21,23
22,39
23,13
24,14
25,14
26,12
27,23
28,4
29,25
30,13
31,26
32,14
33,35
34,10
35,15
36,24
37,11
38,25
39,34
40,24
41,27
42,17
43,15
44,13
45,17
46,19
47,15
48,20
49,20
50,23
51,29
52,10
53,34
54,20
55,18
56,21
57,28
58,22
59,7
60,17
61,10
62,20
63,10
64,21
65,14
66,12
67,20
68,19
69,25
70,20
71,11
72,27
73,18
74,49
75,39
76,20
77,21
78,18
79,26
80,17
81,22
82,16
83,26
84,24
85,9
86,17
87,16
88,20
89,9
90,15
91,9
92,17
93,23
94,15
95,13
96,10
97,24
98,18
99,40
100,9
101,17
102,27
103,24
104,12
105,9
106,18
107,25
108,17
109,34
110,19
111,24
112,8
113,7
114,29
115,32
116,13
117,18
118,21
119,19
120,10
121,14
122,34
123,7
124,21
125,18
126,17
127,9
128,13
129,14
130,17
131,29
132,13
133,22
134,21
135,19
136,21
137,23
138,11
139,36
140,53
141,31
142,25
143,17
144,22
145,13
146,20
147,30
148,12
149,24
150,11
151,16
152,19
153,45
154,20
155,15
156,29
157,13
158,25
159,1
160,7
161,19
162,23
163,5
164,25
165,24
166,20
167,24
168,22
169,10
170,26
171,31
172,42
173,25
174,36
175,16
176,13
177,10
178,18
179,21
180,17
181,11
182,17
183,13
184,23
185,12
186,25
187,29
188,32
189,13
190,24
191,9
192,16
193,20
194,24
195,39
196,19
197,20
198,28
199,28
200,10
201,13
202,16
203,41
204,24
205,6
206,11
207,24
208,20
209,26
210,12
211,19
212,30
213,11
214,20
215,31
216,18
217,12
218,23
219,34
220,40
221,23
222,20
223,6
224,5
225,28
226,45
227,7
228,16
229,6
230,13
231,26
232,18
233,17
234,16
235,17
236,14
237,13
238,27
239,24
240,26
241,11
242,26
243,30
244,36
245,19
246,28
247,36
248,8
249,21
250,19
251,15
252,8
253,13
254,42
255,13
256,15
257,25
258,24
259,31
260,20
261,23
262,28
263,20
264,17
265,13
266,25
267,17
268,23
269,20
270,14
271,28
272,28
273,23
274,16
275,9
276,14
277,33
278,31
279,30
280,5
281,27
282,13
283,18
284,34
285,21
286,7
287,32
288,35
289,9
290,7
291,26
292,10
293,33
294,28
295,16
296,9
297,23
298,24
299,18
300,17
301,29
302,19
303,25
304,26
305,5
306,16
307,23
308,24
309,25
310,27
311,29
312,14
313,23
314,27
315,32
316,38
317,21
318,12
319,18
320,25
321,30
322,15
323,8
324,10
325,30
326,10
327,24
328,16
329,27
330,10
331,13
332,7
333,47
334,21
335,14
336,16
337,32
338,15
339,18
340,9
341,11
342,16
343,17
344,15
345,34
346,19
347,25
348,21
349,14
350,23
351,15
352,35
353,9
354,13
355,30
356,19
357,12
358,19
359,42
360,11
361,13
362,12
363,13
364,26
365,20
366,16
367,18
368,8
369,11
370,21
371,17
372,27
373,19
374,15
375,25
376,13
377,17
378,11
379,10
380,7
381,19
382,23
383,43
384,33
385,30
386,30
387,9
388,36
389,12
390,13
391,23
392,12
393,14
394,11
395,39
396,22
397,23
398,8
399,19
400,25
401,18
402,6
403,24
404,29
405,13
406,16
407,23
408,20
409,24
410,13
411,9
412,13
413,37
414,18
415,29
416,12
417,11
418,22
419,8
420,10
421,15
422,20
423,41
424,29
425,23
426,20
427,25
428,26
429,21
430,12
431,10
432,12
433,14
434,15
435,26
436,13
437,22
438,22
439,53
440,14
441,46
442,7
443,12
444,27
445,19
446,31
447,7
448,10
449,27
450,12
451,54
452,18
453,16
454,14
455,11
456,17
457,17
458,25
459,26
460,26
461,36
462,8
463,36
464,25
465,35
466,34
467,27
468,16
469,22
470,15
471,7
472,21
473,11
474,5
475,16
476,23
477,24
478,26
479,5
480,13
481,23
482,10
483,43
484,3
485,21
486,21
487,29
488,15
489,41
490,17
491,6
492,15
493,23
494,15
495,20
496,16
497,27
498,13
499,30
500,18
501,36
502,25
503,10
504,28
505,16
506,18
507,31
508,30
509,15
510,28
511,20
512,28
513,15
514,22
515,21
516,23
517,16
518,16
519,33
520,13
521,23
522,39
523,13
524,14
525,14
526,12
527,23
528,4
529,25
530,13
531,26
532,14
533,35
534,10
535,15
536,24
537,11
538,25
539,34
540,24
541,27
542,17
543,15
544,13
545,17
546,19
547,15
548,20
549,20
550,23
551,29
552,10
553,34
554,20
555,18
556,21
557,28
558,22
559,7
560,17
561,10
562,20
563,10
564,21
565,14
566,12
567,20
568,19
569,25
570,20
571,11
572,27
573,18
574,49
575,39
576,20
577,21
578,18
579,26
580,17
581,22
582,16
583,26
584,24
585,9
586,17
587,16
588,20
589,9
590,15
591,9
592,17
593,23
594,15
595,13
596,10
597,24
598,18
599,40
600,9
601,17
602,27
603,24
604,12
605,9
606,18
607,25
608,17
609,34
610,19
611,24
612,8
613,7
614,29
615,32
616,13
617,18
618,21
619,19
620,10
621,14
622,34
623,7
624,21
625,18
626,17
627,9
628,13
629,14
630,17
631,29
632,13
633,22
634,21
635,19
636,21
637,23
638,11
639,36
640,53
641,31
642,25
643,17
644,22
645,13
646,20
647,30
648,12
649,24
650,11
651,16
652,19
653,45
654,20
655,15
656,29
657,13
658,25
659,1
660,7
661,19
662,23
663,5
664,25
665,24
666,20
667,24
668,22
669,10
670,26
671,31
672,42
673,25
674,36
675,16
676,13
677,10
678,18
679,21
680,17
681,11
682,17
683,13
684,23
685,12
686,25
687,29
688,32
689,13
690,24
691,9
692,16
693,20
694,24
695,39
696,19
697,20
698,28
699,28
700,10
701,13
702,16
703,41
704,24
705,6
706,11
707,24
708,20
709,26
710,12
711,19
712,30
713,11
714,20
715,31
716,18
717,12
718,23
719,34
720,40
721,23
722,20
723,6
724,5
725,28
726,45
727,7
728,16
729,6
730,13
731,26
732,18
733,17
734,16
735,17
736,14
737,13
738,27
739,24
740,26
741,11
742,30
743,36
744,19
745,28
746,36
747,8
748,21
749,19
750,15
751,8
752,13
753,42
754,13
755,15
756,25
757,24
758,31
759,20
760,23
761,28
762,20
763,17
764,13
765,25
766,17
767,23
768,20
769,14
770,28
771,28
772,23
773,16
774,9
775,14
776,33
777,31
778,30
779,5
780,27
781,13
782,18
783,33
784,21
785,7
786,32
787,35
788,9
789,7
790,26
791,10
792,33
793,28
794,16
795,9
796,23
797,24
798,18
799,17
800,29
801,19
802,25
803,26
804,5
805,16
806,23
807,24
808,25
809,27
810,29
811,14
812,23
813,27
814,32
815,38
816,21
817,12
818,18
819,25
820,30
821,15
822,8
823,10
824,30
825,10
826,24
827,16
828,27
829,10
830,13
831,7
832,47
833,21
834,14
835,16
836,32
837,15
838,18
839,9
840,11
841,16
842,17
843,15
844,34
845,19
846,25
847,21
848,14
849,23
850,15
851,35
852,9
853,13
854,30
855,19
856,12
857,19
858,42
859,11
860,13
861,12
862,13
863,26
864,20
865,16
866,18
867,8
868,11
869,21
870,17
871,27
872,19
873,15
874,25
875,13
876,17
877,11
878,10
879,7
880,19
881,23
882,43
883,33
884,30
885,30
886,9
887,36
888,12
889,13
890,23
891,12
892,14
893,11
894,39
895,22
896,23
897,8
898,19
899,25
900,18
901,6
902,24
903,29
904,13
905,16
906,23
907,20
908,24
909,13
910,9
911,13
912,37
913,18
914,29
915,12
916,11
917,22
918,8
919,10
920,15
921,20
922,41
923,29
924,23
925,20
