,hamming_distance
0,56
1,17
2,22
3,79
4,36
5,21
6,119
7,60
8,23
9,32
10,60
11,45
12,16
13,86
14,23
15,128
16,25
17,41
18,89
19,70
20,21
21,47
22,22
23,87
24,79
25,45
26,26
27,18
28,74
29,38
30,27
31,24
32,24
33,70
34,47
35,37
36,56
37,19
38,30
39,97
40,22
41,19
42,81
43,54
44,87
45,39
46,23
47,23
48,169
49,79
50,32
51,24
52,76
53,39
54,19
55,81
56,79
57,30
58,13
59,76
60,101
61,58
62,22
63,40
64,51
65,46
66,32
67,71
68,19
69,59
70,53
71,88
72,60
73,23
74,20
75,45
76,78
77,17
78,15
79,66
80,41
81,84
82,50
83,90
84,26
85,102
86,31
87,73
88,91
89,115
90,37
91,57
92,74
93,59
94,84
95,54
96,72
97,45
98,106
99,39
100,31
101,166
102,61
103,48
104,21
105,23
106,51
107,82
108,15
109,97
110,30
111,16
112,34
113,17
114,109
115,21
116,60
117,60
118,14
119,22
120,68
121,42
122,81
123,49
124,41
125,55
126,87
127,47
128,75
129,89
130,39
131,67
132,88
133,46
134,37
135,32
136,64
137,33
138,37
139,89
140,35
141,55
142,61
143,28
144,90
145,183
146,37
147,44
148,62
149,45
150,21
151,10
152,90
153,56
154,30
155,53
156,25
157,124
158,95
159,22
160,28
161,53
162,111
163,120
164,27
165,42
166,84
167,65
168,28
169,62
170,208
171,57
172,12
173,31
174,14
175,21
176,23
177,12
178,30
179,53
180,28
181,75
182,39
183,35
184,53
185,25
186,48
187,34
188,20
189,75
190,39
191,221
192,39
193,30
194,17
195,18
196,94
197,100
198,35
199,33
200,11
201,91
202,137
203,27
204,39
205,61
206,15
207,80
208,119
209,22
210,18
211,25
212,76
213,25
214,46
215,55
216,36
217,50
218,24
219,38
220,65
221,22
222,14
223,29
224,39
225,92
226,90
227,69
228,59
229,19
230,39
231,48
232,89
233,43
234,48
235,26
236,48
237,66
238,70
239,135
240,48
241,26
242,33
243,64
244,24
245,83
246,32
247,48
248,84
249,27
250,29
251,25
252,21
253,84
254,99
255,84
256,25
257,10
258,85
259,66
260,39
261,132
262,26
263,48
264,34
265,21
266,71
267,43
268,37
269,20
270,124
271,60
272,30
273,23
274,22
275,29
276,33
277,100
278,77
279,31
280,50
281,24
282,35
283,115
284,34
285,15
286,148
287,82
288,82
289,161
290,29
291,80
292,52
293,98
294,104
295,94
296,46
297,80
298,36
299,80
300,106
301,55
302,112
303,85
304,139
305,151
306,74
307,74
308,173
309,73
310,11
311,11
312,44
313,63
314,25
315,25
316,48
317,70
318,65
319,31
320,21
321,26
322,24
323,34
324,81
325,128
326,64
327,169
328,71
329,46
330,90
331,47
332,84
333,94
334,35
335,40
336,91
337,67
338,34
339,134
340,140
341,25
342,22
343,32
344,19
345,36
346,117
347,10
348,116
349,24
350,117
351,139
352,38
353,82
354,109
355,56
356,167
357,33
358,114
359,22
360,30
361,14
362,27
363,26
364,55
365,35
366,42
367,69
368,26
369,59
370,49
371,100
372,86
373,37
374,9
375,122
376,129
377,32
378,83
379,86
380,106
381,53
382,83
383,102
384,50
385,36
386,87
387,19
388,39
389,21
390,53
391,9
392,84
393,30
394,19
395,171
396,78
397,20
398,19
399,74
400,42
401,30
402,28
403,36
404,26
405,92
406,17
407,113
408,65
409,19
410,65
411,16
412,74
413,60
414,19
415,31
416,93
417,21
418,92
419,33
420,74
421,72
422,24
423,28
424,138
425,87
426,21
427,22
428,43
429,96
430,52
431,27
432,77
433,32
434,21
435,48
436,27
437,102
438,17
439,31
440,116
441,88
442,64
443,24
444,13
445,10
446,42
447,22
448,24
449,52
450,55
451,86
452,20
453,91
454,19
455,82
456,21
457,66
458,64
459,40
460,20
461,28
462,14
463,72
464,48
465,97
466,32
467,25
468,45
469,43
470,104
471,16
472,43
473,27
474,82
475,165
476,37
477,65
478,25
479,88
480,71
481,33
482,25
483,69
484,117
485,29
486,56
487,18
488,17
489,37
490,71
491,25
492,9
493,34
494,43
495,28
496,65
497,199
498,34
499,34
500,22
501,27
502,97
503,50
504,27
505,107
506,51
507,45
508,54
509,113
510,48
511,60
512,27
513,103
514,79
515,16
516,21
517,95
518,27
519,137
520,36
521,31
522,54
523,59
524,62
525,81
526,12
527,28
528,34
529,21
530,21
531,97
532,20
533,58
534,91
535,39
536,30
537,69
538,16
539,54
540,21
541,17
542,18
543,24
544,84
545,73
546,75
547,61
548,64
549,126
550,50
551,100
552,21
553,69
554,38
555,31
556,61
557,100
558,21
559,37
560,15
561,23
562,18
563,44
564,140
565,24
566,36
567,97
568,31
569,36
570,83
571,15
572,88
573,34
574,19
575,17
576,19
577,17
578,83
579,36
580,94
581,91
582,41
583,45
584,105
585,71
586,112
587,16
588,70
589,41
590,47
591,26
592,36
593,17
594,60
595,47
596,31
597,10
598,14
599,29
600,70
601,22
602,73
603,28
604,51
605,60
606,67
607,20
608,161
609,22
610,44
611,69
612,10
613,14
614,18
615,49
616,22
617,37
618,32
619,17
620,47
621,17
622,49
623,36
624,20
625,71
626,46
627,22
628,16
629,43
630,22
631,76
632,9
633,21
634,27
635,38
636,77
637,27
638,23
639,16
640,37
641,56
642,72
643,122
644,75
645,31
646,32
647,49
648,61
649,41
650,61
651,51
652,24
653,25
654,46
655,48
656,117
657,33
658,85
659,102
660,43
661,69
662,18
663,32
664,99
665,95
666,21
667,22
668,109
669,26
670,95
671,44
672,129
673,29
674,23
675,30
676,66
677,32
678,54
679,49
680,142
681,36
682,100
683,34
684,100
685,50
686,99
687,85
688,65
689,23
690,84
691,40
