,hamming_distance
0,59
1,63
2,78
3,60
4,44
5,56
6,85
7,60
8,43
9,43
10,45
11,71
12,65
13,70
14,77
15,43
16,56
17,76
18,61
19,80
20,50
21,69
22,53
23,54
24,73
25,53
26,60
27,72
28,63
29,68
30,53
31,47
32,51
33,59
34,49
35,44
36,59
37,56
38,61
39,59
40,60
41,63
42,49
43,68
44,75
45,51
46,65
47,64
48,48
49,57
50,64
51,51
52,75
53,71
54,61
55,73
56,64
57,82
58,73
59,54
60,56
61,54
62,73
63,61
64,72
65,62
66,62
67,68
68,52
69,64
70,64
71,48
72,64
73,47
74,47
75,67
76,70
77,62
78,63
79,52
80,59
81,38
82,65
83,43
84,68
85,71
86,64
87,58
88,57
89,51
90,61
91,65
92,64
93,63
94,63
95,67
96,68
97,36
98,60
99,56
100,57
101,77
102,63
103,76
104,66
105,57
106,68
107,48
108,49
109,60
110,68
111,60
112,54
113,64
114,60
115,55
116,60
117,53
118,71
119,70
120,62
121,59
122,60
123,56
124,46
125,50
126,51
127,61
128,53
129,64
130,44
131,55
132,51
133,75
134,49
135,37
136,57
137,60
138,55
139,48
140,52
141,48
142,64
143,52
144,68
145,43
146,65
147,77
148,79
149,66
150,77
151,60
152,64
153,62
154,73
155,74
156,69
157,64
158,67
159,52
160,66
161,64
162,55
163,68
164,62
165,60
166,58
167,54
168,73
169,67
170,62
171,65
172,69
173,63
174,58
175,62
176,56
177,61
178,54
179,52
180,53
181,54
182,59
183,61
184,58
185,48
186,70
187,66
188,47
189,51
190,61
191,63
192,63
193,55
194,63
195,43
196,67
197,71
198,73
199,56
200,62
201,64
202,50
203,64
204,55
205,66
206,61
207,58
208,59
209,65
210,50
211,64
212,71
213,67
214,68
215,68
216,71
217,37
218,72
219,85
220,63
221,60
222,56
223,90
224,52
225,67
226,62
227,50
228,49
229,65
230,75
231,59
232,67
233,60
234,33
235,66
236,58
237,78
238,39
239,73
240,52
241,59
242,53
243,52
244,50
245,66
246,49
247,64
248,54
249,48
250,57
251,58
252,54
253,83
254,52
255,55
256,46
257,65
258,60
259,55
260,52
261,75
262,47
263,43
264,66
265,61
266,54
267,57
268,38
269,59
270,76
271,49
272,63
273,46
274,50
275,63
276,66
277,35
278,80
279,46
280,58
281,61
282,57
283,64
284,77
285,69
286,71
287,56
288,79
289,53
290,67
291,33
292,47
293,40
294,49
295,56
296,63
297,57
298,46
299,80
300,63
301,55
302,60
303,62
304,59
305,77
306,70
307,46
308,72
309,44
310,58
311,47
312,62
313,83
314,70
315,54
316,66
317,53
318,54
319,58
320,81
321,52
322,62
323,68
324,72
325,47
326,67
327,60
328,73
329,61
330,71
331,53
332,67
333,49
334,60
335,56
336,54
337,47
338,72
339,70
340,74
341,64
342,50
343,57
344,65
345,73
346,83
347,64
348,61
349,71
350,50
351,67
352,57
353,49
354,61
355,51
356,56
357,42
358,61
359,50
360,56
361,73
362,74
363,81
364,78
365,52
366,65
367,71
368,62
369,83
370,63
371,55
372,59
373,83
374,43
375,55
376,65
377,57
378,64
379,42
380,54
381,56
382,65
383,66
384,56
385,46
386,57
387,39
388,59
389,61
390,73
391,55
392,63
393,58
394,56
395,45
396,49
397,58
398,80
399,68
400,59
401,60
402,50
403,67
404,70
405,54
406,60
407,76
408,67
409,63
410,79
411,50
412,42
413,63
414,53
415,54
416,72
417,57
418,67
419,40
420,74
421,60
422,60
423,60
424,57
425,59
426,56
427,73
428,99
429,84
430,46
431,67
432,65
433,59
434,61
435,69
436,70
437,45
438,68
439,61
440,60
441,45
442,77
443,60
444,42
445,73
446,61
447,54
448,65
449,55
450,56
451,60
452,63
453,59
454,49
455,52
456,55
457,51
458,64
459,77
460,34
461,53
462,70
463,74
464,56
465,57
466,68
467,67
468,61
469,69
470,57
471,52
472,72
473,53
474,40
475,46
476,83
477,58
478,62
479,78
480,62
481,75
482,56
483,65
484,51
485,54
486,56
487,74
488,73
489,53
490,47
491,57
492,61
493,57
494,56
495,72
496,75
497,48
498,76
499,79
500,59
501,63
502,78
503,60
504,44
505,56
506,85
507,60
508,43
509,43
510,45
511,71
512,65
513,70
514,77
515,43
516,56
517,76
518,61
519,81
520,50
521,69
522,53
523,54
524,73
525,53
526,60
527,71
528,63
529,68
530,53
531,47
532,51
533,59
534,49
535,44
536,59
537,56
538,61
539,59
540,60
