,hamming_distance
0,1
1,6
2,9
3,1
4,4
5,1
6,20
7,1
8,1
9,2
10,13
11,1
12,1
13,22
14,7
15,6
16,11
17,25
18,2
19,16
20,11
21,13
22,3
23,8
24,5
25,1
26,9
27,1
28,5
29,25
30,9
31,1
32,20
33,1
34,6
35,5
36,1
37,13
38,20
39,17
40,1
41,37
42,7
43,14
44,10
45,14
46,8
47,24
48,9
49,17
50,1
51,35
52,1
53,13
54,62
55,14
56,18
57,4
58,3
59,15
60,19
61,39
62,5
63,12
64,6
65,6
66,18
67,12
68,7
69,12
70,2
71,19
72,19
73,1
74,2
75,14
76,16
77,41
78,15
79,22
80,18
81,3
82,7
83,3
84,18
85,24
86,5
87,11
88,27
89,8
90,7
91,7
92,13
93,10
94,7
95,8
96,50
97,2
98,7
99,11
100,6
101,3
102,1
103,9
104,16
105,10
106,21
107,11
108,52
109,39
110,25
111,51
112,30
113,15
114,13
115,1
116,19
117,9
118,8
119,15
120,3
121,4
122,22
123,36
124,14
125,24
126,8
127,11
128,12
129,2
130,26
131,1
132,2
133,12
134,8
135,20
136,3
137,28
138,1
139,30
140,26
141,5
142,12
143,5
144,10
145,2
146,30
147,11
148,1
149,11
150,11
151,1
152,6
153,27
154,38
155,28
156,1
157,1
158,29
159,8
160,27
161,38
162,7
163,21
164,4
165,10
166,8
167,4
168,1
169,4
170,3
171,1
172,7
173,8
174,3
175,2
176,11
177,22
178,7
179,33
180,3
181,5
182,30
183,32
184,25
185,23
186,10
187,7
188,17
189,13
190,5
191,17
192,11
193,5
194,1
195,15
196,26
197,26
198,25
199,18
200,17
201,7
202,41
203,30
204,6
205,7
206,8
207,8
208,6
209,13
210,4
211,15
212,2
213,2
214,11
215,8
216,1
217,2
218,8
219,38
220,6
221,36
222,8
223,15
224,61
225,20
226,18
227,23
228,7
229,58
230,10
231,13
232,29
233,22
234,28
235,7
236,17
237,16
238,8
239,14
240,1
241,8
242,20
243,9
244,10
245,6
246,3
247,3
248,8
249,10
250,2
251,1
252,1
253,7
254,2
255,6
256,9
257,34
258,1
259,21
260,9
261,24
262,11
263,21
264,28
265,44
266,34
267,35
268,52
269,19
270,17
271,32
272,10
273,33
274,20
275,15
276,57
277,13
278,19
279,1
280,16
281,1
282,26
283,18
284,9
285,22
286,6
287,10
288,8
289,33
290,11
291,1
292,8
293,13
294,34
295,19
296,1
297,4
298,21
299,20
300,6
301,1
302,9
303,11
304,7
305,8
306,19
307,28
308,2
309,8
310,16
311,1
312,3
313,1
314,1
315,4
316,5
317,10
318,19
319,4
320,3
321,10
322,1
323,4
324,18
325,2
326,36
327,7
328,4
329,4
330,13
331,25
332,3
333,6
334,54
335,11
336,2
337,9
338,20
339,8
340,10
341,30
342,29
343,10
344,10
345,19
346,8
347,2
348,40
349,3
350,28
351,16
352,33
353,25
354,1
355,12
356,18
357,4
358,46
359,16
360,23
361,10
362,10
363,8
364,10
365,3
366,1
367,2
368,21
369,7
370,1
371,7
372,12
373,13
374,6
375,54
376,3
377,6
378,8
379,9
380,3
381,11
382,1
383,7
384,14
385,5
386,6
387,11
388,8
389,9
390,12
391,2
392,16
393,26
394,5
395,19
396,7
397,18
398,43
399,11
400,27
401,4
402,42
403,20
404,12
405,12
406,48
407,27
408,19
409,39
410,6
411,9
412,7
413,20
414,15
415,1
416,9
417,1
418,9
419,1
420,3
421,7
422,5
423,17
424,14
425,12
426,17
427,2
428,9
429,2
430,3
431,7
432,5
433,8
434,4
435,2
436,5
437,9
438,1
439,25
440,1
441,10
442,10
443,35
444,6
445,18
446,6
447,2
448,3
449,11
450,11
451,5
452,14
453,22
454,1
455,5
456,9
457,1
458,2
459,17
460,8
461,5
462,7
463,1
464,12
465,11
466,2
467,4
468,3
469,17
470,18
471,20
472,46
473,2
474,8
475,1
476,5
477,2
478,24
479,11
480,32
481,27
482,21
483,23
484,9
485,4
486,1
487,1
488,6
489,29
490,6
491,21
492,20
493,1
494,20
495,19
496,7
497,19
498,9
499,40
500,1
501,68
