,hamming_distance
0,29
1,124
2,49
3,75
4,109
5,117
6,80
7,105
8,52
9,24
10,28
11,18
12,19
13,99
14,47
15,34
16,76
17,128
18,120
19,86
20,78
21,86
22,136
23,61
24,87
25,57
26,72
27,25
28,130
29,68
30,74
31,24
32,114
33,173
34,78
35,62
36,71
37,52
38,108
39,16
40,22
41,66
42,47
43,66
44,66
45,62
46,28
47,30
48,115
49,64
50,81
51,101
52,18
53,164
54,40
55,43
56,13
57,42
58,82
59,52
60,31
61,103
62,44
63,63
64,110
65,9
66,12
67,112
68,25
69,28
70,90
71,30
72,67
73,23
74,23
75,77
76,72
77,31
78,62
79,78
80,27
81,82
82,42
83,29
84,71
85,63
86,118
87,18
88,98
89,53
90,88
91,21
92,46
93,118
94,18
95,10
96,79
97,30
98,132
99,108
100,74
101,104
102,37
103,23
104,126
105,16
106,60
107,73
108,56
109,43
110,86
111,36
112,82
113,65
114,56
115,36
116,98
117,42
118,50
119,74
120,84
121,12
122,22
123,60
124,24
125,91
126,97
127,48
128,80
129,50
130,30
131,77
132,72
133,93
134,108
135,83
136,46
137,12
138,63
139,21
140,38
141,28
142,13
143,32
144,109
145,44
146,140
147,13
148,86
149,28
150,43
151,62
152,129
153,48
154,118
155,94
156,33
157,20
158,71
159,86
160,12
161,48
162,94
163,32
164,80
165,16
166,76
167,16
168,104
169,96
170,61
171,96
172,14
173,94
174,46
175,56
176,33
177,45
178,138
179,69
180,85
181,67
182,67
183,18
184,42
185,104
186,105
187,49
188,29
189,22
190,77
191,34
192,35
193,21
194,67
195,45
196,28
197,118
198,22
199,98
200,100
201,50
202,44
203,47
204,17
205,134
206,46
207,26
208,71
209,9
210,44
211,9
212,114
213,125
214,94
215,22
216,14
217,49
218,27
219,84
220,32
221,29
222,87
223,51
224,87
225,115
226,73
227,64
228,92
229,38
230,36
231,31
232,39
233,46
234,72
235,33
236,55
237,66
238,54
239,44
240,103
241,60
242,90
243,88
244,8
245,105
246,24
247,16
248,92
249,77
250,67
251,15
252,111
253,18
254,100
255,94
256,74
257,14
258,126
259,11
260,72
261,155
262,86
263,72
264,31
265,94
266,108
267,23
268,14
269,21
270,32
271,105
272,24
273,97
274,112
275,98
276,13
277,21
278,22
279,27
280,80
281,35
282,21
283,24
284,48
285,35
286,18
287,93
288,73
289,114
290,140
291,21
292,18
293,12
294,99
295,57
296,23
297,15
298,77
299,17
300,171
301,38
302,118
303,37
304,80
305,42
306,30
307,73
308,68
309,83
310,52
311,91
312,22
313,28
314,80
315,104
316,83
317,130
318,71
319,43
320,47
321,21
322,99
323,113
324,10
325,60
326,112
327,25
328,112
329,25
330,53
331,46
332,57
333,16
334,121
335,55
336,105
337,40
338,9
339,50
340,47
341,23
342,72
343,93
344,74
345,121
346,12
347,49
348,37
349,53
350,74
351,74
352,32
353,17
354,88
355,67
356,73
357,40
358,111
359,16
360,131
361,94
362,48
363,120
364,48
365,84
366,62
367,157
368,40
369,44
370,39
371,43
372,104
373,26
374,19
375,108
376,136
377,93
378,107
379,106
380,14
381,10
382,24
383,13
384,125
385,11
386,85
387,72
388,54
389,105
390,27
391,138
392,22
393,45
394,37
395,71
396,9
397,66
398,77
399,64
400,61
401,82
402,110
403,77
404,82
405,71
406,29
407,41
408,68
409,85
410,175
411,90
412,95
413,85
414,40
415,102
416,121
417,26
418,25
419,15
420,115
421,39
422,71
423,52
424,52
425,12
426,112
427,17
428,109
429,51
430,104
431,80
432,62
433,37
434,89
435,98
436,76
437,93
438,10
439,52
440,72
441,26
442,20
443,35
444,36
445,18
446,94
447,33
448,100
449,70
450,22
451,14
452,37
453,111
454,19
455,145
456,14
457,46
458,14
459,127
460,77
461,35
462,40
463,127
464,28
465,61
466,38
467,19
468,72
469,25
470,21
471,18
472,94
473,130
474,98
475,105
476,65
477,67
478,54
479,15
480,22
481,88
482,141
483,31
484,48
485,34
486,56
487,143
488,171
489,85
490,123
491,91
492,28
493,21
494,104
495,124
496,58
497,127
498,87
499,49
500,120
501,30
502,41
503,40
504,73
505,113
506,106
507,31
508,11
509,47
510,110
511,19
512,37
513,29
514,113
515,131
516,111
517,134
518,59
519,89
520,16
521,107
522,71
523,11
524,72
525,88
526,28
527,33
528,19
529,27
530,136
531,102
532,79
533,128
534,136
535,132
536,62
537,30
538,137
539,104
540,114
541,122
542,14
543,102
544,44
545,42
546,25
547,32
548,89
549,20
550,68
551,10
552,93
553,16
554,81
555,18
556,113
557,73
558,12
559,86
560,12
561,89
562,128
563,44
564,30
565,58
566,129
567,32
568,78
569,94
570,12
571,70
572,30
573,80
574,93
575,47
576,88
577,117
578,34
579,20
580,86
581,88
582,43
583,45
584,89
585,55
586,152
587,37
588,16
589,37
590,23
591,22
592,70
593,19
594,34
595,82
596,122
597,60
598,29
599,84
600,119
601,91
602,91
603,46
604,81
605,91
606,42
607,84
608,84
609,93
610,124
611,106
612,20
613,65
614,31
615,15
616,14
617,115
618,45
619,35
620,18
621,45
622,23
623,14
624,29
625,53
626,64
627,66
628,78
629,63
630,195
631,60
632,84
633,112
634,115
635,44
636,90
637,105
638,34
639,174
640,22
641,61
642,23
643,66
644,37
645,53
646,162
647,67
648,43
649,43
650,18
651,107
652,29
653,81
654,74
655,113
656,39
657,92
658,31
659,50
660,78
661,57
662,20
663,77
664,123
665,49
666,43
667,26
668,94
669,81
670,66
671,17
672,41
673,25
674,116
675,179
676,65
677,57
678,133
679,49
680,75
681,76
682,93
683,55
684,110
685,128
686,29
687,100
688,50
689,13
690,144
691,96
692,131
693,34
694,24
695,11
696,60
697,84
698,26
699,14
700,66
701,110
702,40
703,50
704,28
705,14
706,25
707,15
708,62
709,27
710,13
711,84
712,86
713,138
714,157
715,73
716,77
717,59
718,33
719,144
