,hamming_distance
0,32
1,112
2,163
3,130
4,94
5,181
6,26
7,142
8,81
9,118
10,152
11,36
12,174
13,35
14,162
15,83
16,63
17,121
18,99
19,171
20,73
21,157
22,73
23,19
24,86
25,154
26,178
27,192
28,102
29,96
30,141
31,206
32,99
33,35
34,86
35,105
36,154
37,113
38,106
39,87
40,146
41,98
42,59
43,124
44,97
45,42
46,130
47,112
48,164
49,97
50,83
51,125
52,81
53,32
54,108
55,164
56,49
57,131
58,67
59,214
60,71
61,27
62,110
63,65
64,83
65,104
66,47
67,96
68,23
69,145
70,30
71,119
72,72
73,144
74,184
75,38
76,95
77,124
78,44
79,159
80,35
81,35
82,27
83,47
84,152
85,116
86,108
87,108
88,32
89,175
90,39
91,92
92,104
93,103
94,63
95,180
96,117
97,220
98,44
99,61
100,114
101,113
102,79
103,123
104,141
105,126
106,133
107,98
108,60
109,123
110,44
111,155
112,37
113,150
114,103
115,91
116,168
117,111
118,94
119,132
120,123
121,165
122,92
123,133
124,80
125,29
126,70
127,114
128,89
129,183
130,179
131,133
132,94
133,31
134,180
135,117
136,102
137,66
138,167
139,87
140,172
141,106
142,84
143,89
144,45
145,169
146,74
147,35
148,123
149,183
150,163
151,144
152,147
153,30
154,106
155,130
156,64
157,150
158,24
159,55
160,133
161,117
162,83
163,78
164,81
165,51
166,151
167,20
168,94
169,111
170,186
171,86
172,59
173,77
174,172
175,147
176,136
177,89
178,161
179,139
180,102
181,96
182,93
183,232
184,150
185,86
186,173
187,208
188,98
189,175
190,59
191,69
192,52
193,21
194,23
195,127
196,174
197,163
198,105
199,170
200,26
201,96
202,201
203,43
204,201
205,124
206,150
207,118
208,101
209,60
210,95
211,107
212,35
213,116
214,101
215,38
216,105
217,178
218,143
219,47
220,35
221,131
222,30
223,149
224,203
225,73
226,64
227,81
228,67
229,79
230,124
231,38
232,84
233,112
234,140
235,72
236,27
237,155
238,115
239,87
240,63
241,139
242,88
243,112
244,79
245,132
246,143
247,84
248,73
249,16
250,102
251,182
252,29
253,96
254,98
255,153
256,131
257,19
258,126
259,134
260,56
261,41
262,112
263,157
264,69
265,91
266,168
267,112
268,196
269,68
270,173
271,109
272,83
273,34
274,83
275,174
276,98
277,109
278,30
279,68
280,68
281,43
282,25
283,80
284,222
285,163
286,64
287,92
288,34
289,183
290,83
291,141
292,81
293,123
294,43
295,44
296,38
297,89
298,171
299,80
300,207
301,154
302,120
303,52
304,42
305,76
306,105
307,97
308,177
309,138
310,31
311,130
312,34
313,109
314,17
315,106
316,88
317,128
318,176
319,53
320,126
321,153
322,116
323,181
324,68
325,161
326,106
327,24
328,68
329,79
330,174
331,37
332,190
333,135
334,50
335,27
336,45
337,15
338,180
339,112
340,114
341,128
342,112
343,60
344,59
345,36
346,147
347,92
348,140
349,149
350,103
351,219
352,24
353,29
354,89
355,92
356,92
357,117
358,75
359,61
360,138
361,126
362,21
363,39
364,24
365,127
366,86
367,101
368,142
369,104
370,205
371,60
372,205
373,100
374,84
375,90
376,102
377,47
378,20
379,107
380,130
381,166
382,70
383,168
384,93
385,80
386,154
387,39
388,140
389,184
390,59
391,115
392,117
393,140
394,185
395,117
396,30
397,118
398,75
399,209
400,92
401,114
402,141
403,66
404,84
405,56
406,75
407,183
408,112
409,78
410,100
411,110
412,114
413,82
414,135
415,142
416,82
417,109
418,72
419,99
420,53
421,64
422,41
423,122
424,116
425,55
426,70
427,84
428,50
429,103
430,106
431,182
432,37
433,187
434,54
435,204
436,104
437,74
438,46
439,95
440,209
441,43
442,136
443,111
444,133
445,39
446,136
447,113
448,52
449,184
450,181
451,185
452,103
453,94
454,100
455,113
456,70
457,134
458,94
459,120
460,97
461,151
462,19
463,34
464,63
465,198
466,67
467,205
468,52
469,22
470,22
471,102
472,72
473,74
474,209
475,46
476,77
477,87
478,76
479,43
480,119
481,90
482,166
483,96
484,57
485,149
486,152
487,216
488,186
489,55
490,113
491,91
492,86
493,126
494,43
495,47
496,173
497,98
498,33
499,178
500,132
501,102
502,160
503,181
504,86
505,107
506,73
507,105
508,37
509,52
510,38
511,149
512,23
513,158
514,148
515,176
516,99
517,91
518,161
519,33
520,60
521,109
522,67
523,52
524,110
525,27
526,27
527,187
528,185
529,108
530,94
531,136
532,97
533,101
534,216
535,65
536,147
537,48
538,112
539,23
540,68
541,84
542,46
543,173
544,32
545,39
546,101
547,136
548,96
549,66
550,72
551,167
552,176
553,138
554,100
555,51
556,87
557,102
558,170
559,35
560,122
561,133
562,96
563,101
564,100
565,37
566,85
567,67
568,113
569,194
570,98
571,48
572,88
573,27
574,51
575,30
576,84
577,109
578,56
579,87
580,67
581,144
582,182
583,59
584,11
585,136
586,30
587,100
588,33
589,86
590,55
591,54
592,118
593,204
594,31
595,110
596,46
597,30
598,111
599,32
600,128
601,23
602,111
603,41
604,181
605,74
606,56
607,36
608,70
609,221
610,76
611,76
612,165
613,126
614,174
615,86
616,47
617,238
618,86
619,200
620,197
621,60
622,83
623,31
624,81
625,113
626,42
627,158
628,141
629,46
630,135
631,20
632,66
633,81
634,132
635,91
636,110
637,170
638,109
639,52
640,130
641,73
642,87
643,169
644,100
645,68
646,24
647,33
648,77
649,110
650,64
651,68
652,140
653,88
654,166
655,98
656,17
657,119
658,83
659,44
660,28
661,86
662,54
663,73
664,135
665,57
666,25
667,72
668,76
669,88
670,85
671,167
672,77
673,78
674,33
675,136
676,46
677,144
678,32
679,56
680,88
681,86
682,155
683,61
684,59
685,154
686,62
687,132
688,74
689,74
690,91
691,211
692,175
693,168
694,162
695,116
696,127
697,159
698,62
699,155
700,90
701,116
702,116
703,69
704,92
705,76
706,34
707,80
708,60
709,92
710,108
711,91
712,100
713,118
714,76
715,102
716,89
717,82
718,121
719,169
720,55
721,98
722,166
723,55
724,105
725,14
726,58
727,82
728,43
729,80
730,85
731,105
732,58
733,175
734,36
735,122
736,76
737,166
738,61
739,93
740,170
741,99
742,137
743,58
744,72
745,116
746,87
747,85
748,80
749,100
750,116
751,60
752,37
753,195
754,158
755,47
756,205
757,52
758,155
759,92
760,84
761,160
762,150
763,30
764,185
765,94
766,26
767,148
768,95
769,92
770,83
771,102
772,107
773,99
774,130
775,125
776,70
777,74
778,159
779,209
780,78
781,159
782,82
783,136
784,110
785,101
786,104
787,153
788,181
789,82
790,184
791,116
792,27
793,41
794,156
795,76
796,75
797,112
798,161
799,63
800,160
801,24
802,88
803,102
804,132
805,66
806,86
807,89
808,94
809,29
810,20
811,183
812,61
813,108
814,135
815,74
816,133
817,82
818,69
819,74
820,78
821,172
822,140
823,18
824,72
825,73
826,155
827,141
828,13
829,36
830,102
831,161
832,50
833,109
834,64
835,144
836,71
837,42
838,128
839,107
840,20
841,135
842,100
843,97
844,32
845,124
846,101
847,96
848,20
849,107
850,16
851,139
852,37
853,60
854,31
855,91
856,32
857,29
858,97
859,170
860,10
861,103
862,27
863,16
864,22
865,118
866,82
867,114
868,164
869,48
870,57
871,147
872,10
873,128
874,41
875,48
876,38
877,39
878,71
879,77
880,78
881,137
882,81
883,63
884,36
885,140
886,66
887,96
888,42
889,167
890,95
891,183
892,43
893,162
894,27
895,17
896,80
897,133
898,35
899,33
900,179
901,87
902,221
903,154
904,218
905,70
906,44
907,84
908,31
909,150
910,49
911,126
912,30
913,90
914,142
915,172
916,81
917,89
918,53
919,102
920,182
921,143
922,23
923,106
924,40
925,18
926,97
927,29
928,83
929,162
930,169
931,120
932,172
933,244
934,65
935,77
936,124
937,166
938,115
939,29
940,82
941,68
942,30
943,129
944,30
945,164
946,26
947,119
948,87
949,150
950,132
951,18
952,176
953,67
954,131
955,53
956,166
957,112
958,102
959,30
960,171
961,114
962,97
963,119
964,169
965,58
966,175
967,46
968,102
969,94
970,115
971,105
972,152
973,73
974,70
975,174
976,38
977,92
978,74
979,72
980,99
981,19
982,81
983,39
984,12
985,20
986,119
987,82
988,182
989,80
990,105
991,162
992,107
993,138
994,33
995,83
996,90
997,33
998,156
999,164
1000,43
1001,122
1002,196
1003,26
1004,94
1005,21
1006,81
1007,95
1008,125
1009,148
1010,108
1011,43
1012,62
1013,86
1014,107
1015,161
1016,172
1017,166
1018,199
1019,110
1020,151
1021,63
1022,118
1023,42
1024,127
1025,64
1026,64
1027,41
1028,25
1029,94
1030,173
1031,187
1032,80
1033,164
1034,105
1035,74
1036,134
1037,161
1038,24
1039,111
1040,62
1041,173
1042,36
1043,109
1044,86
1045,174
1046,40
1047,87
1048,104
1049,97
1050,31
1051,64
1052,53
1053,80
1054,80
1055,176
1056,92
1057,86
1058,124
1059,172
1060,80
