,hamming_distance
0,6
1,5
2,3
3,3
4,4
5,2
6,5
7,7
8,6
9,6
10,1
11,3
12,4
13,4
14,6
15,7
16,6
17,2
18,4
19,4
20,7
21,2
22,1
23,4
24,6
25,2
26,4
27,8
28,5
29,2
30,7
31,2
32,5
33,3
34,4
35,5
36,4
37,5
38,6
39,4
40,2
41,3
42,3
43,4
44,5
45,3
46,3
47,4
48,5
49,6
50,6
51,9
52,2
53,7
54,8
55,8
56,3
57,4
58,6
59,4
60,6
61,3
62,5
63,7
64,3
65,7
66,5
67,5
68,4
69,3
70,6
71,6
72,6
73,4
74,5
75,7
76,5
77,6
78,5
79,8
80,5
81,4
82,7
83,5
84,3
85,3
86,6
87,5
88,4
89,5
90,4
91,4
92,5
93,4
94,2
95,3
96,5
97,4
98,5
99,2
100,4
101,5
102,3
103,8
104,6
105,4
106,3
107,4
108,6
109,7
110,3
111,7
112,7
113,5
114,5
115,3
116,2
117,7
118,4
119,8
120,5
121,8
122,4
123,2
124,7
125,13
126,2
127,8
128,7
129,8
130,5
131,10
132,7
133,9
134,3
135,4
136,5
137,4
138,7
139,7
140,6
141,1
142,8
143,5
144,3
145,4
146,4
147,4
148,6
149,2
150,8
151,4
152,5
153,3
154,5
155,4
156,3
157,5
158,5
159,5
160,4
161,6
162,2
163,1
164,3
165,2
166,5
167,4
168,7
169,9
170,4
171,5
172,5
173,3
174,5
175,5
176,4
177,4
178,4
179,7
180,1
181,5
182,6
183,3
184,5
185,7
186,4
187,9
188,5
189,6
190,6
191,2
192,2
193,5
194,3
195,8
196,7
197,4
198,4
199,5
200,7
201,1
202,6
203,5
204,3
205,4
206,6
207,4
208,3
209,5
210,7
211,4
212,3
213,2
214,7
215,4
216,4
217,3
218,4
219,3
220,4
221,5
222,3
223,7
224,4
225,5
226,6
227,2
228,2
229,7
230,2
231,7
232,5
233,4
234,4
235,2
236,8
237,5
238,2
239,6
240,7
241,6
242,6
243,3
244,7
245,4
246,7
247,5
248,10
249,2
250,4
251,3
252,4
253,5
254,5
255,3
256,9
257,8
258,4
259,4
260,5
261,6
262,3
263,3
264,4
265,14
266,9
267,7
268,6
269,3
270,4
271,3
272,6
273,4
274,6
275,4
276,5
277,5
278,3
279,5
280,4
281,2
282,6
283,2
284,5
285,2
286,4
287,4
288,5
289,5
290,5
291,7
292,3
293,7
294,8
295,1
296,5
297,7
298,5
299,4
300,7
301,2
302,3
303,8
304,5
305,6
306,6
307,5
308,4
309,5
310,2
311,6
312,4
