,hamming_distance
0,24
1,4
2,3
3,32
4,1
5,1
6,1
7,34
8,1
9,16
10,1
11,10
12,5
13,1
14,8
15,5
16,28
17,6
18,80
19,1
20,27
21,24
22,19
23,11
24,6
25,34
26,22
27,39
28,5
29,10
30,28
31,9
32,1
33,1
34,1
35,10
36,8
37,14
38,1
39,6
40,2
41,3
42,13
43,23
44,47
45,3
46,1
47,1
48,24
49,4
50,2
51,11
52,5
53,91
54,2
55,1
56,1
57,25
58,46
59,1
60,10
61,2
62,4
63,15
64,1
65,2
66,1
67,1
68,1
69,31
70,1
71,8
72,5
73,3
74,61
75,5
76,1
77,5
78,3
79,1
80,4
81,1
82,7
83,8
84,10
85,4
86,8
87,14
88,9
89,43
90,7
91,1
92,96
93,16
94,12
95,1
96,29
97,2
98,10
99,28
100,8
101,29
102,3
103,42
104,4
105,1
106,1
107,9
108,2
109,1
110,3
111,1
112,2
113,8
114,1
115,28
116,12
117,1
118,1
119,5
120,33
121,4
122,9
123,7
124,18
125,3
126,1
127,1
128,6
129,15
130,1
131,1
132,5
133,4
134,1
135,68
136,50
137,8
138,1
139,35
140,5
141,17
142,3
143,1
144,7
145,1
146,1
147,5
148,6
149,1
150,7
151,1
152,1
153,11
154,2
155,64
156,3
157,5
158,13
159,8
160,4
161,3
162,6
163,1
164,3
165,7
166,2
167,1
168,1
169,2
170,1
171,26
172,3
173,4
174,4
175,4
176,10
177,10
178,12
179,2
180,2
181,2
182,2
183,19
184,3
185,9
186,3
187,5
188,3
189,3
190,1
191,11
192,26
193,6
194,41
195,5
196,14
197,5
198,1
199,1
200,1
201,1
202,1
203,21
204,3
205,5
206,5
207,8
208,16
209,4
210,1
211,3
212,5
213,14
214,3
215,19
216,13
217,6
218,13
219,4
220,5
221,17
222,6
223,1
224,79
225,1
226,2
227,17
228,2
229,7
230,2
231,4
232,21
233,5
234,1
235,5
236,15
237,16
238,4
239,1
240,19
241,26
242,12
243,32
244,33
245,79
246,22
247,12
248,117
249,1
250,14
251,6
252,41
253,3
254,1
255,2
256,17
257,1
258,1
259,1
260,6
261,16
262,7
263,33
264,7
265,6
266,4
267,2
268,1
269,4
270,4
271,22
272,13
273,11
274,4
275,4
276,1
277,5
278,5
279,2
280,1
281,6
282,6
283,1
284,3
285,12
286,2
287,6
288,1
289,2
290,3
291,1
292,13
293,10
294,5
295,3
296,33
297,68
298,13
299,2
300,20
301,6
302,10
303,2
304,2
305,5
306,4
307,1
308,10
309,7
310,1
311,1
312,68
313,1
314,1
315,11
316,6
317,32
318,4
319,14
320,14
321,15
322,6
323,1
324,8
325,4
326,6
327,20
328,7
329,1
330,2
331,1
332,1
333,1
334,3
335,1
336,2
337,1
338,2
339,41
340,1
341,5
342,2
343,10
344,3
345,3
346,5
347,16
348,1
349,14
350,5
351,2
352,1
353,1
354,3
355,1
356,8
357,6
358,3
359,3
360,20
361,1
362,2
363,1
364,2
365,1
366,5
367,2
368,11
369,17
370,4
371,1
372,1
373,1
374,5
375,11
376,50
377,4
378,16
379,9
380,3
381,28
382,19
383,1
384,7
385,6
386,6
387,7
388,11
389,4
390,1
391,1
392,18
393,36
394,7
395,1
396,3
397,15
398,10
399,1
400,4
401,5
402,1
403,3
404,15
405,3
406,12
407,1
408,19
409,10
410,1
411,1
412,6
413,5
414,11
415,5
416,63
417,13
418,4
419,78
420,2
421,4
422,2
423,8
424,1
425,19
426,4
427,1
428,3
429,4
430,16
431,8
432,5
433,47
434,17
435,2
436,20
437,46
438,2
439,1
440,70
441,1
442,6
443,18
444,4
445,6
446,5
447,17
448,1
449,46
450,3
451,10
452,13
453,36
454,20
455,34
456,11
457,43
458,29
459,51
460,37
461,1
462,90
463,8
464,5
465,5
466,18
467,8
468,17
469,11
470,11
471,24
472,5
473,13
474,29
475,24
476,1
477,6
478,38
479,1
480,20
481,9
482,4
483,9
484,14
485,17
486,4
487,7
488,7
489,2
490,2
491,10
492,1
493,1
494,10
495,13
496,7
497,1
498,1
499,1
500,1
501,2
502,3
503,3
504,1
505,1
506,2
507,6
508,16
509,4
510,5
511,9
512,3
513,2
514,1
515,10
516,2
517,2
518,16
519,4
520,1
521,1
522,12
523,2
524,1
525,1
526,4
527,1
528,1
529,1
530,1
531,1
532,2
533,5
534,37
535,13
536,25
537,2
538,16
539,4
540,2
541,1
542,6
543,1
544,11
545,16
546,13
547,21
548,3
549,7
550,5
551,2
552,3
553,11
554,7
555,10
556,4
557,2
558,74
559,1
560,1
561,3
562,37
563,2
564,1
565,13
566,8
567,9
568,8
569,9
570,6
571,15
572,1
573,3
574,4
575,1
576,2
577,12
578,23
579,48
580,33
581,13
582,62
583,2
584,17
585,20
586,2
587,23
588,16
589,21
590,9
591,3
592,5
593,6
594,32
595,70
596,5
597,4
598,48
599,3
600,5
601,8
602,7
603,1
604,4
605,9
606,6
607,1
608,11
609,1
610,18
611,3
612,1
613,5
614,1
615,4
616,12
617,4
618,1
619,18
620,14
621,23
622,48
623,10
624,5
625,8
626,5
627,48
628,22
629,3
630,23
631,5
632,27
633,20
634,46
635,29
636,1
637,3
638,1
639,2
640,2
641,3
642,1
643,7
644,2
645,24
646,4
647,3
648,1
649,10
650,36
651,5
652,35
653,8
654,1
655,37
656,15
657,1
658,2
659,18
660,13
661,19
662,1
663,32
664,12
665,5
666,11
667,1
668,5
669,15
670,10
671,3
672,4
673,1
674,5
675,1
676,3
677,1
678,56
679,1
680,1
681,34
682,44
683,6
684,7
685,23
686,1
687,16
688,46
689,1
690,9
691,1
692,7
693,17
694,9
695,3
696,1
697,73
698,2
699,50
700,17
701,6
702,5
703,9
704,6
705,58
706,17
707,14
708,1
709,1
710,7
711,20
712,6
713,26
714,1
715,7
716,4
717,20
718,4
719,7
720,56
721,22
722,1
723,17
724,132
725,44
726,7
727,29
728,1
729,11
730,53
731,8
732,69
733,4
734,5
735,5
736,3
737,1
738,1
739,49
740,16
741,59
742,9
743,2
744,5
745,1
746,3
747,82
748,67
749,6
750,7
751,70
752,16
753,2
754,2
755,51
756,12
757,13
758,5
759,21
760,25
761,19
762,5
763,41
764,8
765,23
766,6
767,3
768,1
769,31
770,8
771,4
772,19
773,8
774,12
775,6
776,1
777,1
778,48
779,1
780,2
781,3
782,1
783,10
784,1
785,7
786,12
787,26
788,2
789,15
790,20
791,32
792,4
793,25
794,6
795,23
796,66
797,6
798,2
799,3
800,8
801,1
802,6
803,14
804,13
805,3
806,1
807,8
808,23
809,18
810,1
811,5
812,31
813,8
814,4
815,2
816,10
817,5
818,26
819,64
820,18
821,1
822,2
823,13
824,2
825,44
826,5
827,13
828,24
829,3
830,1
831,31
832,6
833,2
834,4
835,1
836,16
837,11
838,6
839,22
840,15
841,57
842,53
843,9
844,3
845,2
846,1
847,15
848,7
849,6
850,13
851,4
852,6
853,14
854,15
855,10
856,6
857,12
858,1
859,8
860,3
861,14
862,2
863,49
864,8
865,10
866,38
867,1
868,4
869,6
870,6
871,1
872,14
873,42
874,2
875,5
876,9
877,2
878,27
879,21
880,49
881,16
882,3
883,8
884,17
885,32
886,29
887,2
888,36
889,5
890,1
891,1
892,2
893,1
894,26
895,3
896,12
897,3
898,6
899,13
900,26
901,4
902,6
903,30
904,3
905,4
906,19
907,6
908,6
909,2
910,1
911,2
912,1
913,5
914,1
915,4
916,1
917,63
918,23
919,1
920,4
921,1
922,2
923,2
924,20
925,4
926,1
927,5
928,2
929,9
930,1
931,8
932,55
933,20
934,3
935,13
936,16
937,38
938,69
939,18
940,17
941,9
942,35
943,21
944,10
945,12
946,13
947,11
948,21
949,39
950,9
951,3
952,21
953,8
954,24
955,15
956,4
957,1
958,3
959,4
960,5
961,1
962,6
963,1
964,2
965,1
966,4
967,2
968,5
969,4
970,1
971,1
972,13
973,1
974,25
975,6
976,3
977,1
978,5
979,10
980,2
981,1
982,9
983,5
984,4
985,13
986,15
987,1
988,12
989,1
990,5
991,22
992,6
993,2
994,5
995,7
996,3
997,71
998,12
999,5
1000,22
1001,15
1002,7
1003,12
1004,15
1005,33
1006,6
1007,29
1008,5
1009,61
1010,5
1011,61
1012,31
1013,9
1014,9
1015,4
1016,4
1017,1
1018,4
1019,4
1020,1
1021,11
1022,14
1023,6
1024,15
1025,8
1026,1
1027,1
1028,21
1029,18
1030,1
1031,6
1032,11
1033,5
1034,8
1035,35
1036,1
1037,7
1038,3
1039,7
1040,9
1041,11
1042,8
1043,1
1044,10
1045,6
1046,7
1047,9
1048,4
1049,27
1050,1
1051,4
1052,16
1053,1
1054,11
1055,3
1056,16
1057,26
1058,37
1059,2
1060,22
1061,7
1062,5
1063,11
1064,3
1065,8
1066,23
1067,6
1068,2
1069,60
1070,14
1071,16
1072,22
1073,70
1074,10
1075,1
1076,14
1077,2
1078,1
1079,7
1080,5
1081,1
1082,1
1083,14
1084,12
1085,1
1086,5
1087,77
1088,1
1089,11
1090,2
1091,5
1092,4
1093,1
1094,3
1095,2
1096,4
1097,7
1098,19
1099,15
1100,5
1101,11
1102,5
1103,4
1104,1
1105,1
1106,2
1107,3
1108,1
1109,5
1110,2
1111,1
1112,1
1113,27
1114,5
1115,5
1116,11
1117,13
1118,1
1119,13
1120,1
1121,1
1122,3
1123,1
1124,6
1125,3
1126,1
1127,5
1128,11
1129,1
1130,2
1131,15
1132,53
1133,8
1134,3
1135,2
1136,1
1137,7
1138,8
1139,1
1140,22
1141,1
1142,4
1143,29
1144,26
1145,1
1146,14
1147,3
1148,10
1149,69
1150,30
1151,52
1152,3
1153,4
1154,3
1155,11
1156,4
1157,7
1158,12
1159,25
1160,13
1161,23
1162,1
1163,8
1164,16
1165,10
1166,12
1167,50
1168,3
1169,6
1170,8
1171,71
1172,35
1173,4
1174,8
1175,1
1176,21
1177,8
1178,4
1179,17
1180,6
1181,32
1182,24
1183,11
1184,1
1185,1
1186,1
1187,1
1188,24
1189,5
1190,1
1191,3
1192,7
1193,28
1194,10
1195,8
1196,1
1197,6
1198,18
1199,15
1200,3
1201,11
1202,2
1203,9
1204,15
1205,16
1206,8
1207,14
1208,83
