,hamming_distance
0,37
1,30
2,24
3,17
4,29
5,35
6,17
7,25
8,24
9,23
10,24
11,29
12,25
13,23
14,24
15,16
16,24
17,21
18,24
19,30
20,28
21,22
22,28
23,19
24,13
25,29
26,30
27,19
28,23
29,25
30,17
31,23
32,28
33,19
34,22
35,25
36,21
37,38
38,21
39,25
40,23
41,27
42,12
43,20
44,23
45,22
46,27
47,25
48,35
49,12
50,21
51,29
52,19
53,14
54,27
55,15
56,31
57,39
58,28
59,30
60,30
61,25
62,26
63,28
64,29
65,25
66,27
67,25
68,21
69,34
70,24
71,34
72,27
73,23
74,33
75,30
76,31
77,18
78,26
79,15
80,34
81,29
82,35
83,33
84,44
85,17
86,17
87,26
88,19
89,22
90,24
91,26
92,18
93,25
94,26
95,29
96,35
97,26
98,15
99,19
100,24
101,18
102,10
103,17
104,19
105,20
106,29
107,25
108,21
109,24
110,32
111,35
112,34
113,26
114,22
115,24
116,20
117,28
118,36
119,17
120,37
121,37
122,27
123,24
124,9
125,24
126,27
127,20
128,26
129,26
130,19
131,32
132,30
133,29
134,22
135,24
136,28
137,7
138,32
139,19
140,22
141,32
142,26
143,20
144,18
145,31
146,21
147,20
148,27
149,10
150,23
151,25
152,19
153,20
154,35
155,15
156,20
157,29
158,35
159,26
160,32
161,32
162,30
163,29
164,30
165,26
166,22
167,36
168,34
169,34
170,14
171,30
172,28
173,18
174,20
175,38
176,23
177,20
178,20
179,27
180,22
181,26
182,22
183,22
184,26
185,20
186,19
187,30
188,22
189,14
190,29
191,20
192,24
193,36
194,25
195,31
196,28
197,34
198,17
199,35
200,17
201,18
202,24
203,21
204,36
205,24
206,25
207,19
208,14
209,17
210,26
211,19
212,18
213,20
214,18
215,21
216,38
217,20
218,25
219,23
220,23
221,28
222,24
223,22
224,17
225,29
226,16
227,17
228,26
229,28
230,21
231,19
232,36
233,28
234,28
235,21
236,25
237,36
238,30
239,22
240,46
241,34
242,14
243,21
244,23
245,25
246,26
247,19
248,25
249,16
250,25
251,26
252,30
253,37
254,24
255,20
256,23
257,26
258,19
259,21
260,30
261,33
262,18
263,30
264,19
265,20
266,23
267,35
268,32
269,15
270,27
271,20
272,24
273,29
274,14
275,27
276,33
277,36
278,14
279,32
280,31
281,26
282,24
283,28
284,27
285,31
286,20
287,16
288,31
289,27
290,32
291,20
292,14
293,30
294,24
295,25
296,33
297,27
298,27
299,34
300,17
301,19
302,13
303,41
304,30
305,27
306,23
307,22
308,20
309,34
310,10
311,21
312,23
313,21
314,24
315,22
316,36
317,30
318,17
319,23
320,18
321,18
322,21
323,19
324,23
325,18
326,30
327,31
328,26
329,34
330,27
331,27
332,29
333,24
334,33
335,28
336,31
337,19
338,30
339,22
340,30
341,15
342,29
343,22
344,18
345,28
346,20
347,24
348,24
349,24
350,23
351,23
352,19
353,23
354,23
355,19
356,30
357,32
358,36
359,13
360,24
361,22
362,18
363,19
364,17
365,21
366,37
367,31
368,20
369,29
370,31
371,25
372,22
373,25
374,40
375,21
376,25
377,22
378,28
379,13
380,23
381,13
382,35
383,33
384,18
385,33
386,21
387,25
388,15
389,17
390,17
391,18
392,18
393,23
394,24
395,17
396,25
397,11
398,26
399,20
400,27
401,21
402,28
403,24
404,32
405,15
406,21
407,23
408,22
409,29
410,23
411,32
412,21
413,25
414,36
415,31
416,19
417,24
418,35
419,14
420,30
421,32
422,17
423,16
424,11
425,25
426,26
427,26
428,27
429,22
430,22
431,29
432,23
433,20
434,31
435,30
436,27
437,33
438,29
439,24
