,hamming_distance
0,1
1,5
2,3
3,2
4,5
5,4
6,2
7,5
8,4
9,1
10,5
11,1
12,4
13,4
14,4
15,4
16,2
17,4
18,8
19,6
20,5
21,3
22,4
23,1
24,1
25,1
26,3
27,3
28,5
29,2
30,1
31,1
32,5
33,2
34,5
35,1
36,1
37,2
38,4
39,3
40,5
41,2
42,1
43,1
44,5
45,1
46,7
47,6
48,9
49,5
50,9
51,3
52,3
53,1
54,8
55,5
56,2
57,4
58,5
59,2
60,4
61,5
62,6
63,1
64,1
65,6
66,4
67,2
68,1
69,5
70,2
71,2
72,6
73,4
74,5
75,3
76,4
77,6
78,1
79,4
80,3
81,3
82,2
83,2
84,2
85,2
86,2
87,1
88,2
89,5
90,2
91,1
92,3
93,4
94,6
95,4
96,1
97,4
98,5
99,5
100,4
101,2
102,6
103,4
104,5
105,4
106,8
107,3
108,5
109,5
110,5
111,2
112,9
113,9
114,7
115,7
116,5
117,6
118,7
119,6
120,2
121,3
122,6
123,4
124,3
125,4
126,2
127,7
128,2
129,5
130,4
131,3
132,4
133,3
134,6
135,2
136,8
137,5
138,5
139,4
140,1
141,2
142,4
143,2
144,4
145,2
146,4
147,3
148,8
149,6
150,6
151,3
152,6
153,6
154,6
155,4
156,3
157,7
158,3
159,5
160,3
161,4
162,3
163,3
164,8
165,3
166,6
167,7
168,3
169,5
170,4
171,3
172,9
173,4
174,7
175,2
176,7
177,2
178,2
179,1
180,2
181,4
182,1
183,9
184,4
185,3
186,9
187,3
188,3
189,1
190,9
191,4
192,2
193,2
194,1
195,4
196,4
197,3
198,3
199,1
200,3
201,8
202,3
203,1
204,2
205,2
206,1
207,3
208,4
209,3
210,2
211,3
212,3
213,5
214,1
215,2
216,4
217,4
218,6
219,3
220,4
221,3
222,2
223,3
224,2
225,8
226,4
227,2
228,3
229,3
230,2
231,5
232,4
233,2
234,5
235,5
236,6
237,6
238,5
239,1
240,5
241,4
242,2
243,3
244,4
245,5
246,4
247,6
248,1
249,8
250,3
251,3
252,9
253,2
254,2
255,5
256,2
257,2
258,5
259,4
260,4
261,7
262,7
263,1
264,6
265,3
266,1
267,2
268,6
269,2
270,4
271,1
272,5
273,8
274,3
275,2
276,6
277,2
278,6
279,1
280,6
281,10
282,5
283,4
284,5
285,2
286,3
287,2
288,3
289,6
290,7
291,3
292,3
293,7
294,2
295,4
296,3
297,5
298,4
299,5
300,4
301,5
302,7
303,4
304,3
305,2
306,6
307,4
308,7
309,3
310,1
311,4
312,3
313,5
314,6
315,2
316,3
317,5
318,4
319,4
320,4
321,2
322,1
323,4
324,3
325,6
326,2
327,3
328,3
329,5
330,4
331,4
332,6
333,5
334,3
335,4
336,2
337,3
338,4
339,1
340,4
341,2
342,3
343,4
344,7
345,2
346,3
347,3
348,4
349,2
350,4
351,6
352,3
353,5
354,2
355,2
356,2
