,hamming_distance
0,14
1,15
2,17
3,26
4,54
5,27
6,21
7,59
8,17
9,23
10,11
11,26
12,11
13,21
14,11
15,22
16,39
17,22
18,9
19,24
20,14
21,13
22,16
23,20
24,10
25,16
26,14
27,30
28,12
29,14
30,18
31,25
32,38
33,34
34,21
35,21
36,17
37,17
38,15
39,10
40,10
41,21
42,42
43,37
44,19
45,33
46,11
47,8
48,20
49,22
50,11
51,16
52,22
53,23
54,34
55,34
56,21
57,22
58,32
59,36
60,17
61,12
62,24
63,25
64,21
65,17
66,21
67,17
68,18
69,34
70,12
71,27
72,15
73,42
74,22
75,22
76,19
77,15
78,19
79,15
80,18
81,13
82,7
83,33
84,7
85,11
86,10
87,23
88,22
89,15
90,19
91,13
92,22
93,25
94,18
95,20
96,17
97,6
98,10
99,9
100,26
101,19
102,24
103,22
104,22
105,4
106,21
107,34
108,23
109,21
110,24
111,15
112,9
113,5
114,20
115,15
116,16
117,19
118,10
119,11
120,24
121,23
122,18
123,19
124,16
125,20
126,7
127,12
128,38
129,19
130,18
131,17
132,19
133,25
134,16
135,34
136,18
137,12
138,31
139,14
140,46
141,2
142,20
143,34
144,13
145,18
146,26
147,12
148,19
149,31
150,24
151,13
152,20
153,21
154,19
155,32
156,9
157,16
158,16
159,16
160,31
161,19
162,34
163,11
164,23
165,26
166,25
167,19
168,21
169,17
170,13
171,40
172,21
173,10
174,21
175,27
176,23
177,7
178,27
179,14
180,21
181,17
182,22
183,7
184,25
185,56
186,13
187,23
188,46
189,18
190,15
191,29
192,15
193,22
194,12
195,12
196,25
197,20
198,24
199,15
200,12
201,65
202,20
203,30
204,19
205,12
206,12
207,32
208,26
209,28
210,13
211,14
212,22
213,18
214,11
215,27
216,37
217,13
218,25
219,11
220,37
221,30
222,29
223,22
224,13
225,42
226,40
227,22
228,21
229,26
230,14
231,42
232,22
233,31
234,17
235,10
236,8
237,19
238,27
239,39
240,36
241,14
242,11
243,23
244,20
245,66
246,19
247,10
248,18
249,23
250,24
251,36
252,10
253,13
254,14
255,10
256,16
257,25
258,19
259,13
260,19
261,22
262,14
263,18
264,24
265,21
266,29
267,13
268,17
269,17
270,23
271,24
272,21
273,22
274,23
275,13
276,27
277,24
278,16
279,11
280,19
281,22
282,10
283,12
284,15
285,25
286,29
287,17
288,23
289,25
290,21
291,26
292,9
293,30
294,14
295,24
296,27
297,18
298,23
299,13
300,11
301,16
302,25
303,28
304,22
305,17
306,33
307,20
308,10
309,14
310,4
311,25
312,29
313,15
314,25
315,36
316,9
317,10
318,20
319,27
320,9
321,19
322,36
323,14
324,12
325,12
326,16
327,30
328,18
329,23
330,18
331,33
332,37
333,18
334,16
335,38
336,13
337,15
338,32
339,23
340,25
341,14
342,18
343,19
344,29
345,31
346,29
347,22
348,34
349,19
350,14
351,49
352,42
353,23
354,19
355,18
356,24
357,11
358,28
359,26
360,33
361,32
362,15
363,26
364,20
365,21
366,39
367,40
368,23
369,19
370,20
371,20
372,33
373,22
374,17
375,42
376,24
377,21
378,27
379,19
380,11
381,16
382,9
383,29
384,16
385,18
386,10
387,18
388,13
389,14
390,20
391,14
392,14
393,46
394,17
395,27
396,28
397,21
398,10
399,18
400,16
401,37
402,13
403,12
404,16
405,10
406,16
407,9
408,19
409,13
410,20
411,25
412,21
413,16
414,19
415,18
416,7
417,9
418,29
419,20
420,18
421,14
422,26
423,18
424,24
425,36
426,19
427,4
428,21
429,11
430,15
431,26
432,19
433,29
434,23
435,11
436,36
437,13
438,17
439,22
440,10
441,9
442,15
443,21
444,13
445,18
446,19
447,16
448,21
449,14
450,28
451,18
452,16
453,25
454,15
455,6
456,13
457,20
458,8
459,22
460,22
461,12
462,17
463,26
464,21
465,42
466,11
467,19
468,15
469,17
470,15
471,18
472,19
473,14
474,19
475,21
476,42
477,11
478,13
479,29
480,12
481,32
482,16
483,11
484,34
485,16
486,8
487,21
488,20
489,51
490,21
491,14
492,17
493,12
494,19
495,34
496,14
497,8
498,15
499,13
500,14
501,15
502,17
503,26
504,54
505,27
506,21
507,59
508,17
509,23
510,11
511,26
512,11
513,21
514,11
515,22
516,39
517,22
518,9
519,24
520,14
521,13
522,16
523,20
524,10
525,16
526,14
527,30
528,12
529,14
530,18
531,25
532,38
533,34
534,21
535,21
536,17
537,17
538,15
539,10
540,10
541,21
542,42
543,37
544,19
545,33
546,11
547,8
548,20
549,22
550,11
551,16
552,22
553,23
554,34
555,34
556,21
557,22
558,32
559,36
560,17
561,12
562,24
563,25
564,21
565,17
566,21
567,17
568,18
569,34
570,12
571,27
572,15
573,42
574,22
575,22
576,19
577,15
578,19
579,15
580,18
581,13
582,7
583,33
584,7
585,11
586,10
587,23
588,22
589,15
590,19
591,13
592,22
593,25
594,18
595,20
596,17
597,6
598,10
599,9
600,26
601,19
602,24
603,22
604,22
605,4
606,21
607,34
608,23
609,21
610,24
611,15
612,9
613,5
614,20
615,15
616,16
617,19
618,10
619,11
620,24
621,23
622,18
623,19
624,16
625,20
626,7
627,12
628,38
629,19
630,18
631,17
632,19
633,25
634,16
635,34
636,18
637,12
638,31
639,14
640,46
641,2
642,20
643,34
644,13
645,18
646,26
647,12
648,19
649,31
650,24
651,13
652,20
653,21
654,19
655,32
656,9
657,16
658,16
659,16
660,31
661,19
662,34
663,11
664,23
665,26
666,25
667,19
668,21
669,17
670,13
671,40
672,21
673,10
674,21
675,27
676,23
677,7
678,27
679,14
680,21
681,17
682,22
683,7
684,25
685,56
686,13
687,23
688,46
689,18
690,15
691,29
692,15
693,22
694,12
695,12
696,25
697,20
698,24
699,15
700,12
701,65
702,20
703,30
704,19
705,12
706,12
707,32
708,26
709,28
710,13
711,14
712,22
713,18
714,11
715,27
716,37
717,13
718,25
719,11
720,37
721,30
722,29
723,22
724,13
725,42
726,40
727,22
728,21
729,26
730,14
731,42
732,22
733,31
734,17
735,10
736,8
737,19
738,27
739,39
740,36
741,14
742,11
743,23
744,20
745,66
746,19
747,10
748,18
749,23
750,24
751,36
752,10
753,13
754,14
755,10
756,16
757,25
758,19
759,13
760,19
761,22
762,14
763,18
764,24
765,21
766,29
767,13
768,17
769,17
770,23
771,24
772,21
773,22
774,23
775,13
776,27
777,24
778,16
779,11
780,19
781,22
782,10
783,12
784,15
785,25
786,29
787,17
788,23
789,25
790,21
791,26
792,9
793,30
794,14
795,24
796,27
797,18
798,23
799,13
800,11
801,16
802,25
803,28
804,22
805,17
806,33
807,20
808,10
809,14
810,4
811,25
812,29
813,15
814,25
815,36
816,9
817,10
818,20
819,27
820,9
821,19
822,36
823,14
824,12
825,12
826,16
827,30
828,18
829,23
830,18
831,33
832,37
833,18
834,16
835,38
836,13
837,15
838,32
839,23
840,25
841,14
842,18
843,19
844,29
845,31
846,29
847,22
848,34
849,19
850,14
851,49
852,42
853,23
854,19
855,18
856,24
857,11
858,28
859,26
860,33
861,32
862,15
863,26
864,20
865,21
866,39
867,40
868,23
869,19
870,20
871,20
872,33
873,22
874,17
875,42
876,24
877,21
878,27
879,19
880,11
881,16
882,9
883,29
884,16
885,18
886,10
887,18
888,13
889,14
890,20
891,14
892,14
893,46
894,17
895,27
896,28
897,21
898,10
899,18
900,16
901,37
902,13
903,12
904,16
905,10
906,16
907,9
908,19
909,13
910,20
911,25
912,21
913,16
914,19
915,18
916,7
917,9
918,29
919,20
920,18
921,14
922,26
923,18
924,24
925,36
926,19
927,4
928,21
929,11
930,15
931,26
932,19
933,29
934,23
935,11
936,36
937,13
938,17
939,22
940,10
941,9
942,15
943,21
944,13
945,18
946,19
947,16
948,21
949,14
950,28
951,18
952,16
953,25
954,15
955,6
956,13
957,20
958,8
959,22
960,22
961,12
962,17
963,26
964,21
965,42
966,11
967,19
968,15
969,17
970,15
971,18
972,19
973,14
974,19
975,21
976,42
977,11
978,13
979,29
980,12
981,32
982,16
983,11
984,34
985,16
986,8
987,21
988,20
989,51
990,21
991,14
992,17
993,12
994,19
995,34
996,14
997,8
998,15
999,13
