,hamming_distance
0,97
1,86
2,128
3,97
4,116
5,107
6,225
7,129
8,141
9,122
10,102
11,119
12,89
13,127
14,131
15,96
16,81
17,133
18,77
19,105
20,95
21,105
22,89
23,134
24,68
25,150
26,112
27,59
28,162
29,149
30,133
31,110
32,140
33,186
34,114
35,112
36,9
37,112
38,85
39,100
40,133
41,97
42,131
43,136
44,142
45,152
46,150
47,144
48,114
49,140
50,114
51,119
52,96
53,99
54,127
55,90
56,109
57,107
58,85
59,90
60,131
61,53
62,143
63,123
64,106
65,79
66,174
67,244
68,114
69,90
70,142
71,89
72,164
73,83
74,141
75,80
76,110
77,134
78,159
79,141
80,132
81,84
82,126
83,114
84,81
85,132
86,196
87,125
88,134
89,131
90,71
91,139
92,105
93,197
94,68
95,110
96,104
97,110
98,166
99,122
100,148
101,59
102,125
103,126
104,121
105,91
106,123
107,111
108,157
109,118
110,108
111,90
112,166
113,124
114,141
115,74
116,132
117,119
118,120
119,77
120,91
121,95
122,126
123,129
124,128
125,109
126,110
127,133
128,109
129,117
130,81
131,120
132,131
133,132
134,121
135,128
136,101
137,91
138,93
139,136
140,102
141,83
142,87
143,112
144,77
145,111
146,74
147,122
148,96
149,103
150,157
151,117
152,63
153,125
154,74
155,151
156,151
157,144
158,118
159,94
160,212
161,123
162,116
163,80
164,117
165,98
166,133
167,170
168,74
169,88
170,75
171,153
172,101
173,87
174,113
175,162
176,110
177,136
178,132
179,139
180,125
181,109
182,75
183,127
184,127
185,52
186,89
187,126
188,226
189,91
190,66
191,110
192,75
193,90
194,193
195,121
196,190
197,146
198,82
199,112
200,103
201,168
202,120
203,73
204,144
205,77
206,127
207,164
208,145
209,112
210,105
211,84
212,123
213,112
214,160
215,51
216,148
217,67
218,114
219,156
220,89
221,94
222,142
223,104
224,81
225,185
226,81
227,101
228,113
229,109
230,149
231,106
232,81
233,102
234,91
235,71
236,104
237,86
238,88
239,138
240,117
241,164
242,164
243,116
244,64
245,78
246,164
247,125
248,82
249,166
250,114
251,29
252,122
253,93
254,88
255,121
256,139
257,79
258,156
259,102
260,93
261,102
262,120
263,72
264,74
265,171
266,110
267,91
268,154
269,81
270,79
271,81
272,158
273,74
