,hamming_distance
0,4
1,46
2,19
3,5
4,4
5,8
6,33
7,5
8,5
9,9
10,5
11,16
12,4
13,15
14,6
15,7
16,5
17,4
18,58
19,4
20,55
21,24
22,9
23,9
24,30
25,29
26,4
27,25
28,7
29,5
30,3
31,4
32,4
33,6
34,18
35,5
36,22
37,41
38,6
39,4
40,10
41,8
42,21
43,8
44,5
45,15
46,22
47,5
48,6
49,3
50,11
51,7
52,8
53,6
54,6
55,35
56,8
57,8
58,13
59,6
60,8
61,5
62,5
63,48
64,10
65,4
66,5
67,17
68,6
69,40
70,18
71,12
72,41
73,8
74,51
75,14
76,25
77,4
78,4
79,92
80,39
81,4
82,10
83,14
84,43
85,46
86,8
87,59
88,91
89,15
90,5
91,8
92,61
93,11
94,2
95,4
96,5
97,6
98,23
99,60
100,4
101,4
102,11
103,12
104,13
105,39
106,6
107,4
108,4
109,17
110,4
111,3
112,32
113,9
114,28
115,14
116,5
117,35
118,9
119,8
120,30
121,14
122,9
123,43
124,17
125,5
126,9
127,6
128,4
129,5
130,7
131,21
132,14
133,17
134,9
135,4
136,8
137,22
138,4
139,19
140,5
141,7
142,25
143,4
144,13
145,10
146,0
147,12
148,4
149,7
150,13
151,19
152,5
153,20
154,10
155,4
156,7
157,4
158,4
159,14
160,19
161,12
162,4
163,16
164,23
165,24
166,17
167,4
168,20
169,14
170,9
171,58
172,8
173,6
174,13
175,27
176,5
177,4
178,4
179,32
180,31
181,13
182,14
183,6
184,47
185,5
186,0
187,25
188,9
189,5
190,66
191,7
192,6
193,15
194,8
195,2
196,6
197,90
198,8
199,4
200,4
201,48
202,12
203,7
204,5
205,4
206,6
207,3
208,5
209,25
210,0
211,14
212,7
213,59
214,24
215,16
216,45
217,15
218,33
219,9
220,14
221,4
222,20
223,7
224,4
225,4
226,21
227,26
228,8
229,5
230,9
231,21
232,6
233,5
234,17
235,9
236,4
237,32
238,28
239,7
240,5
241,17
242,7
243,7
244,13
245,11
246,8
247,20
248,0
249,0
250,6
251,4
252,8
253,5
254,5
255,18
256,8
257,28
258,30
259,4
260,4
261,4
262,6
263,2
264,28
265,34
266,6
267,5
268,9
269,49
270,5
271,9
272,5
273,6
274,34
275,4
276,11
277,6
278,5
279,11
280,12
281,5
282,4
283,54
284,50
285,6
286,8
287,13
288,55
289,57
290,9
291,6
292,5
293,5
294,62
295,11
296,18
297,32
298,11
299,6
300,8
301,6
302,4
303,4
304,11
305,58
306,8
307,22
308,6
309,12
310,12
311,8
312,6
313,38
314,9
315,15
316,8
317,9
318,8
319,4
320,16
321,14
322,7
323,4
324,2
325,18
326,6
327,6
328,4
329,6
330,4
331,32
332,5
333,4
334,5
335,7
336,0
337,22
338,73
339,17
340,13
341,4
342,11
343,4
344,8
345,21
346,4
347,9
348,5
349,7
350,18
351,5
352,63
353,57
354,6
355,17
356,9
357,10
358,9
359,49
360,4
361,21
362,14
363,16
364,52
365,39
366,18
367,6
368,9
369,9
370,7
371,28
372,13
373,11
374,4
375,12
376,48
377,5
378,6
379,3
380,6
381,23
382,42
383,19
384,4
385,50
386,15
387,3
388,12
389,13
390,5
391,15
392,10
393,17
394,20
395,13
396,7
397,11
398,12
399,44
400,20
401,15
402,36
403,31
404,28
405,6
406,10
407,7
408,27
409,26
410,11
411,57
412,13
413,9
414,57
415,9
416,31
417,6
418,7
419,13
420,3
421,4
422,14
423,9
424,9
425,28
426,4
427,9
428,8
429,16
430,9
431,23
432,6
433,5
434,8
435,3
436,8
437,8
438,8
439,17
440,11
441,4
442,20
443,16
444,9
445,30
446,7
447,33
448,5
449,16
450,30
451,15
452,4
453,8
454,27
455,7
456,4
457,2
458,4
459,46
460,5
461,4
462,9
463,7
464,9
465,22
466,8
467,27
468,7
469,16
470,4
471,8
472,15
473,19
474,7
475,8
476,11
477,43
478,21
479,18
480,11
481,4
482,17
483,3
484,21
485,24
486,31
487,5
488,14
489,7
490,37
491,52
492,21
493,10
494,9
495,98
496,7
497,23
498,5
499,18
500,12
501,5
502,5
503,4
504,13
505,18
506,34
507,7
508,49
509,9
510,5
511,2
512,4
513,28
514,4
515,11
516,9
517,57
518,13
519,43
520,7
521,72
522,29
523,9
524,41
525,4
526,8
527,8
528,4
529,8
530,25
531,28
532,5
533,12
534,5
535,4
536,3
537,4
538,17
539,4
540,11
541,24
542,38
543,11
544,2
545,96
546,21
547,14
548,7
549,3
550,4
551,28
552,22
553,5
554,22
555,10
556,4
557,19
558,4
559,14
560,21
561,4
562,10
563,5
564,5
565,5
566,29
567,11
568,18
569,4
570,6
571,15
572,6
573,8
574,33
575,3
576,6
577,20
578,4
579,13
580,3
581,16
582,4
583,7
584,4
585,8
586,10
587,5
588,5
589,6
590,17
591,5
592,23
593,1
594,53
595,4
596,33
597,8
598,5
599,5
600,5
601,40
602,29
603,11
604,13
605,6
606,13
607,4
608,8
609,38
610,4
611,49
612,6
613,12
614,4
615,6
616,12
617,4
618,24
619,25
620,4
621,7
622,13
623,23
624,6
625,10
626,2
627,4
628,4
629,9
630,11
631,1
632,6
633,27
634,5
635,16
636,68
637,9
638,47
639,10
640,10
641,6
642,20
643,7
644,11
645,14
646,7
647,34
648,9
649,9
650,4
651,10
652,63
653,5
654,18
655,8
656,10
657,14
658,6
659,9
660,10
661,7
662,14
663,8
664,3
665,8
666,5
667,13
668,18
669,10
670,4
671,20
672,7
673,4
674,5
675,12
676,5
677,8
678,28
679,4
680,58
681,4
682,10
683,7
684,20
685,7
686,8
687,5
688,7
689,34
690,4
691,25
692,27
693,18
694,28
695,8
696,42
697,8
698,4
699,6
700,5
701,22
702,5
703,6
704,3
705,4
706,28
707,16
708,67
709,15
710,10
711,51
712,37
713,28
714,9
715,1
716,9
717,15
718,4
719,14
720,20
721,7
722,5
723,5
724,33
725,5
726,1
727,5
728,6
729,5
730,10
731,24
732,8
733,4
734,4
735,15
736,5
737,45
738,5
739,31
740,9
741,68
742,4
743,45
744,12
745,6
746,5
747,8
748,6
749,4
750,59
751,6
752,37
753,23
754,6
755,12
756,10
757,18
758,43
759,33
760,16
761,27
762,8
763,59
764,20
765,18
766,22
767,17
768,10
769,46
770,32
771,5
772,8
773,6
774,57
775,2
776,5
777,7
778,15
779,5
780,31
781,4
782,15
783,6
784,15
785,31
786,27
787,63
788,15
789,7
790,71
791,11
792,121
793,25
794,19
795,8
796,14
797,20
798,17
799,13
800,17
801,6
802,11
803,19
804,20
805,9
806,20
807,11
808,35
809,8
810,32
811,20
812,31
813,8
814,8
815,66
816,24
817,8
818,8
819,10
820,18
821,6
822,48
823,17
824,13
825,37
826,5
827,12
828,5
829,6
830,20
831,7
832,35
833,13
834,9
835,8
836,20
837,12
838,27
839,16
840,32
841,11
842,5
843,22
844,8
845,38
846,9
847,51
848,39
849,6
850,11
851,12
852,6
853,41
854,50
855,52
856,14
857,7
858,31
859,13
860,10
861,21
862,10
863,19
864,10
865,18
866,32
867,5
868,27
869,15
870,12
871,7
872,12
873,9
874,6
875,61
876,7
877,26
878,12
879,19
880,73
881,5
882,16
883,49
884,20
885,47
886,5
887,6
888,13
889,6
890,13
891,5
892,33
893,27
894,5
895,12
896,6
897,4
898,5
899,11
900,13
901,9
902,10
903,6
904,55
905,20
906,37
907,4
908,35
909,7
910,8
911,41
912,18
913,13
914,12
915,61
916,17
917,54
918,13
919,27
920,22
921,44
922,12
923,24
924,14
925,12
926,14
927,12
928,27
929,52
930,5
931,22
932,24
933,12
934,35
935,9
936,6
937,6
938,17
939,4
940,7
941,15
