,hamming_distance
0,36
1,46
2,32
3,31
4,49
5,51
6,43
7,51
8,45
9,33
10,54
11,35
12,55
13,45
14,41
15,64
16,31
17,47
18,51
19,35
20,42
21,29
22,32
23,46
24,41
25,40
26,69
27,37
28,37
29,39
30,25
31,58
32,32
33,60
34,47
35,25
36,57
37,40
38,43
39,47
40,36
41,42
42,52
43,48
44,45
45,48
46,57
47,65
48,41
49,39
50,41
51,25
52,48
53,46
54,92
55,50
56,31
57,40
58,30
59,35
60,46
61,36
62,32
63,40
64,42
65,46
66,35
67,46
68,20
69,37
70,19
71,32
72,38
73,49
74,37
75,26
76,42
77,53
78,35
79,50
80,27
81,35
82,37
83,34
84,40
85,53
86,30
87,39
88,49
89,37
90,50
91,46
92,76
93,52
94,32
95,49
96,37
97,46
98,40
99,48
100,25
101,87
102,49
103,36
104,40
105,41
106,42
107,20
108,45
109,44
110,47
111,45
112,30
113,47
114,60
115,32
116,46
117,41
118,42
119,35
120,44
121,29
122,35
123,44
124,53
125,33
126,52
127,42
128,39
129,37
130,44
131,61
132,40
133,28
134,45
135,58
136,45
137,43
138,41
139,32
140,61
141,46
142,24
143,40
144,42
145,35
146,44
147,46
148,38
149,38
150,28
151,46
152,14
153,42
154,58
155,45
156,33
157,51
158,23
159,50
160,35
161,43
162,55
163,33
164,39
165,51
166,53
167,45
168,42
169,34
170,43
171,100
172,53
173,85
174,38
175,76
176,29
177,49
178,36
179,37
180,37
181,43
182,42
183,44
184,56
185,46
186,34
187,36
188,36
189,38
190,46
191,45
192,28
193,58
194,48
195,57
196,46
197,39
198,34
199,42
200,34
201,40
202,34
203,42
204,45
205,43
206,45
207,63
208,60
209,54
210,23
211,50
212,47
213,44
214,43
215,43
216,42
217,25
218,38
219,32
220,34
221,30
222,54
223,45
224,58
225,65
226,52
227,56
228,44
229,33
230,44
231,96
232,41
233,41
234,27
235,46
236,32
237,56
238,35
239,36
240,47
241,37
242,44
243,65
244,46
245,60
246,49
247,39
248,42
249,48
250,54
251,19
252,36
253,39
254,38
255,41
256,52
257,38
258,62
259,43
260,47
261,40
262,49
263,44
264,49
265,53
266,27
267,39
268,39
269,43
270,38
271,32
272,37
273,39
274,59
275,41
276,37
277,61
278,39
279,31
280,50
281,51
282,55
283,34
284,47
285,54
286,53
287,37
288,44
289,55
290,13
291,24
292,45
293,38
294,72
295,36
296,51
297,29
298,45
299,41
300,36
301,57
302,56
303,25
304,56
305,33
306,71
307,35
308,45
309,42
310,34
311,35
312,34
313,37
314,29
315,47
316,39
317,52
318,38
319,45
320,41
321,48
322,48
323,39
324,49
325,25
326,30
327,40
328,35
329,64
330,39
331,38
332,99
333,51
334,47
335,50
336,55
337,45
338,51
339,24
340,39
341,41
342,90
343,31
344,41
345,36
346,27
347,67
348,27
349,38
350,44
351,30
352,37
353,25
354,59
355,44
356,29
357,80
358,60
359,50
360,41
361,61
362,58
363,29
364,39
365,42
366,27
367,57
368,35
369,32
370,34
371,44
372,54
373,32
374,52
375,46
376,28
377,57
378,77
379,47
380,42
381,49
382,40
383,51
384,32
385,28
386,57
387,48
388,31
389,61
390,48
391,58
392,38
393,39
394,46
395,92
396,48
397,40
398,43
399,47
400,41
401,31
402,43
403,65
404,43
405,47
406,59
407,33
408,54
409,26
410,50
411,45
412,25
413,64
414,30
415,43
416,52
417,36
418,42
419,30
420,32
421,41
422,51
423,35
424,69
425,40
426,46
427,40
428,25
429,43
430,32
431,60
432,47
433,25
434,68
435,36
436,40
437,49
438,55
439,42
440,53
441,50
442,52
443,41
444,42
445,58
446,44
447,32
448,38
449,25
450,42
451,46
452,57
453,50
454,31
455,50
456,49
457,35
458,45
459,28
460,49
461,37
462,40
463,47
464,35
465,39
466,20
467,37
468,19
469,32
470,42
471,56
472,30
473,25
474,42
475,34
476,24
477,54
478,27
479,37
480,40
481,39
482,35
483,61
484,31
485,42
486,51
487,37
488,46
489,46
490,34
491,61
492,32
493,49
494,37
495,43
496,38
497,40
498,25
499,68
500,44
501,43
502,49
503,38
504,40
505,29
506,45
507,52
508,47
509,47
510,43
511,53
512,61
513,42
514,49
515,25
516,36
517,35
518,44
519,30
520,35
521,47
522,94
523,35
524,51
525,31
526,57
527,43
528,49
529,44
530,40
531,28
532,44
533,48
534,43
535,43
536,25
537,36
538,85
539,33
540,24
541,48
542,42
543,43
544,47
545,46
546,31
547,41
548,24
549,46
550,14
551,35
552,58
553,41
554,53
555,51
556,23
557,51
558,39
559,43
560,62
561,33
562,41
563,61
564,69
565,74
566,35
567,51
568,43
569,61
570,59
571,85
572,42
573,36
574,29
575,38
576,36
577,37
578,30
579,36
580,42
581,45
582,69
583,40
584,32
585,37
586,35
587,41
588,52
589,40
590,28
591,58
592,53
593,57
594,46
595,32
596,26
597,36
598,34
599,52
600,34
601,37
602,40
603,43
604,45
605,49
606,90
607,51
608,23
609,49
610,45
611,40
612,40
613,49
614,40
615,25
616,38
617,35
618,34
619,30
620,47
621,37
622,49
623,65
624,52
625,54
626,42
627,33
628,44
629,80
630,41
631,58
632,27
633,34
634,32
635,56
636,35
637,43
638,47
639,48
640,56
641,58
642,48
643,48
644,49
645,39
646,42
647,47
648,54
649,19
650,36
651,39
652,55
653,28
654,45
655,42
656,50
657,43
658,44
659,40
660,50
661,59
662,45
663,29
664,27
665,30
666,39
667,37
668,50
669,34
670,41
671,39
672,52
673,41
674,40
675,64
676,39
677,44
678,55
679,34
680,52
681,28
682,50
683,46
684,52
685,37
686,49
687,48
688,13
689,24
690,72
691,38
692,61
693,36
694,43
695,40
696,60
697,45
698,36
699,50
700,53
701,27
702,56
703,51
704,71
705,32
706,42
707,42
708,58
709,35
710,37
711,45
712,27
713,48
714,39
715,52
716,34
717,55
718,36
719,46
720,73
721,39
722,41
723,25
724,30
725,61
726,35
727,45
728,53
729,38
730,99
731,47
732,49
733,50
734,48
735,57
736,43
737,24
738,42
739,44
740,104
741,39
742,46
743,36
744,27
745,61
746,27
747,34
748,35
749,38
750,45
751,47
752,58
753,44
754,37
755,59
756,60
757,40
758,29
759,51
760,53
761,25
762,46
763,31
764,35
765,53
766,35
767,60
768,34
769,44
770,54
771,57
772,56
773,58
774,54
775,38
776,70
777,57
778,39
779,49
780,40
781,47
782,32
783,28
784,40
785,50
786,25
787,44
788,47
789,58
790,30
791,39
792,47
793,46
794,47
795,36
