,hamming_distance
0,1
1,13
2,10
3,6
4,10
5,6
6,4
7,2
8,13
9,15
10,21
11,15
12,20
13,14
14,16
15,11
16,6
17,14
18,25
19,23
20,13
21,10
22,17
23,10
24,40
25,2
26,10
27,13
28,14
29,7
30,31
31,26
32,3
33,29
34,7
35,19
36,31
37,18
38,16
39,8
40,27
41,15
42,15
43,11
44,18
45,1
46,30
47,19
48,9
49,28
50,10
51,10
52,10
53,20
54,12
55,7
56,15
57,15
58,9
59,9
60,8
61,7
62,19
63,6
64,16
65,10
66,3
67,9
68,12
69,28
70,15
71,9
72,6
73,12
74,28
75,19
76,26
77,15
78,21
79,35
80,6
81,22
82,17
83,15
84,14
85,9
86,28
87,17
88,11
89,9
90,11
91,18
92,8
93,14
94,20
95,8
96,9
97,13
98,11
99,12
100,16
101,11
102,13
103,18
104,13
105,9
106,20
107,15
108,14
109,17
110,14
111,31
112,6
113,2
114,21
115,10
116,3
117,8
118,15
119,11
120,2
121,19
122,9
123,6
124,6
125,14
126,19
127,3
128,13
129,11
130,15
131,6
132,20
133,12
134,13
135,39
136,9
137,17
138,11
139,2
140,7
141,19
142,6
143,4
144,14
145,15
146,5
147,24
148,15
149,20
150,21
151,36
152,14
153,15
154,10
155,19
156,31
157,11
158,10
159,24
160,5
161,11
162,19
163,19
164,5
165,14
166,15
167,16
168,1
169,40
170,10
171,5
172,6
173,38
174,17
175,17
176,14
177,18
178,6
179,14
180,6
181,5
182,11
183,8
184,8
185,8
186,14
187,11
188,16
189,8
190,6
191,12
192,20
193,8
194,16
195,16
196,22
197,33
198,13
199,6
200,16
201,16
202,12
203,15
204,33
205,3
206,7
207,12
208,4
209,9
210,37
211,9
212,29
213,4
214,3
215,25
216,11
217,10
218,16
219,19
220,25
221,14
222,22
223,22
224,7
225,16
226,7
227,3
228,17
229,15
230,10
231,11
232,6
233,27
234,25
235,27
236,10
237,9
238,8
239,4
240,11
241,6
242,24
243,23
244,4
245,15
246,9
247,15
248,11
249,20
250,17
251,8
252,9
253,6
254,3
255,14
256,8
257,17
258,10
259,12
260,9
261,12
262,10
263,11
264,3
265,6
266,13
267,21
268,17
269,15
270,9
271,20
272,6
273,5
274,12
275,6
276,10
277,10
278,5
279,9
280,15
281,14
282,22
283,16
284,19
285,7
286,7
287,8
288,9
289,10
290,11
291,16
292,34
293,19
294,3
295,14
296,8
297,6
298,26
299,28
300,13
301,10
302,32
303,16
304,2
305,13
306,6
307,19
308,29
309,13
310,15
311,8
312,9
313,38
314,25
315,22
316,7
317,49
318,21
319,4
320,9
321,23
322,8
323,10
324,22
325,12
326,25
327,3
328,26
329,22
330,15
331,18
332,7
333,16
334,3
335,3
336,21
337,6
338,20
339,8
340,8
341,51
342,7
343,8
344,5
345,10
346,15
347,22
348,13
349,11
350,12
351,14
352,7
353,23
354,5
355,14
356,11
357,12
358,5
359,26
360,9
361,5
362,20
363,3
364,19
365,13
366,14
367,23
368,8
369,3
370,12
371,26
372,10
373,2
374,10
375,14
376,17
377,10
378,7
379,13
380,20
381,6
382,3
383,7
384,22
