,hamming_distance
0,79
1,45
2,19
3,8
4,39
5,48
6,62
7,45
8,49
9,12
10,41
11,29
12,52
13,59
14,28
15,50
16,61
17,27
18,78
19,38
20,66
21,42
22,42
23,52
24,42
25,66
26,41
27,99
28,68
29,74
30,43
31,61
32,54
33,52
34,34
35,44
36,59
37,55
38,42
39,73
40,67
41,52
42,86
43,37
44,87
45,73
46,37
47,55
48,24
49,86
50,48
51,54
52,40
53,40
54,41
55,40
56,37
57,34
58,46
59,48
60,33
61,48
62,18
63,61
64,33
65,23
66,54
67,61
68,37
69,21
70,71
71,61
72,57
73,56
74,52
75,52
76,38
77,27
78,72
79,40
80,73
81,47
82,58
83,34
84,27
85,48
86,46
87,60
88,38
89,55
90,43
91,62
92,103
93,28
94,32
95,81
96,50
97,57
98,44
99,35
100,37
101,35
102,77
103,92
104,40
105,71
106,52
107,44
108,43
109,51
110,36
111,45
112,55
113,36
114,10
115,26
116,43
117,78
118,77
119,37
120,14
121,33
122,32
123,78
124,22
125,52
126,61
127,15
128,48
129,31
130,55
131,52
132,25
133,31
134,110
135,41
136,66
137,31
138,70
139,83
140,58
141,21
142,56
143,48
144,39
145,35
146,81
147,31
148,31
149,58
150,34
151,45
152,53
153,44
154,35
155,62
156,74
157,44
158,73
159,31
160,48
161,71
162,29
163,47
164,52
165,48
166,54
167,60
168,37
169,25
170,21
171,41
172,50
173,80
174,41
175,26
176,40
177,56
178,21
179,89
180,48
181,72
182,43
183,57
184,58
185,40
186,27
187,27
188,48
189,47
190,33
191,27
192,48
193,59
194,110
195,56
196,22
197,71
198,31
199,63
200,17
201,55
202,71
203,52
204,36
205,90
206,20
207,83
208,45
209,67
210,45
211,23
212,38
213,33
214,24
215,24
216,25
217,50
218,38
219,39
220,49
221,63
222,60
223,65
224,41
225,42
226,45
227,83
228,91
229,52
230,33
231,39
232,46
233,44
234,32
235,50
236,63
237,48
238,52
239,45
240,56
241,75
242,25
243,58
244,53
245,55
246,28
247,74
248,66
249,49
250,45
251,25
252,60
253,39
254,81
255,37
256,26
257,81
258,44
259,28
260,34
261,29
262,51
263,96
264,34
265,23
266,27
267,87
268,48
269,44
270,29
271,38
272,39
273,17
274,35
275,44
276,76
277,69
278,72
279,78
280,50
281,41
282,87
283,50
284,46
285,34
286,45
287,60
288,20
289,38
290,68
291,61
292,36
293,122
294,50
295,55
296,58
297,41
298,30
299,35
300,37
301,54
302,49
303,55
304,58
305,114
306,72
307,51
308,39
309,32
310,47
311,31
312,28
313,29
314,32
315,34
316,65
317,63
318,16
319,37
320,38
321,35
322,41
323,90
324,38
325,71
326,31
327,41
328,57
329,45
330,31
331,66
332,49
333,52
334,80
335,54
336,69
337,51
338,61
339,39
340,40
341,56
342,68
343,48
344,33
345,79
346,50
347,59
348,27
349,29
350,27
351,76
352,44
353,28
354,59
355,48
356,23
357,57
358,52
359,61
360,43
361,34
362,50
363,74
364,76
365,85
366,27
367,75
368,39
369,74
370,31
371,68
372,34
373,40
374,33
375,44
376,43
377,39
378,70
379,65
380,46
381,50
382,55
383,50
384,72
385,80
386,93
387,87
388,26
389,45
390,87
391,49
392,40
393,41
394,76
395,112
396,72
397,66
398,27
399,52
400,27
401,52
402,44
403,45
404,100
405,48
406,50
407,47
408,28
409,70
410,63
411,22
412,63
413,51
414,63
415,97
416,59
417,55
418,71
419,53
420,60
421,76
422,75
423,42
424,67
425,45
426,69
427,83
428,29
429,153
430,41
431,43
432,52
433,86
