,hamming_distance
0,29
1,23
2,22
3,13
4,43
5,18
6,28
7,37
8,34
9,18
10,26
11,26
12,18
13,31
14,24
15,25
16,23
17,18
18,16
19,20
20,42
21,31
22,41
23,36
24,30
25,22
26,19
27,45
28,27
29,16
30,20
31,14
32,20
33,19
34,30
35,29
36,29
37,20
38,53
39,16
40,22
41,27
42,23
43,26
44,26
45,20
46,22
47,21
48,17
49,55
50,32
51,18
52,25
53,15
54,22
55,29
56,28
57,34
58,31
59,17
60,27
61,30
62,35
63,22
64,19
65,22
66,32
67,24
68,29
69,24
70,32
71,31
72,13
73,11
74,48
75,27
76,21
77,31
78,14
79,29
80,15
81,22
82,30
83,21
84,36
85,44
86,29
87,15
88,23
89,32
90,35
91,17
92,31
93,22
94,29
95,14
96,32
97,22
98,33
99,26
100,20
101,27
102,15
103,27
104,18
105,14
106,30
107,11
108,28
109,15
110,16
111,23
112,30
113,27
114,51
115,21
116,26
117,21
118,39
119,38
120,35
121,23
122,46
123,12
124,20
125,13
126,17
127,20
128,42
129,32
130,12
131,30
132,37
133,29
134,15
135,42
136,41
137,24
138,19
139,29
140,37
141,30
142,13
143,20
144,30
145,19
146,20
147,25
148,19
149,10
150,29
151,17
152,22
153,30
154,23
155,27
156,18
157,13
158,24
159,30
160,27
161,30
162,18
163,16
164,39
165,16
166,28
167,30
168,9
169,10
170,35
171,18
172,25
173,28
174,21
175,23
176,34
177,15
178,28
179,27
180,17
181,26
182,35
183,13
184,16
185,17
186,36
187,40
188,12
189,36
190,21
191,31
192,27
193,22
194,13
195,33
196,24
197,21
198,16
199,16
200,19
201,23
202,19
203,25
204,23
205,18
206,35
207,15
208,33
209,16
210,23
211,19
212,23
213,23
214,29
215,15
216,20
217,24
218,36
219,35
220,19
221,27
222,15
223,36
224,29
225,29
226,33
227,21
228,23
229,27
230,59
231,31
232,19
233,12
234,20
235,15
236,28
237,28
238,29
239,39
240,21
241,10
242,30
243,12
244,37
245,20
246,57
247,18
248,17
249,35
250,21
251,20
252,23
253,8
254,23
255,16
256,22
257,14
258,21
259,28
260,22
261,31
262,19
263,20
264,23
265,33
266,17
267,39
268,28
269,21
270,18
271,31
272,23
273,29
274,24
275,33
276,21
277,50
278,13
279,17
280,21
281,32
282,19
283,24
284,12
285,18
286,25
287,22
288,15
289,31
290,23
291,38
292,35
293,33
294,44
295,17
296,20
297,19
298,17
299,18
300,15
301,21
302,22
303,37
304,32
305,20
306,13
307,26
308,10
309,12
310,20
311,25
312,14
313,28
314,53
315,19
316,14
317,15
318,26
319,27
320,52
321,18
322,30
323,23
324,15
325,16
326,16
327,16
328,16
329,10
330,23
331,32
332,26
333,21
334,21
335,21
336,20
337,18
338,32
339,21
340,17
341,32
342,42
343,23
344,22
345,17
346,12
347,16
348,22
349,22
350,26
351,23
352,36
353,45
354,15
355,19
356,15
357,23
358,45
359,22
360,15
361,12
362,16
363,11
364,20
365,16
366,22
367,23
368,16
369,36
370,26
371,22
372,37
373,29
374,25
375,28
376,24
377,25
378,19
379,31
380,41
381,16
382,21
383,25
384,16
385,60
386,24
387,41
388,28
389,21
390,18
391,15
392,14
393,24
394,31
395,27
396,29
397,29
398,29
399,26
400,18
401,32
402,19
403,19
404,16
405,39
406,15
407,39
408,17
409,23
410,29
411,36
412,26
