,hamming_distance
0,121
1,169
2,131
3,142
4,122
5,146
6,86
7,154
8,76
9,100
10,135
11,58
12,56
13,123
14,112
15,57
16,147
17,175
18,103
19,140
20,93
21,140
22,148
23,132
24,81
25,126
26,133
27,164
28,96
29,126
30,120
31,51
32,126
33,88
34,139
35,58
36,184
37,88
38,91
39,163
40,124
41,147
42,92
43,205
44,102
45,71
46,107
47,167
48,54
49,103
50,152
51,124
52,109
53,107
54,114
55,145
56,71
57,149
58,162
59,51
60,161
61,73
62,111
63,50
64,139
65,103
66,90
67,82
68,119
69,75
70,89
71,83
72,153
73,150
74,67
75,121
76,59
77,163
78,111
79,20
80,157
81,113
82,126
83,106
84,33
85,120
86,115
87,58
88,144
89,117
90,137
91,134
92,135
93,57
94,106
95,155
96,76
97,107
98,127
99,150
100,168
101,134
102,78
103,190
104,145
105,164
106,181
107,118
108,64
109,100
110,144
111,89
112,132
113,127
114,169
115,128
116,106
117,143
118,159
119,117
120,94
121,156
122,137
123,143
124,125
125,104
126,56
127,65
128,133
129,129
130,61
131,224
132,72
133,171
134,144
135,140
136,100
137,56
138,151
139,128
140,124
141,75
142,118
143,221
144,90
145,85
146,118
147,127
148,155
149,123
150,165
151,110
152,114
153,127
154,68
155,116
156,79
157,123
158,100
159,112
160,139
161,135
162,154
163,64
164,129
165,138
166,117
167,140
168,121
169,126
170,147
171,128
172,132
173,105
174,168
175,135
176,110
177,122
178,114
179,73
180,126
181,139
182,118
183,156
184,53
185,128
186,64
187,174
188,128
189,72
190,132
191,118
192,182
193,115
194,164
195,96
196,122
197,110
198,111
199,124
200,145
201,102
202,132
203,91
204,103
205,58
206,118
207,115
208,154
209,199
210,98
211,136
212,114
213,74
214,146
215,126
216,63
217,70
218,121
219,95
220,98
221,134
222,138
223,164
224,114
225,63
226,127
227,67
228,134
229,138
230,55
231,131
232,163
233,150
234,59
235,132
236,125
237,132
238,128
239,119
240,111
241,92
242,117
243,130
244,106
245,77
246,135
247,142
248,118
249,81
250,99
251,83
252,164
253,85
254,101
255,104
256,69
257,169
258,16
259,124
260,98
261,153
262,100
263,155
264,100
265,139
266,78
267,101
268,97
269,147
270,100
271,101
272,127
273,120
274,69
275,151
276,99
277,106
278,56
279,108
280,143
281,121
282,91
283,136
284,128
285,122
286,98
287,62
288,116
289,127
290,64
291,84
292,130
293,134
294,66
295,56
296,115
297,98
298,162
299,67
300,142
301,74
302,75
303,75
304,104
305,100
306,87
307,129
308,147
309,48
310,190
311,152
312,141
313,83
314,117
315,97
316,138
317,142
318,130
319,171
320,120
321,106
322,95
323,55
324,191
325,71
326,118
327,131
328,119
329,119
330,133
331,101
332,142
333,156
334,120
335,99
336,47
337,94
338,74
339,31
340,150
341,112
342,202
343,121
344,79
345,66
346,101
347,79
348,147
349,103
350,130
351,157
352,44
353,123
354,155
355,86
356,77
357,127
358,114
359,111
360,239
361,177
362,85
363,148
364,113
365,139
366,58
367,75
368,96
369,141
370,107
371,145
372,125
373,156
374,154
375,167
376,91
377,117
378,131
379,120
380,111
381,115
382,58
383,68
384,134
385,62
386,90
387,118
388,55
389,168
390,116
391,73
392,79
393,192
394,100
395,114
396,196
397,151
398,182
399,113
400,169
401,87
402,58
403,121
404,115
405,153
406,79
407,115
408,138
409,90
410,114
411,152
412,130
413,124
414,136
415,76
416,106
417,142
418,117
419,96
420,139
421,132
422,84
423,140
424,68
425,100
426,97
427,137
428,116
429,153
430,61
431,95
432,98
433,68
434,54
435,82
436,56
437,72
438,139
439,109
440,126
441,88
442,132
443,103
444,144
445,144
446,89
447,33
448,96
449,122
450,87
451,122
452,135
453,167
454,62
455,124
456,119
457,109
458,158
459,114
460,102
461,82
462,138
463,97
464,155
465,101
466,83
467,144
468,82
469,121
470,109
471,128
472,110
473,106
474,91
475,141
476,143
477,98
478,98
479,95
480,114
481,159
482,145
483,102
484,111
485,110
486,74
487,117
488,139
489,71
490,112
491,152
492,154
493,175
494,106
495,144
496,76
497,133
498,72
499,110
500,121
501,168
502,131
503,147
504,122
505,146
506,86
507,152
508,76
509,100
510,135
511,58
512,56
513,123
514,112
515,57
516,147
517,184
518,103
519,138
520,79
521,134
522,147
523,132
524,81
525,126
526,130
527,183
528,96
529,137
530,120
531,51
532,126
533,88
534,126
535,58
536,184
537,88
538,91
539,142
540,124
541,144
542,92
543,187
544,102
545,71
546,107
547,179
548,54
549,103
550,155
551,120
552,109
553,107
554,116
555,149
556,74
557,153
558,183
559,51
560,140
561,73
562,111
563,50
564,139
565,103
566,90
567,82
568,119
569,75
570,89
571,83
572,150
573,150
574,62
575,107
576,59
577,164
578,111
579,20
580,157
581,113
582,126
583,106
584,33
585,120
586,115
587,58
588,132
589,117
590,137
591,134
592,135
593,57
594,106
595,136
596,76
597,107
598,127
599,150
600,168
601,134
602,78
603,177
604,142
605,161
606,159
607,138
608,64
609,100
610,150
611,89
612,132
613,127
614,141
615,128
616,106
617,143
618,168
619,117
620,94
621,156
622,137
623,141
624,125
625,104
626,56
627,65
628,136
629,129
630,76
631,221
632,72
633,171
634,128
635,133
636,100
637,56
638,140
639,117
640,141
641,75
642,132
643,240
644,90
645,87
646,118
647,127
648,144
649,123
650,166
651,110
652,114
653,127
654,68
655,116
656,79
657,123
658,100
659,112
660,134
661,135
662,145
663,63
664,140
665,136
666,117
667,138
668,121
669,130
670,147
671,128
672,126
673,105
674,168
675,135
676,110
677,122
678,114
679,73
680,126
681,139
682,118
683,167
684,53
685,127
686,64
687,174
688,128
689,72
690,137
691,118
692,182
693,115
694,164
695,96
696,122
697,110
698,111
699,136
700,134
701,102
702,132
703,91
704,103
705,58
706,116
707,119
708,144
709,200
710,98
711,136
712,114
713,71
714,146
715,133
716,63
717,70
718,121
719,95
720,98
721,128
722,134
723,179
724,114
725,63
726,107
727,67
728,134
729,138
730,55
731,131
732,163
733,165
734,59
735,133
736,115
737,138
738,128
739,135
740,111
741,92
742,117
743,130
744,112
745,77
746,135
747,133
748,116
749,81
750,99
751,83
752,184
753,85
754,102
755,104
756,69
757,160
758,16
759,124
760,98
761,153
762,100
763,161
764,100
765,150
766,78
767,111
768,97
769,145
770,100
771,101
772,126
773,120
774,69
775,144
776,99
777,106
778,44
779,105
780,152
781,124
782,91
783,130
784,128
785,130
786,98
787,62
788,116
789,127
790,64
791,84
792,130
793,134
794,66
795,44
796,115
797,112
798,148
799,67
800,142
801,74
802,75
803,75
804,104
805,100
806,87
807,129
808,142
809,48
810,182
811,152
812,141
813,83
814,117
815,97
816,138
817,146
818,126
819,171
820,120
821,93
822,95
823,55
824,185
825,71
826,118
827,120
828,119
829,119
830,133
831,101
832,138
833,156
834,120
835,99
836,47
837,94
838,74
839,31
840,150
841,129
842,201
843,107
844,99
845,66
846,101
847,79
848,160
849,103
850,124
851,154
852,44
853,123
854,162
855,86
856,77
857,125
858,122
859,111
860,229
861,177
862,85
863,138
864,113
865,139
866,58
867,75
868,96
869,141
870,107
871,145
872,114
873,158
874,158
875,167
876,91
877,117
878,93
879,120
880,111
881,138
882,58
883,68
884,139
885,62
886,90
887,118
888,55
889,166
890,113
891,73
892,79
893,176
894,100
895,114
896,183
897,151
898,182
899,113
900,188
901,87
902,58
903,131
904,115
905,146
906,79
907,115
908,138
909,90
910,114
911,129
912,130
913,124
914,136
915,76
916,106
917,142
918,117
919,96
920,139
921,132
922,90
923,140
924,68
925,100
926,97
927,137
928,116
929,132
930,76
931,95
932,98
933,68
934,54
935,82
936,56
937,72
938,151
939,109
940,126
941,88
942,132
943,103
944,139
945,135
946,89
947,33
948,96
949,103
950,87
951,122
952,135
953,175
954,62
955,123
956,119
957,109
958,158
959,114
960,102
961,82
962,148
963,97
964,153
965,110
966,83
967,144
968,82
969,121
970,109
971,128
972,110
973,106
974,91
975,141
976,128
977,98
978,112
979,95
980,114
981,156
982,155
983,102
984,111
985,110
986,74
987,117
988,143
989,71
990,132
991,138
992,154
993,175
994,106
995,144
996,76
997,133
998,72
999,110
