,hamming_distance
0,30
1,19
2,12
3,13
4,12
5,69
6,13
7,8
8,6
9,9
10,29
11,16
12,5
13,31
14,22
15,18
16,3
17,13
18,8
19,11
20,32
21,19
22,7
23,3
24,14
25,24
26,12
27,12
28,7
29,3
30,10
31,13
32,8
33,6
34,10
35,35
36,15
37,13
38,28
39,20
40,8
41,14
42,11
43,39
44,5
45,50
46,24
47,11
48,13
49,10
50,23
51,8
52,42
53,7
54,5
55,4
56,10
57,7
58,7
59,25
60,11
61,16
62,9
63,10
64,9
65,15
66,8
67,25
68,41
69,14
70,7
71,7
72,37
73,4
74,27
75,16
76,9
77,4
78,4
79,9
80,11
81,3
82,7
83,20
84,31
85,40
86,34
87,28
88,18
89,65
90,10
91,30
92,8
93,12
94,18
95,21
96,5
97,20
98,28
99,15
100,10
101,3
102,3
103,19
104,29
105,13
106,29
107,21
108,16
109,7
110,13
111,4
112,22
113,30
114,20
115,13
116,16
117,5
118,8
119,14
120,21
121,20
122,20
123,14
124,18
125,8
126,14
127,3
128,30
129,24
130,24
131,11
132,14
133,13
134,49
135,7
136,10
137,10
138,2
139,19
140,22
141,14
142,6
143,22
144,15
145,6
146,24
147,6
148,11
149,21
150,6
151,37
152,36
153,17
154,15
155,7
156,17
157,6
158,35
159,14
160,4
161,13
162,26
163,12
164,12
165,13
166,3
167,19
168,14
169,5
170,1
171,7
172,12
173,20
174,5
175,9
176,27
177,22
178,17
179,46
180,10
181,18
182,6
183,21
184,22
185,21
186,2
187,18
188,35
189,15
190,7
191,7
192,5
193,11
194,9
195,31
196,14
197,19
198,4
199,10
200,12
201,20
202,5
203,21
204,10
205,20
206,5
207,6
208,11
209,6
210,11
211,16
212,21
213,10
214,2
215,21
216,9
217,4
218,23
219,16
220,15
221,20
222,10
223,8
224,6
225,18
226,5
227,16
228,9
229,17
230,10
231,37
232,19
233,5
234,21
235,39
236,21
237,7
238,30
239,4
240,15
241,8
242,4
243,17
244,26
245,11
246,36
247,14
248,11
249,16
250,27
251,10
252,12
253,15
254,9
255,3
256,11
257,10
258,8
259,12
260,10
261,12
262,16
263,9
264,5
265,42
266,22
267,36
268,11
269,15
270,15
271,15
272,9
273,24
274,7
275,40
276,15
277,16
278,5
279,18
280,6
281,16
282,7
283,33
284,7
285,15
286,6
287,39
288,6
289,9
290,5
291,6
292,16
293,22
294,29
295,8
296,7
297,15
298,39
299,16
300,15
301,28
302,1
303,8
304,17
305,3
306,21
307,10
308,15
309,15
310,16
311,6
312,4
313,29
314,1
315,64
316,42
317,17
318,5
319,37
320,12
321,20
322,9
323,7
324,10
325,17
326,20
327,30
328,19
329,12
330,6
331,25
332,8
333,4
334,6
335,15
336,18
337,19
338,12
339,12
340,15
341,9
342,17
343,22
344,1
345,4
346,4
347,11
348,5
349,14
350,26
351,4
352,11
353,9
354,9
355,13
356,6
357,16
358,15
359,15
360,21
361,14
362,3
363,4
364,15
365,10
366,14
367,37
368,9
369,14
370,4
371,7
372,7
373,19
374,10
375,8
376,16
377,8
378,26
379,16
380,6
381,15
382,11
383,12
384,19
385,13
386,38
387,14
388,6
389,3
390,9
391,3
392,12
393,15
394,12
395,30
396,37
397,15
398,14
399,12
400,28
401,15
402,3
403,15
404,23
405,10
406,21
407,8
408,6
409,5
410,19
411,8
412,13
413,4
414,46
415,18
416,8
417,11
418,8
419,1
420,11
421,5
422,9
423,11
424,7
425,7
426,10
427,19
428,25
429,31
430,20
431,17
432,8
433,10
434,24
435,13
436,26
437,14
438,9
439,34
440,20
441,7
442,14
443,16
444,14
445,25
446,15
447,14
448,26
449,39
450,17
451,1
452,8
453,24
454,32
455,6
456,11
457,13
458,35
459,30
460,14
461,27
462,22
463,50
464,9
465,10
466,8
467,22
468,7
469,13
470,23
471,23
472,16
473,10
474,9
475,6
476,21
477,16
478,23
479,19
480,13
481,23
482,8
483,25
484,20
485,14
486,33
487,8
488,21
489,4
490,16
491,16
492,12
493,30
494,8
495,4
496,6
497,15
498,25
499,25
500,5
501,18
502,32
503,21
504,31
505,20
506,14
507,8
508,44
509,17
510,29
511,9
512,2
513,8
514,10
515,13
516,17
517,2
518,12
519,10
520,7
521,5
522,20
523,9
524,18
525,22
526,17
527,18
528,16
529,13
530,21
531,4
532,15
533,14
534,24
535,31
536,14
537,9
538,46
539,13
540,19
541,8
542,11
543,36
544,26
545,5
546,15
547,29
548,12
549,4
550,9
551,6
552,19
553,16
554,9
555,16
556,15
557,28
558,12
559,9
560,27
561,13
562,22
563,17
564,15
565,16
566,1
567,21
568,5
569,7
570,9
571,19
