,hamming_distance
0,29
1,42
2,69
3,53
4,40
5,46
6,51
7,40
8,66
9,35
10,42
11,39
12,61
13,42
14,29
15,28
16,28
17,44
18,46
19,26
20,53
21,33
22,66
23,25
24,40
25,55
26,33
27,48
28,59
29,36
30,39
31,45
32,61
33,36
34,50
35,51
36,63
37,31
38,42
39,40
40,49
41,39
42,57
43,27
44,46
45,43
46,57
47,39
48,43
49,61
50,46
51,38
52,41
53,42
54,28
55,39
56,40
57,58
58,70
59,48
60,50
61,39
62,48
63,33
64,51
65,30
66,41
67,28
68,35
69,35
70,59
71,49
72,63
73,56
74,40
75,59
76,38
77,54
78,38
79,49
80,40
81,44
82,62
83,56
84,30
85,29
86,44
87,43
88,37
89,36
90,47
91,46
92,30
93,33
94,37
95,40
96,47
97,34
98,39
99,56
100,51
101,40
102,33
103,32
104,53
105,49
106,45
107,27
108,23
109,34
110,30
111,54
112,48
113,53
114,48
115,51
116,29
117,62
118,34
119,37
120,48
121,47
122,73
123,53
124,45
125,32
126,41
127,37
128,39
129,44
130,33
131,36
132,43
133,30
134,47
135,40
136,57
137,51
138,29
139,35
140,49
141,26
142,38
143,43
144,34
145,39
146,57
147,34
148,52
149,42
150,38
151,36
152,61
153,49
154,53
155,29
156,38
157,49
158,32
159,52
160,41
161,49
162,46
163,34
164,32
165,52
166,36
167,50
168,42
169,37
170,46
171,39
172,40
173,31
174,36
175,34
176,54
177,37
178,40
179,44
180,64
181,47
182,46
183,39
184,44
185,65
186,35
187,49
188,55
189,43
190,37
191,41
192,38
193,45
194,60
195,48
196,46
197,55
198,41
199,73
200,43
201,50
202,27
203,33
204,56
205,34
206,53
207,38
208,29
209,42
210,55
211,47
212,49
213,51
214,50
215,46
216,40
217,41
218,48
219,42
220,61
221,42
222,46
223,18
224,41
225,46
226,43
227,31
228,51
229,33
230,56
231,39
232,60
233,32
234,52
235,40
236,48
237,28
238,63
239,54
240,29
241,52
242,30
243,40
244,29
245,40
246,51
247,47
248,44
249,33
250,54
251,59
252,42
253,48
254,27
255,52
256,30
257,20
258,45
259,44
260,41
261,35
262,41
263,27
264,30
265,51
266,42
267,29
268,29
269,37
270,46
271,42
272,20
273,51
274,31
275,26
276,44
277,65
278,39
279,36
280,27
281,43
282,49
283,38
284,43
285,49
286,42
287,42
288,39
289,34
290,43
291,47
292,39
293,49
294,21
295,41
296,53
297,23
298,62
299,44
300,44
301,51
302,48
303,61
304,41
305,45
306,28
307,52
308,50
309,51
310,43
311,28
312,46
313,41
314,72
315,34
316,58
317,41
318,34
319,35
320,36
321,58
322,53
323,46
324,42
325,58
326,50
327,27
328,47
329,42
330,35
331,39
332,46
333,43
334,33
335,48
336,20
337,25
338,42
339,20
340,43
341,31
