,hamming_distance
0,6290
1,2555
2,5168
3,4383
4,3947
5,4660
6,3973
7,4891
8,4444
9,3563
10,3914
11,4364
12,4389
13,2784
14,4028
15,3966
16,4121
17,2282
18,4050
19,3962
20,2767
21,3401
22,4204
23,4759
24,4340
25,4745
26,1681
27,3695
28,2614
29,3824
30,1682
31,4116
32,3753
33,3066
34,3336
35,5315
36,3039
37,2462
38,4448
39,3575
40,4786
41,4588
42,4464
43,2835
44,3184
45,3542
46,3438
47,4345
48,4064
49,2825
50,3250
51,4591
52,3103
53,4190
54,2979
55,3361
56,3163
57,2803
58,3303
59,3759
60,2760
61,4242
62,3122
63,3474
64,1859
65,1687
66,3543
67,2693
68,4347
69,2816
70,4464
71,4410
72,3303
73,4325
74,2683
75,3301
76,1662
77,3697
78,4382
79,4307
80,4164
81,3709
82,3406
83,3815
84,4468
85,3894
86,3254
87,4886
88,4760
89,2991
90,2499
91,1780
92,4581
93,3365
94,3916
95,4513
96,4482
97,5439
98,4713
99,4053
100,4441
101,3308
102,5370
103,2872
104,3843
105,3478
106,3122
107,5806
108,3165
109,4053
110,4818
111,4648
112,3161
113,3441
114,4502
115,3356
116,3240
117,2638
118,4374
119,1695
120,2939
121,4536
122,4430
123,2775
124,3787
125,4517
126,3473
127,4104
128,3681
129,4451
130,4750
131,3834
132,2954
133,4009
134,4354
135,4267
136,3810
137,4083
138,3899
139,5066
140,3565
141,3947
142,4550
143,4163
144,3899
145,3888
146,3160
147,3490
148,3792
149,3894
150,3478
151,3664
152,4146
153,4759
154,3768
155,4934
156,4546
157,4272
158,4139
159,3472
160,3874
161,3539
162,3419
163,4217
164,2492
165,2832
166,4507
167,2861
168,3129
169,3641
170,4164
171,4503
172,3448
173,4198
174,3632
175,4839
176,3921
177,4239
178,3482
179,4064
180,3689
181,3751
182,2885
183,2849
184,3704
185,3654
186,4948
187,3269
188,4152
189,4051
190,4499
191,2805
192,3970
193,3711
194,4990
195,3596
196,3250
197,2465
198,5923
199,3901
200,4741
201,4149
202,3705
203,3272
204,3995
205,3211
206,3860
207,3802
208,3872
209,3120
210,2033
211,2761
212,4209
213,4003
214,3869
215,3513
216,3382
217,4483
218,3361
219,3183
220,4157
221,2903
222,4351
223,4436
224,4364
225,4585
226,4255
227,3167
228,3751
229,3441
230,3383
231,4945
232,3575
233,3024
234,3074
235,4488
236,3271
237,3173
238,4792
239,4908
240,2517
241,5435
242,2879
243,3021
244,4040
245,4353
246,3855
247,3385
248,4227
249,5020
250,3215
251,4463
252,4096
253,4013
254,3362
255,5594
256,5116
257,2841
258,3247
259,3598
260,3052
261,2867
262,3553
263,4128
264,2920
265,3124
266,2335
267,4472
268,4153
269,3537
270,2529
271,4663
272,1812
273,3079
274,4937
275,3105
276,3453
277,4132
278,4497
279,3954
280,3279
281,4496
282,3684
283,3743
284,2694
285,4650
286,5090
287,5220
288,3453
289,2599
290,2890
291,3774
292,3306
293,3654
294,3446
295,4400
296,3479
297,3033
298,3239
299,5323
300,4436
301,4338
302,4228
303,3898
304,3837
305,5470
306,3929
307,3423
308,3825
309,2591
310,3427
311,3548
312,3025
313,3921
314,3287
315,3511
316,4234
317,4901
318,3985
319,4362
320,4067
321,3995
322,4543
323,2280
324,4549
325,2863
326,3501
327,3725
328,4274
329,5240
330,4688
331,3566
332,3290
333,4398
334,3815
335,4241
336,4109
337,4906
338,3666
339,4311
340,3668
341,4205
342,3870
343,3461
344,2765
345,3295
346,3456
347,3595
348,4526
349,4054
350,4841
351,4113
352,3504
353,4127
354,2569
355,5048
356,5155
357,3706
358,5169
359,3289
360,1601
361,4096
362,4013
363,3740
364,3708
365,4828
366,3491
367,3543
368,5509
369,3845
370,4773
371,4427
372,3499
373,4328
374,4061
375,4135
376,3779
377,3860
378,4596
379,3492
380,4331
381,5281
382,3251
383,5064
384,4635
385,4101
386,3903
387,4711
388,5084
389,2983
390,3722
391,3737
392,3087
393,4312
394,4204
395,4743
396,2521
397,5821
398,4441
399,3960
400,4549
401,3740
402,3711
403,3120
404,2977
405,4326
406,3866
407,3720
408,4497
409,3916
410,4200
411,5409
412,4592
413,3257
414,5040
415,4352
416,4799
417,3836
418,2228
419,3088
420,4240
421,4996
422,4191
423,3505
424,3912
425,3041
426,2753
427,2626
428,4426
429,4291
430,5454
431,4574
432,4794
433,4074
434,3523
435,3218
436,2955
437,3582
438,4228
439,2800
440,3898
441,4121
442,4892
443,3278
444,3499
445,3272
446,6391
447,2531
448,3459
449,2587
450,2711
451,3883
452,3292
453,2827
454,4320
455,2255
456,3065
457,4273
458,3066
459,5111
460,3600
461,3924
462,3954
463,2785
464,1990
465,3035
466,4130
467,3862
468,3975
469,3271
470,4418
471,3015
472,3447
473,3144
474,3947
475,2420
476,4144
477,3361
478,4033
479,3122
480,4365
481,4442
482,2663
483,4296
484,3759
485,2636
486,4820
487,2501
488,3651
489,4664
490,3605
491,2990
492,3104
493,5498
494,2736
495,2948
496,4424
497,5332
498,4476
499,3037
500,6075
501,2555
502,4691
503,4383
504,3894
505,4660
506,3973
507,5063
508,4385
509,3563
510,3914
511,4364
512,4434
513,2784
514,4422
515,3966
516,4121
517,2293
518,4088
519,3962
520,2767
521,3074
522,3618
523,4723
524,4372
525,4388
526,1681
527,3930
528,2614
529,3824
530,1682
531,4116
532,3585
533,3066
534,4280
535,5398
536,3039
537,2462
538,4828
539,4002
540,4805
541,3861
542,4269
543,2835
544,3184
545,3542
546,3438
547,4362
548,4103
549,2825
550,3255
551,4772
552,3103
553,4020
554,2979
555,3563
556,3478
557,3167
558,3584
559,4099
560,2760
561,4242
562,3334
563,3554
564,1859
565,1687
566,3716
567,2693
568,4162
569,3154
570,4464
571,4260
572,3359
573,4325
574,2683
575,3301
576,1662
577,3697
578,4213
579,4307
580,4106
581,3709
582,3911
583,3523
584,3995
585,3894
586,3254
587,4905
588,4857
589,2991
590,2499
591,1780
592,4547
593,3365
594,3916
595,4704
596,4854
597,4209
598,5196
599,3999
600,4441
601,3364
602,5345
603,2872
604,3843
605,3478
606,3122
607,5772
608,3165
609,4269
610,4360
611,4927
612,3316
613,3419
614,4502
615,3640
616,3240
617,2638
618,4492
619,1695
620,2939
621,4517
622,4698
623,2775
624,3787
625,4517
626,3473
627,4532
628,3681
629,4420
630,4913
631,3834
632,2954
633,4425
634,4162
635,4484
636,3810
637,4421
638,3781
639,4560
640,3565
641,4089
642,4364
643,3914
644,3938
645,3888
646,3160
647,3490
648,4257
649,3727
650,3478
651,4033
652,4437
653,4759
654,3768
655,4934
656,4592
657,4392
658,3753
659,3472
660,3874
661,3539
662,3419
663,4621
664,2492
665,2832
666,4507
667,2861
668,3129
669,3641
670,3954
671,4393
672,3448
673,4405
674,3632
675,5070
676,3921
677,4462
678,3482
679,4373
680,3689
681,3751
682,2885
683,2849
684,3608
685,3654
686,4667
687,3269
688,4025
689,4051
690,4639
691,2805
692,3970
693,3711
694,4610
695,3956
696,3250
697,2465
698,5722
699,3859
700,5318
701,4269
702,3848
703,3723
704,4195
705,3211
706,4284
707,3802
708,3872
709,3120
710,2033
711,2761
712,5032
713,3806
714,4320
715,3513
716,3382
717,4936
718,3361
719,3183
720,4116
721,2903
722,4494
723,4375
