,hamming_distance
0,74
1,62
2,45
3,57
4,58
5,53
6,45
7,63
8,75
9,65
10,69
11,66
12,47
13,63
14,66
15,59
16,55
17,48
18,51
19,49
20,33
21,46
22,48
23,56
24,74
25,68
26,46
27,42
28,55
29,51
30,56
31,68
32,77
33,62
34,52
35,35
36,59
37,34
38,62
39,41
40,39
41,61
42,58
43,46
44,61
45,73
46,63
47,53
48,54
49,68
50,62
51,69
52,73
53,55
54,67
55,71
56,74
57,53
58,32
59,52
60,68
61,47
62,68
63,38
64,63
65,62
66,48
67,50
68,42
69,58
70,62
71,58
72,53
73,58
74,39
75,53
76,47
77,72
78,56
79,54
80,47
81,61
82,34
83,57
84,39
85,64
86,57
87,57
88,63
89,60
90,54
91,44
92,67
93,58
94,37
95,51
96,39
97,58
98,65
99,52
100,35
101,48
102,75
103,59
104,56
105,56
106,55
107,72
108,66
109,51
110,54
111,54
112,42
113,58
114,65
115,65
116,71
117,77
118,48
119,26
120,44
121,71
122,56
123,53
124,67
125,66
126,58
127,57
128,50
129,59
130,66
131,68
132,44
133,68
134,39
135,53
136,77
137,52
138,71
139,49
140,42
141,49
142,55
143,40
144,51
145,55
146,52
147,66
148,43
149,59
150,51
151,66
152,55
153,52
154,48
155,42
156,63
157,74
158,60
159,57
160,70
161,68
162,62
163,69
164,55
165,50
166,59
167,44
168,77
169,68
170,49
171,39
172,63
173,63
174,57
175,55
176,48
177,58
178,75
179,39
180,56
181,61
182,49
183,64
184,56
185,63
186,82
187,28
188,60
189,71
190,50
191,45
192,81
193,44
194,74
195,65
196,44
197,67
198,46
199,38
200,61
201,60
202,61
203,62
204,66
205,47
206,73
207,78
208,43
209,40
210,55
211,62
212,33
213,38
214,41
215,45
216,72
217,52
218,57
219,41
220,36
221,66
222,51
223,65
224,52
225,59
226,65
227,42
228,59
229,71
230,63
231,59
232,52
233,96
234,59
235,38
236,49
237,39
238,53
239,47
240,57
241,46
242,72
243,45
244,58
245,72
246,77
247,51
248,58
249,57
250,63
251,66
252,64
253,40
254,86
255,80
256,39
257,57
258,47
259,46
260,54
261,65
262,43
263,38
264,60
265,76
266,63
267,53
268,52
269,36
270,67
271,65
272,43
273,54
274,47
275,61
276,79
277,45
278,48
279,61
280,89
281,60
282,47
283,43
284,64
285,42
286,32
287,57
288,54
289,64
290,78
291,47
292,68
293,58
294,48
295,56
296,81
297,61
298,56
299,62
300,70
301,59
302,63
303,67
304,62
305,57
306,46
307,75
308,50
309,56
310,65
311,41
312,49
313,59
314,62
315,41
316,55
317,71
318,59
319,53
320,51
321,58
322,58
323,76
324,32
325,66
326,79
327,47
328,51
329,59
330,42
331,53
332,58
333,45
334,48
335,59
336,72
337,78
338,60
339,98
340,51
341,37
342,45
343,61
344,51
345,64
346,66
347,65
348,51
349,52
350,47
351,46
352,81
353,52
354,56
355,74
356,66
357,69
358,45
359,48
360,60
361,85
362,74
363,64
364,64
365,75
366,63
367,66
368,40
369,68
370,66
371,51
372,60
373,55
374,55
375,55
376,50
377,74
378,51
379,57
380,59
381,74
382,67
383,58
384,51
385,53
386,49
387,63
388,59
389,63
390,67
391,57
392,45
393,48
394,62
395,44
396,51
397,61
398,54
399,59
400,65
401,43
402,57
403,51
404,50
405,67
406,65
407,59
408,56
409,73
410,76
411,64
412,77
413,51
414,52
415,71
416,43
417,51
418,41
419,44
420,46
421,62
422,37
423,56
424,69
425,51
426,51
427,48
428,58
429,39
430,54
431,53
432,39
433,40
434,68
435,79
436,70
437,80
438,53
439,51
440,51
441,50
442,37
443,41
444,43
445,48
446,61
447,80
448,51
449,60
450,21
451,44
452,64
453,55
454,71
455,55
456,55
457,54
458,77
459,42
460,52
461,46
462,53
463,64
464,60
465,61
466,48
467,39
468,64
469,63
470,66
471,47
472,51
473,50
474,79
475,38
476,67
477,47
478,74
479,42
480,50
481,44
482,65
483,68
484,47
485,79
486,58
487,55
488,57
489,62
490,54
491,68
492,60
493,64
494,57
495,55
496,66
497,47
498,39
499,37
500,74
501,62
502,45
503,57
504,58
505,53
506,45
507,63
508,75
509,65
510,69
511,66
512,47
513,63
514,66
515,59
516,55
517,48
518,51
519,49
520,33
521,46
522,48
523,56
524,74
525,68
526,46
527,42
