,hamming_distance
0,17
1,33
2,30
3,18
4,22
5,24
6,31
7,26
8,32
9,28
10,25
11,26
12,16
13,24
14,28
15,23
16,23
17,32
18,18
19,30
20,27
21,22
22,38
23,25
24,17
25,35
26,21
27,27
28,19
29,30
30,26
31,27
32,27
33,22
34,20
35,17
36,25
37,33
38,20
39,31
40,34
41,22
42,33
43,31
44,25
45,20
46,26
47,26
48,29
49,30
50,35
51,20
52,26
53,18
54,25
55,15
56,20
57,25
58,24
59,25
60,28
61,18
62,20
63,26
64,29
65,28
66,22
67,22
68,22
69,22
70,24
71,13
72,17
73,17
74,29
75,29
76,22
77,19
78,23
79,20
80,15
81,27
82,26
83,14
84,36
85,30
86,25
87,16
88,21
89,21
90,27
91,28
92,21
93,11
94,18
95,17
96,22
97,22
98,29
99,33
100,33
101,26
102,23
103,27
104,26
105,19
106,22
107,28
108,21
109,21
110,25
111,22
112,20
113,18
114,23
115,29
116,24
117,22
118,32
119,29
120,25
121,13
122,19
123,29
124,33
125,27
126,17
127,31
128,22
129,19
130,20
131,12
132,24
133,8
134,25
135,18
136,26
137,29
138,21
139,25
140,32
141,22
142,23
143,16
144,31
145,15
146,28
147,30
148,29
149,27
150,21
151,11
152,29
153,24
154,29
155,27
156,30
157,30
158,18
159,23
160,22
161,34
162,24
163,12
164,31
165,22
166,9
167,13
168,26
169,14
170,23
171,17
172,23
173,28
174,24
175,27
176,28
177,34
178,27
179,24
180,23
181,23
182,27
183,18
184,25
185,21
186,26
187,29
188,30
189,30
190,10
191,31
192,25
193,26
194,28
195,36
196,30
197,20
198,31
199,18
200,14
201,26
202,24
203,11
204,30
205,22
206,15
207,18
208,24
209,22
210,26
211,24
212,25
213,25
214,28
215,25
216,21
217,38
218,31
219,27
220,33
221,16
222,7
223,34
224,25
225,33
226,24
227,20
228,14
229,26
230,20
231,32
232,26
233,18
234,28
235,23
236,24
237,14
238,25
239,21
240,19
241,19
242,21
243,18
244,17
245,25
246,25
247,28
248,25
249,23
250,36
251,20
252,20
253,25
254,34
255,24
256,19
257,21
258,19
259,30
260,27
261,27
262,31
263,30
264,32
265,16
266,23
267,16
268,21
269,26
270,24
271,25
272,28
273,28
274,24
275,20
276,26
277,22
278,24
279,11
280,28
281,15
282,10
283,20
284,25
285,23
286,30
287,22
288,25
289,29
290,29
291,26
292,20
293,29
294,23
295,43
296,27
297,22
298,22
299,16
300,25
301,19
302,24
303,24
304,15
305,24
306,17
307,23
308,26
309,20
310,22
311,35
312,22
313,21
314,25
315,34
316,24
317,19
318,19
319,29
320,24
321,28
322,20
323,22
324,24
325,27
326,30
327,29
328,21
329,32
330,30
331,20
332,27
333,22
334,14
335,34
336,17
337,22
338,31
339,20
340,18
341,26
342,18
343,10
344,23
345,25
346,16
347,22
348,20
349,15
350,22
351,25
352,16
353,18
354,24
355,23
356,25
357,27
358,26
359,26
360,30
361,28
362,17
363,24
364,19
365,35
366,19
367,20
368,18
369,32
370,19
371,39
372,20
373,12
374,30
375,27
376,23
377,24
378,16
379,24
380,22
381,32
382,23
383,19
384,29
385,30
386,28
387,19
388,20
389,23
390,33
391,19
392,29
393,30
394,32
395,30
396,28
397,20
398,16
399,20
400,31
401,17
402,21
403,26
404,23
405,22
406,38
407,39
408,31
409,17
410,28
411,23
412,18
413,14
414,20
415,22
416,25
417,25
418,30
419,24
420,17
421,19
422,26
423,28
424,15
425,28
426,29
427,22
428,18
429,29
430,23
431,24
432,28
433,22
434,24
435,24
436,19
437,16
438,41
439,26
440,25
441,13
442,34
443,23
444,28
445,26
446,18
447,23
448,20
449,32
450,29
451,26
452,28
453,25
454,24
455,26
456,17
457,23
458,23
459,24
460,34
461,21
462,18
463,25
464,22
465,18
466,31
467,34
468,24
469,16
470,31
471,23
472,10
473,20
474,28
475,26
476,33
477,20
478,19
479,19
480,24
481,19
482,29
483,23
484,17
485,16
486,17
487,26
488,23
489,35
490,19
491,24
492,16
493,27
494,25
495,13
496,19
497,26
498,25
499,30
500,22
501,28
502,31
503,15
504,23
505,35
506,29
507,26
508,32
509,28
510,24
511,27
512,11
513,33
514,37
515,21
516,20
517,29
518,21
519,41
520,18
521,22
522,37
523,24
524,17
525,27
526,30
527,24
528,16
529,29
530,25
531,30
532,19
533,27
534,15
535,14
536,33
537,32
538,21
539,37
540,32
541,23
542,29
543,26
544,23
545,22
546,22
547,32
548,26
549,29
550,30
551,21
552,24
553,21
554,25
555,13
556,23
557,27
558,20
559,26
560,28
561,26
562,22
563,32
564,25
565,26
566,20
567,21
568,14
569,25
570,26
571,13
572,18
573,14
574,25
575,21
576,22
577,16
578,23
579,20
580,21
581,24
582,22
583,12
584,32
585,24
586,30
587,21
588,27
589,17
590,29
591,27
592,24
593,15
594,21
595,39
596,21
597,27
598,30
599,25
600,20
601,23
602,30
603,31
604,26
605,21
606,21
607,32
608,30
609,21
610,18
611,31
612,18
613,18
614,25
615,33
616,29
617,18
618,31
619,22
620,27
621,20
