,hamming_distance
0,41
1,1
2,10
3,1
4,1
5,24
6,1
7,80
8,13
9,1
10,1
11,1
12,17
13,8
14,41
15,1
16,1
17,3
18,21
19,21
20,9
21,2
22,45
23,6
24,6
25,6
26,5
27,2
28,26
29,9
30,1
31,2
32,1
33,8
34,68
35,16
36,13
37,1
38,21
39,7
40,1
41,11
42,9
43,15
44,5
45,15
46,47
47,19
48,5
49,11
50,18
51,4
52,15
53,33
54,1
55,19
56,1
57,2
58,14
59,17
60,19
61,6
62,17
63,1
64,15
65,1
66,2
67,1
68,58
69,8
70,33
71,1
72,7
73,27
74,9
75,3
76,2
77,42
78,32
79,11
80,17
81,9
82,1
83,3
84,1
85,22
86,29
87,23
88,1
89,8
90,7
91,2
92,1
93,13
94,6
95,43
96,3
97,5
98,16
99,13
100,28
101,90
102,4
103,30
104,8
105,18
106,3
107,64
108,43
109,5
110,32
111,28
112,14
113,3
114,13
115,1
116,2
117,37
118,5
119,8
120,3
121,1
122,1
123,7
124,28
125,4
126,1
127,2
128,8
129,6
130,52
131,1
132,6
133,1
134,1
135,9
136,29
137,3
138,1
139,10
140,6
141,1
142,75
143,76
144,6
145,13
146,5
147,2
148,1
149,3
150,10
151,4
152,12
153,1
154,6
155,1
156,20
157,4
158,5
159,15
160,8
161,1
162,1
163,2
164,7
165,1
166,6
167,6
168,11
169,9
170,2
171,4
172,19
173,1
174,7
175,2
176,10
177,28
178,5
179,1
180,26
181,26
182,27
183,2
184,41
185,3
186,9
187,14
188,22
189,58
190,74
191,61
192,7
193,1
194,2
195,34
196,6
197,1
198,12
199,7
200,1
201,23
202,4
203,13
204,2
205,13
206,18
207,1
208,5
209,2
210,12
211,52
212,11
213,7
214,1
215,7
216,1
217,4
218,7
219,24
220,47
221,50
222,16
223,25
224,3
225,24
226,14
227,5
228,2
229,10
230,1
231,3
232,10
233,6
234,3
235,17
236,1
237,15
238,8
239,1
240,9
241,1
242,88
243,38
244,16
245,15
246,41
247,6
248,1
249,38
250,64
251,1
252,6
253,1
254,2
255,3
256,2
257,1
258,3
259,6
260,53
261,1
262,4
263,1
264,1
265,11
266,14
267,27
268,21
269,2
270,1
271,7
272,5
273,1
274,6
275,6
276,2
277,18
278,5
279,2
280,8
281,9
282,13
283,1
284,1
285,5
286,1
287,1
288,2
289,2
290,75
291,2
292,49
293,3
294,5
295,2
296,1
297,3
298,5
299,6
300,14
301,20
302,7
303,10
304,1
305,6
306,36
307,24
308,9
309,16
310,2
311,8
312,4
313,22
314,7
315,43
316,4
317,24
318,5
319,6
320,26
321,15
322,10
323,11
324,4
325,13
326,2
327,30
328,17
329,1
330,14
331,5
332,15
333,4
334,8
335,24
336,3
337,5
338,2
339,4
340,1
341,10
342,12
343,19
344,16
345,6
346,19
347,4
348,12
349,5
350,4
351,2
352,1
353,4
354,3
355,62
356,1
357,5
358,14
359,22
360,3
361,67
362,9
363,7
364,16
365,8
366,69
367,1
368,46
369,7
370,14
371,3
372,2
373,14
374,7
375,2
376,6
377,7
378,1
379,18
380,1
381,2
382,1
383,19
384,2
385,28
386,1
387,1
388,32
389,20
390,3
391,12
392,6
393,1
394,10
395,20
396,31
397,9
398,45
399,10
400,5
401,62
402,16
403,11
404,1
405,3
406,2
407,10
408,8
409,10
410,9
411,15
412,32
413,25
414,7
415,51
416,15
417,6
418,1
419,9
420,25
421,11
422,24
423,35
424,17
425,68
426,9
427,13
428,52
429,20
430,13
431,17
432,9
433,8
434,67
435,6
436,27
437,54
438,1
439,9
440,31
441,18
442,30
443,88
444,10
445,10
446,26
447,11
448,27
449,16
450,25
451,52
452,95
453,59
454,12
455,1
456,14
457,7
458,8
459,11
460,3
461,32
462,14
463,10
464,36
465,16
466,4
467,3
468,6
469,6
470,1
471,2
472,5
473,11
474,6
475,35
476,4
477,1
478,6
479,23
480,17
481,5
482,5
483,31
484,7
485,3
486,1
487,6
488,1
489,11
490,5
491,20
492,5
493,7
494,2
495,7
496,2
497,1
498,2
499,1
500,14
501,2
502,3
503,2
504,5
505,1
506,3
507,4
508,1
509,38
510,1
511,7
512,3
513,4
514,33
515,14
516,9
517,63
518,3
519,1
520,12
521,15
522,1
523,17
524,79
525,4
526,29
527,8
528,36
529,75
530,14
531,22
532,17
533,5
534,14
535,40
536,1
537,11
538,1
539,43
540,2
541,9
542,115
543,32
544,1
545,30
546,10
547,34
548,5
549,1
550,12
551,4
552,21
553,8
554,1
555,10
556,6
557,30
558,6
559,8
560,11
561,6
562,6
563,4
564,3
565,9
566,68
567,4
568,42
569,8
570,9
571,9
572,16
573,67
574,7
575,1
576,9
577,34
578,2
579,2
580,19
581,17
582,11
583,1
584,4
585,8
586,23
587,3
588,31
589,18
590,11
591,4
592,1
593,31
594,6
595,5
596,12
597,13
598,8
599,18
600,3
601,3
602,1
603,10
604,8
605,39
606,12
607,2
608,47
609,4
610,29
611,75
612,21
613,30
614,10
615,3
616,49
617,89
618,8
619,24
620,9
621,6
622,59
623,34
624,17
625,3
626,23
627,75
628,18
629,1
630,37
631,7
632,17
633,3
634,18
635,1
636,12
637,17
638,94
639,9
640,6
641,19
642,39
643,17
644,69
645,9
646,19
647,8
648,10
649,13
650,16
651,54
652,1
653,17
654,10
655,16
656,7
657,16
658,1
659,4
660,5
661,19
662,7
663,57
664,15
665,4
666,29
667,20
668,77
669,26
670,14
671,1
672,47
673,3
674,6
675,3
676,18
677,16
678,61
679,7
680,22
681,2
682,5
683,11
684,1
685,60
686,20
687,27
688,24
689,34
690,9
691,61
692,2
693,18
694,21
695,15
696,23
697,53
698,10
699,74
700,2
701,1
702,1
703,8
704,7
705,15
706,33
707,2
708,9
709,10
710,44
711,31
712,3
713,32
714,66
715,3
716,30
717,10
718,29
719,4
720,33
721,8
722,8
723,9
724,8
725,4
726,2
727,16
728,25
729,1
730,22
731,21
732,9
733,23
734,6
735,9
736,32
737,26
738,68
739,6
740,20
741,19
742,14
743,2
744,4
745,1
746,14
747,9
748,8
749,11
750,17
751,6
752,34
753,2
754,3
755,9
756,1
757,13
758,10
759,6
760,25
761,1
762,125
763,23
764,10
765,1
766,11
767,3
768,15
769,1
770,8
771,13
772,1
773,1
774,44
775,4
776,3
777,2
778,10
779,1
780,57
781,10
782,15
783,9
784,5
785,4
786,10
787,2
788,4
789,4
790,8
791,22
792,2
793,1
794,13
795,1
796,22
797,1
798,36
799,5
800,8
801,5
802,1
803,20
804,4
805,1
806,4
807,102
808,9
809,1
810,12
811,16
812,3
813,3
814,12
815,4
816,72
817,70
818,52
819,14
820,39
821,4
822,3
823,26
824,9
825,37
826,1
827,11
828,14
829,10
830,25
831,2
832,11
833,18
834,18
835,6
836,57
837,1
838,1
839,16
840,67
841,2
842,2
843,14
844,7
845,1
846,8
847,2
848,1
849,2
850,2
851,13
852,16
853,3
854,1
855,20
856,15
857,8
858,5
859,4
860,1
861,15
862,22
863,3
864,16
865,7
866,2
867,56
868,3
869,46
870,3
871,1
872,15
873,10
874,6
875,3
876,52
877,24
878,2
879,15
880,20
881,3
882,13
883,29
884,6
885,2
886,2
887,1
888,5
889,1
890,1
891,3
892,4
893,40
894,10
895,7
896,31
897,53
898,6
899,5
900,16
901,1
