,hamming_distance
0,71
1,83
2,64
3,62
4,57
5,55
6,83
7,51
8,51
9,57
10,69
11,63
12,74
13,55
14,64
15,56
16,66
17,68
18,83
19,68
20,65
21,72
22,73
23,51
24,70
25,60
26,69
27,43
28,59
29,59
30,87
31,67
32,53
33,70
34,59
35,64
36,91
37,68
38,72
39,51
40,83
41,63
42,66
43,89
44,66
45,58
46,77
47,52
48,69
49,59
50,73
51,44
52,62
53,59
54,66
55,80
56,49
57,69
58,65
59,64
60,57
61,68
62,72
63,67
64,80
65,70
66,55
67,70
68,38
69,53
70,70
71,72
72,83
73,67
74,64
75,70
76,46
77,80
78,50
79,68
80,82
81,79
82,60
83,81
84,86
85,66
86,59
87,52
88,62
89,78
90,74
91,66
92,72
93,62
94,59
95,71
96,64
97,55
98,71
99,70
100,67
101,60
102,57
103,71
104,60
105,84
106,71
107,78
108,66
109,59
110,68
111,74
112,61
113,57
114,84
115,54
116,70
117,58
118,80
119,60
120,71
121,45
122,69
123,69
124,64
125,46
126,78
127,56
128,65
129,62
130,66
131,63
132,81
133,50
134,74
135,69
136,81
137,52
138,72
139,49
140,66
141,67
142,72
143,44
144,55
145,80
146,71
147,63
148,65
149,63
150,52
151,57
152,44
153,84
154,66
155,69
156,63
157,69
158,60
159,69
160,63
161,73
162,41
163,47
164,76
165,52
166,65
167,79
168,47
169,70
170,55
171,51
172,60
173,69
174,60
175,69
176,77
177,58
178,43
179,68
180,75
181,76
182,79
183,80
184,79
185,75
186,57
187,71
188,55
189,60
190,44
191,83
192,62
193,76
194,79
195,71
196,49
197,52
198,66
199,57
200,61
201,81
202,60
203,68
204,58
205,51
206,70
207,65
208,87
209,76
210,48
211,48
212,72
213,55
214,47
215,87
216,69
217,76
218,42
219,39
220,59
221,78
222,65
223,72
224,56
225,67
226,73
227,43
228,59
229,79
230,48
231,49
232,75
233,55
234,81
235,58
236,59
237,53
238,86
239,54
240,91
241,65
242,55
243,80
244,63
245,82
246,60
247,64
248,48
249,56
250,64
251,83
252,67
253,83
254,76
255,53
256,62
257,79
258,58
259,66
260,63
261,63
262,55
263,90
264,65
265,64
266,73
267,45
268,62
269,50
270,69
271,65
272,63
273,58
274,68
275,71
276,71
277,52
278,63
279,43
280,65
281,62
282,54
283,73
284,86
285,71
286,53
287,54
288,65
289,68
290,62
291,67
292,67
293,83
294,75
295,75
296,65
297,52
298,54
299,69
300,59
301,80
302,81
303,59
304,59
305,83
306,82
307,71
308,55
309,47
310,62
311,56
312,69
313,69
314,67
315,60
316,63
317,75
318,46
319,64
320,74
321,56
322,51
323,74
324,66
325,72
326,40
327,69
328,48
329,58
330,64
331,52
332,61
333,61
334,78
335,54
336,64
337,59
338,64
339,53
340,53
341,50
342,78
343,71
344,84
345,66
346,68
347,48
348,51
349,66
350,63
351,71
352,76
353,48
354,66
355,58
356,65
357,58
358,68
359,86
360,60
361,72
362,61
363,65
364,81
365,58
366,88
367,100
368,49
369,77
370,66
371,58
372,76
373,65
374,77
375,83
376,55
377,64
378,61
379,70
380,86
381,76
382,80
383,65
384,74
385,73
386,68
387,78
388,60
389,63
390,72
391,64
392,53
393,47
394,54
395,65
396,41
397,75
398,63
399,58
400,68
401,75
402,64
403,63
404,60
405,53
406,61
407,57
408,82
409,77
410,53
411,71
412,69
413,78
414,55
415,52
416,55
417,49
418,60
419,59
420,75
421,62
422,82
423,51
424,55
425,88
426,67
427,84
428,65
429,66
430,71
431,56
432,45
433,67
434,64
435,60
436,60
437,71
438,68
439,75
440,63
441,83
442,66
443,53
444,65
445,78
446,63
447,59
448,79
449,62
450,39
451,57
452,78
453,61
454,44
455,74
456,53
457,75
458,72
459,71
460,67
461,60
462,75
463,80
464,67
465,56
466,74
467,80
468,74
469,77
470,67
471,68
472,63
473,75
474,74
475,48
476,69
477,77
478,63
479,77
480,69
481,73
482,66
483,63
484,62
485,63
486,68
487,64
488,63
489,67
490,59
491,57
492,80
493,59
494,52
495,69
496,74
497,63
498,68
499,77
500,71
501,83
502,64
503,62
504,57
505,55
506,83
507,51
508,51
509,57
510,69
511,63
512,74
513,55
514,64
515,56
516,66
517,68
518,83
519,68
520,65
521,71
522,73
523,51
524,70
525,60
526,69
527,43
528,59
529,59
530,86
531,67
532,53
533,70
534,59
535,64
536,87
537,68
538,72
539,51
540,83
541,63
542,66
543,89
544,66
545,58
546,77
547,52
548,69
549,59
550,73
551,44
552,62
553,59
554,66
555,80
556,49
557,69
558,65
559,64
560,57
561,68
562,72
563,67
564,80
565,70
566,55
567,70
568,38
569,53
570,70
571,70
572,82
573,67
574,64
575,70
576,46
577,80
578,50
579,68
580,82
581,79
582,60
583,81
584,86
585,66
586,59
587,52
588,62
589,78
590,74
591,66
592,72
593,62
594,59
595,71
596,64
597,55
598,71
599,70
600,67
601,60
602,57
603,71
604,60
605,84
606,71
607,78
608,66
609,59
610,68
611,74
612,61
613,57
614,84
615,54
616,70
617,58
618,80
619,60
620,71
621,45
622,69
623,69
624,64
625,46
626,78
627,56
628,65
629,62
630,66
631,63
632,81
633,50
634,74
635,69
636,81
637,52
638,72
639,49
640,66
641,67
642,72
643,44
644,55
645,80
646,71
647,63
648,65
649,63
650,52
651,57
652,44
653,84
654,66
655,69
656,63
657,69
658,60
659,69
660,63
661,73
662,41
663,47
664,76
665,52
666,65
667,79
668,47
669,70
670,55
671,51
672,60
673,69
674,60
675,69
676,77
677,58
678,43
679,68
680,75
681,76
682,79
683,80
684,79
685,75
686,57
687,71
688,55
689,60
690,44
691,83
692,62
693,76
694,79
695,71
696,49
697,52
698,66
699,57
700,61
701,81
702,60
703,68
704,58
705,51
706,70
707,65
708,87
709,76
710,48
711,48
712,72
713,55
714,47
715,83
716,68
717,79
718,42
719,39
720,59
721,78
722,65
723,72
724,56
725,67
726,73
727,43
728,59
729,79
730,48
731,49
732,88
733,55
734,81
735,58
736,59
737,53
738,86
739,54
740,84
741,65
742,55
743,80
744,63
745,82
746,60
747,64
748,48
749,56
750,64
751,83
752,67
753,83
754,76
755,53
756,62
757,76
758,58
759,66
760,63
761,63
762,55
763,90
764,65
765,64
766,73
767,45
768,62
769,50
770,69
771,65
772,63
773,58
774,68
775,71
776,71
777,52
778,63
779,43
780,65
781,62
782,54
783,73
784,86
785,70
786,53
787,54
788,65
789,68
790,62
791,67
792,67
793,83
794,75
795,75
796,65
797,52
798,54
799,69
800,59
801,80
802,81
803,59
804,59
805,83
806,82
807,71
808,55
809,47
810,62
811,56
812,69
813,69
814,67
815,60
816,63
817,75
818,46
819,64
820,74
821,56
822,51
823,74
824,66
825,72
826,40
827,69
828,48
829,58
830,64
831,52
832,61
833,61
834,78
835,54
836,64
837,59
838,64
839,53
840,53
841,50
842,78
843,71
844,84
845,66
846,68
847,48
848,51
849,66
850,63
851,71
852,76
853,48
854,66
855,58
856,66
857,58
858,68
859,86
860,60
861,72
862,61
863,65
864,81
865,58
866,88
867,93
868,49
869,77
870,66
871,58
872,76
873,65
874,77
875,83
876,55
877,64
878,61
879,70
880,86
881,76
882,80
883,65
884,74
885,73
886,68
887,78
888,60
889,63
890,72
891,64
892,53
893,47
894,54
895,65
896,41
897,75
898,63
899,58
900,68
901,75
902,64
903,63
904,60
905,53
906,61
907,57
908,82
909,77
910,53
911,71
912,69
913,78
914,55
915,52
916,55
917,49
918,60
919,59
920,75
921,62
922,82
923,51
924,55
925,88
926,67
927,84
928,65
929,66
930,71
931,56
932,45
933,67
934,64
935,60
936,60
937,71
938,68
939,75
940,63
941,83
942,66
943,53
944,65
945,78
946,63
947,59
948,79
949,62
950,39
951,57
952,78
953,61
954,44
955,74
956,53
957,75
958,72
959,71
960,67
961,60
962,75
963,80
964,67
965,56
966,74
967,80
968,74
969,77
970,67
971,68
972,63
973,75
974,74
975,48
976,69
977,77
978,63
979,77
980,69
981,73
982,66
983,63
984,62
985,63
986,68
987,64
988,63
989,67
990,59
991,57
992,80
993,59
994,52
995,69
996,74
997,63
998,68
999,77
