,hamming_distance
0,11
1,15
2,11
3,1
4,10
5,11
6,10
7,22
8,18
9,10
10,10
11,9
12,15
13,12
14,7
15,25
16,15
17,1
18,9
19,12
20,1
21,11
22,10
23,19
24,9
25,5
26,15
27,4
28,13
29,5
30,6
31,13
32,23
33,8
34,19
35,7
36,12
37,54
38,13
39,16
40,6
41,10
42,18
43,23
44,23
45,8
46,16
47,22
48,20
49,5
50,17
51,2
52,11
53,20
54,12
55,11
56,38
57,9
58,10
59,15
60,26
61,6
62,16
63,7
64,5
65,5
66,17
67,17
68,11
69,13
70,13
71,29
72,6
73,10
74,5
75,29
76,19
77,1
78,4
79,3
80,7
81,5
82,20
83,13
84,6
85,1
86,23
87,28
88,15
89,27
90,6
91,23
92,7
93,4
94,12
95,3
96,6
97,8
98,12
99,5
100,7
101,10
102,19
103,24
104,19
105,18
106,11
107,9
108,13
109,18
110,12
111,7
112,16
113,7
114,6
115,18
116,12
117,3
118,14
119,20
120,4
121,17
122,18
123,23
124,23
125,7
126,8
127,7
128,5
129,23
130,10
131,11
132,13
133,11
134,13
135,3
136,16
137,17
138,6
139,5
140,24
141,56
142,3
143,23
144,20
145,1
146,9
147,22
148,2
149,4
150,6
151,12
152,7
153,9
154,12
155,10
156,10
157,19
158,17
159,26
160,13
161,5
162,11
163,15
164,3
165,11
166,10
167,10
168,12
169,4
170,5
171,10
172,10
173,2
174,7
175,17
176,30
177,11
178,10
179,9
180,12
181,7
182,11
183,4
184,4
185,7
186,5
187,30
188,21
189,2
190,12
191,6
192,9
193,11
194,1
195,22
196,31
197,19
198,15
199,16
200,9
201,20
202,4
203,14
204,17
205,14
206,10
207,4
208,11
209,9
210,17
211,6
212,16
213,8
214,25
215,7
216,9
217,17
218,13
219,8
220,21
221,12
222,7
223,2
224,17
225,20
226,16
227,11
228,6
229,17
230,15
231,13
232,7
233,18
234,26
235,14
236,9
237,15
238,6
239,16
240,17
241,16
242,16
243,4
244,37
245,24
246,2
247,12
248,24
249,18
250,8
251,10
252,5
253,7
254,13
255,13
256,39
257,10
258,16
259,11
260,9
261,22
262,22
263,20
264,13
265,17
266,10
267,12
268,4
269,14
270,14
271,7
272,29
273,5
274,2
275,6
276,8
277,19
278,13
279,16
280,13
281,10
282,13
283,17
284,6
285,5
286,6
287,11
288,18
289,2
290,9
291,5
292,10
293,3
294,8
295,4
296,11
297,3
298,10
299,23
300,9
301,15
302,15
303,8
304,14
305,2
306,16
307,43
308,9
309,25
310,5
311,4
312,14
313,4
314,12
315,1
316,20
317,16
318,9
319,13
320,7
321,11
322,8
323,25
324,6
325,4
326,3
327,14
328,7
329,21
330,43
331,15
332,8
333,7
334,7
335,14
336,11
337,10
338,6
339,21
340,3
341,25
342,21
343,10
344,15
345,7
346,31
347,8
348,20
349,18
350,11
351,10
352,7
353,6
354,8
355,5
356,6
357,43
358,13
359,4
360,4
361,12
362,7
363,6
364,20
365,18
366,5
367,4
368,6
369,19
370,10
371,23
372,19
373,18
374,12
375,7
376,2
377,24
378,8
379,4
380,15
381,2
382,7
383,4
384,14
385,10
386,21
387,32
388,56
389,17
390,7
391,8
392,20
393,9
394,21
395,4
396,13
397,22
398,6
399,9
400,18
401,6
402,5
403,15
404,4
405,17
406,15
407,16
408,3
409,11
410,2
411,9
412,12
413,15
414,10
415,12
416,16
417,6
418,17
419,11
420,11
421,14
422,9
423,4
424,17
425,2
426,20
427,15
428,4
429,22
430,32
431,2
432,4
433,14
434,2
435,27
436,16
437,4
438,8
439,11
440,5
441,14
442,11
443,3
444,4
445,4
446,20
447,6
448,4
449,14
450,18
451,24
452,23
453,24
454,6
455,18
456,10
457,56
458,31
459,17
460,4
461,11
462,12
463,14
464,32
465,12
466,14
467,17
468,2
469,9
470,8
471,8
472,4
473,6
474,11
475,16
476,15
477,10
478,27
479,15
480,21
481,15
482,4
483,7
484,5
485,9
486,15
487,12
488,7
489,42
490,1
491,15
492,6
493,3
494,1
495,2
496,10
497,12
498,5
499,14
500,15
501,33
502,17
503,20
504,9
505,20
506,4
507,3
508,14
509,9
510,8
511,7
512,13
513,14
514,3
515,5
516,24
517,20
518,29
519,12
520,11
521,16
522,18
523,11
524,9
525,14
526,8
527,17
528,15
529,8
530,21
531,3
532,10
533,34
534,5
535,10
536,17
537,16
538,13
539,11
540,8
541,11
542,7
543,23
544,11
545,15
546,18
547,4
548,8
549,4
550,19
551,18
552,8
553,10
554,24
555,32
556,4
557,16
558,27
559,5
560,14
561,24
562,12
563,13
564,9
565,12
566,3
567,9
568,22
569,6
570,17
571,6
572,7
573,3
574,9
575,11
576,6
577,7
578,1
579,13
580,14
581,16
582,12
583,6
584,1
585,8
586,19
587,7
588,20
589,27
590,20
591,30
592,18
593,16
594,5
595,4
596,19
597,2
598,9
599,8
600,6
601,35
602,16
603,6
604,11
605,2
606,22
607,8
608,3
609,10
610,19
611,49
612,21
613,17
614,14
615,22
616,13
617,6
618,24
619,24
620,12
621,24
622,11
623,3
624,17
625,13
626,15
627,16
628,24
629,6
630,8
631,30
632,10
633,8
634,17
635,16
636,15
637,9
638,18
639,1
640,5
641,1
642,14
643,17
644,14
645,7
646,17
647,30
648,36
649,15
650,18
651,14
652,12
653,21
654,30
655,13
656,20
657,14
658,32
659,8
660,17
661,15
662,14
663,15
664,5
665,5
666,1
667,3
668,8
669,20
670,86
671,14
672,13
673,8
674,10
675,12
676,13
677,21
678,17
679,14
680,16
681,4
682,5
683,9
684,14
685,3
686,10
687,6
688,6
689,5
690,6
691,17
692,9
693,12
694,13
695,6
696,8
697,17
698,16
699,7
700,5
701,16
702,12
703,4
704,7
705,1
706,15
707,10
708,9
709,12
710,20
711,13
712,8
713,9
714,5
715,5
716,20
717,13
718,22
719,3
720,20
721,20
722,15
723,49
724,16
725,4
726,12
727,6
728,9
729,3
730,40
731,9
732,16
733,20
734,6
735,32
736,3
737,13
738,10
739,2
740,5
741,8
742,1
743,16
744,23
745,16
746,4
747,4
748,7
749,15
750,15
751,34
752,13
753,7
754,1
755,9
756,11
757,14
758,9
759,5
760,9
761,30
762,37
763,22
764,9
765,6
766,9
767,13
768,7
769,6
770,12
771,23
772,8
773,9
774,8
775,5
776,23
777,3
778,29
779,30
780,6
781,5
782,26
783,19
784,5
785,14
786,9
787,40
788,15
789,9
790,2
791,27
792,15
793,9
794,15
795,14
796,4
797,2
798,14
799,18
800,18
801,10
802,14
803,15
804,10
805,13
806,7
807,17
808,23
809,34
810,12
811,13
812,11
813,3
814,14
815,8
816,15
817,18
818,11
819,23
820,15
