,hamming_distance
0,82
1,116
2,159
3,145
4,74
5,128
6,95
7,168
8,135
9,150
10,128
11,133
12,140
13,166
14,93
15,74
16,106
17,114
18,110
19,135
20,131
21,130
22,132
23,41
24,112
25,111
26,170
27,104
28,180
29,133
30,129
31,181
32,65
33,81
34,94
35,124
36,151
37,116
38,146
39,136
40,139
41,137
42,124
43,185
44,146
45,129
46,118
47,141
48,139
49,119
50,134
51,93
52,122
53,192
54,184
55,155
56,113
57,126
58,119
59,134
60,154
61,94
62,155
63,134
64,138
65,146
66,129
67,93
68,113
69,155
70,127
71,125
72,94
73,207
74,99
75,142
76,29
77,124
78,207
79,136
80,134
81,89
82,117
83,110
84,124
85,85
86,121
87,171
88,125
89,155
90,39
91,105
92,170
93,57
94,112
95,158
96,168
97,114
98,167
99,99
100,137
101,112
102,126
103,204
104,89
105,98
106,106
107,120
108,156
109,111
110,134
111,105
112,143
113,101
114,131
115,160
116,39
117,102
118,118
119,118
120,103
121,178
122,144
123,117
124,55
125,152
126,154
127,62
128,111
129,128
130,84
131,116
132,179
133,99
134,76
135,136
136,106
137,143
138,100
139,131
140,110
141,135
142,135
143,86
144,132
145,156
146,167
147,92
148,175
149,96
150,222
151,190
152,124
153,138
154,133
155,131
156,148
157,174
158,212
159,130
160,116
161,144
162,157
163,127
164,156
165,119
166,125
167,139
168,111
169,63
170,108
171,177
172,297
173,139
174,150
175,148
176,142
177,165
178,63
179,124
180,152
181,153
182,132
183,131
184,140
185,139
186,153
187,197
188,191
189,137
190,272
191,144
192,88
193,140
194,180
195,139
196,126
197,190
198,112
199,95
200,104
201,99
202,129
203,142
204,164
205,113
206,108
207,145
208,134
209,114
210,117
211,144
212,72
213,208
214,88
215,124
216,128
217,137
218,111
219,145
220,135
221,117
222,84
223,123
224,140
225,156
226,114
227,111
228,133
229,139
230,135
231,135
232,123
233,140
234,121
235,85
236,125
237,140
238,165
239,116
240,86
241,133
242,92
243,129
244,175
245,140
246,126
247,145
248,108
249,122
250,164
251,106
252,114
253,134
254,127
255,106
256,80
257,208
258,155
259,157
260,98
261,137
262,164
263,125
264,124
265,185
266,178
267,87
268,114
269,102
270,137
271,128
272,123
273,189
274,131
275,70
276,85
277,129
278,152
279,120
280,111
281,140
282,116
283,158
284,92
285,135
286,101
287,125
288,95
289,155
290,145
291,100
292,47
293,112
294,141
295,121
296,79
297,137
298,156
299,133
300,140
301,115
302,216
303,117
304,172
305,130
306,149
307,118
308,151
309,107
310,124
311,114
312,161
313,148
314,158
315,158
316,103
317,144
318,100
319,127
320,123
321,87
322,143
323,140
324,154
325,141
326,118
327,114
328,54
329,159
330,165
331,106
332,130
333,124
334,123
335,116
336,115
337,125
338,150
339,133
340,120
341,122
342,116
343,137
344,118
345,101
346,112
347,118
348,125
349,136
350,100
351,149
352,139
353,116
354,148
355,108
356,139
357,155
358,265
359,109
360,139
361,134
362,142
363,115
364,73
365,108
366,127
367,124
368,158
369,101
370,160
371,130
372,73
373,106
374,111
375,200
376,91
377,133
378,177
379,127
380,149
381,122
382,111
383,138
384,124
385,116
386,205
387,134
388,144
389,155
390,66
391,142
392,108
393,109
394,185
395,128
396,123
397,145
398,88
399,162
400,200
401,102
402,87
403,153
404,164
405,94
406,159
407,102
408,158
409,134
410,125
411,90
412,85
413,147
414,56
415,116
416,141
417,127
418,106
419,142
420,146
421,161
422,163
423,156
424,170
425,62
426,178
427,164
428,118
429,99
430,134
431,113
432,131
433,219
434,168
435,150
436,177
437,110
438,124
439,133
440,155
441,147
442,125
443,114
444,83
445,113
446,156
447,147
448,82
449,145
450,170
451,154
452,107
453,105
454,143
455,173
456,128
457,158
458,139
459,134
460,117
461,168
462,202
463,179
464,68
465,137
466,158
467,153
468,114
469,106
470,138
471,131
472,147
473,148
474,156
475,140
476,97
477,144
478,83
479,130
480,116
481,170
482,99
483,110
484,214
485,239
486,112
487,102
488,158
489,132
490,191
491,126
492,135
493,122
494,158
495,185
496,154
497,125
498,197
499,210
500,82
501,101
502,175
503,137
504,74
505,128
506,109
507,168
508,135
509,130
510,128
511,109
512,136
513,155
514,93
515,74
