,hamming_distance
0,34
1,63
2,44
3,51
4,61
5,37
6,50
7,64
8,84
9,53
10,33
11,28
12,58
13,70
14,80
15,47
16,51
17,71
18,54
19,73
20,49
21,55
22,61
23,86
24,65
25,60
26,45
27,82
28,56
29,84
30,40
31,60
32,75
33,86
34,75
35,75
36,51
37,52
38,109
39,48
40,52
41,65
42,44
43,72
44,104
45,80
46,33
47,82
48,58
49,58
50,51
51,61
52,66
53,58
54,76
55,53
56,60
57,90
58,62
59,85
60,107
61,53
62,66
63,55
64,44
65,51
66,40
67,67
68,100
69,40
70,77
71,54
72,36
73,53
74,58
75,101
76,25
77,45
78,38
79,31
80,58
81,45
82,75
83,44
84,46
85,76
86,60
87,58
88,64
89,40
90,50
91,47
92,29
93,75
94,72
95,57
96,52
97,57
98,99
99,96
100,52
101,65
102,77
103,64
104,57
105,82
106,73
107,92
108,78
109,75
110,42
111,30
112,45
113,75
114,70
115,88
116,69
117,59
118,85
119,48
120,65
121,31
122,61
123,62
124,76
125,88
126,83
127,63
128,76
129,79
130,15
131,31
132,74
133,43
134,56
135,37
136,20
137,50
138,56
139,49
140,40
141,51
142,44
143,38
144,93
145,66
146,50
147,51
148,61
149,77
150,37
151,30
152,50
153,63
154,56
155,47
156,74
157,100
158,66
159,60
160,86
161,55
162,67
163,51
164,60
165,33
166,71
167,31
168,78
169,43
170,101
171,62
172,33
173,40
174,38
175,88
176,48
177,49
178,68
179,44
180,91
181,43
182,97
183,37
184,87
185,51
186,40
187,50
188,89
189,54
190,57
191,68
192,94
193,63
194,81
195,78
196,46
197,63
198,60
199,52
200,51
201,71
202,94
203,44
204,43
205,37
206,74
207,53
208,109
209,29
210,69
211,52
212,53
213,49
214,83
215,69
216,51
217,64
218,49
219,48
220,35
221,44
222,37
223,62
224,62
225,26
226,43
227,78
228,46
229,88
230,89
231,44
232,72
233,51
234,50
235,29
236,42
237,48
238,37
239,89
240,51
241,53
242,67
243,67
244,54
245,123
246,55
247,90
248,36
249,70
250,88
251,67
252,37
253,67
254,22
255,54
256,51
257,50
258,57
259,63
260,57
261,56
262,26
263,69
264,36
265,98
266,72
267,62
268,24
269,33
270,68
271,35
272,21
273,31
274,58
275,53
276,74
277,51
278,67
279,48
280,61
281,67
282,58
283,21
284,56
285,81
286,71
287,64
288,70
289,81
290,88
291,71
292,52
293,61
294,102
295,38
296,64
297,67
298,68
299,44
300,52
301,82
302,50
303,55
304,54
305,68
306,57
307,75
308,15
309,59
310,73
311,71
312,60
313,22
314,88
315,82
316,74
317,82
318,71
319,54
320,49
321,71
322,88
323,58
324,46
325,74
