,hamming_distance
0,327
1,344
2,199
3,331
4,306
5,273
6,320
7,449
8,266
9,462
10,307
11,293
12,290
13,278
14,281
15,401
16,293
17,288
18,276
19,401
20,340
21,283
22,241
23,416
24,272
25,237
26,331
27,317
28,323
29,460
30,302
31,369
32,239
33,240
34,319
35,332
36,377
37,360
38,306
39,257
40,267
41,352
42,263
43,233
44,356
45,238
46,237
47,389
48,281
49,310
50,274
51,373
52,202
53,317
54,289
55,247
56,311
57,303
58,285
59,252
60,225
61,249
62,314
63,266
64,337
65,238
66,247
67,381
68,329
69,271
70,381
71,263
72,340
73,293
74,217
75,263
76,383
77,242
78,295
79,374
80,367
81,292
82,405
83,303
84,302
85,264
86,344
87,379
88,286
89,257
90,378
91,249
92,257
93,410
94,246
95,316
96,345
97,262
98,425
99,290
100,267
101,355
102,392
103,306
104,339
105,266
106,274
107,292
108,316
109,266
110,413
111,321
112,305
113,307
114,291
115,267
116,227
117,342
118,338
119,331
120,297
121,372
122,303
123,307
124,278
125,308
126,299
127,405
128,335
129,267
130,337
131,282
132,350
133,299
134,293
135,373
136,413
137,295
138,341
139,438
140,378
141,307
142,302
143,319
144,438
145,303
146,305
147,266
148,276
149,294
150,247
151,252
152,247
153,316
154,232
155,419
156,473
157,386
158,258
159,378
160,273
161,307
162,268
163,262
164,266
165,378
166,336
167,392
168,422
169,274
170,255
171,285
172,358
173,263
174,334
175,246
176,305
177,234
178,382
179,235
180,258
181,302
182,283
183,347
184,257
185,271
186,389
187,246
188,306
189,418
190,349
191,360
192,570
193,399
194,310
195,349
196,281
197,328
198,315
199,374
200,353
201,278
202,282
203,420
204,318
205,366
206,330
207,350
208,414
209,329
210,260
211,278
212,294
213,368
214,238
215,301
216,307
217,294
218,297
219,337
220,315
221,313
222,290
223,311
224,273
225,357
226,442
227,305
228,304
229,399
230,290
231,315
232,206
233,304
234,310
235,248
236,296
237,340
238,455
239,248
240,232
241,286
242,259
243,237
244,220
245,251
246,276
247,286
248,268
249,273
250,360
251,361
252,471
253,373
254,277
255,267
256,320
257,332
258,259
259,321
260,454
261,290
262,326
263,239
264,337
265,330
266,288
267,382
268,338
269,407
270,382
271,265
272,316
273,275
274,358
275,309
276,392
277,326
278,341
279,338
280,288
281,266
282,298
283,409
284,251
285,231
286,260
287,255
288,338
289,279
290,434
291,377
292,249
293,321
294,219
295,272
296,285
297,299
298,369
299,249
300,253
301,318
302,265
303,254
304,344
305,249
306,272
307,367
308,356
309,306
310,420
311,378
312,269
313,328
314,263
315,252
316,235
317,316
318,287
319,430
320,410
321,400
322,316
323,267
324,367
325,385
326,258
327,262
328,307
329,357
330,260
331,255
332,198
333,410
334,433
335,291
336,323
337,324
338,347
339,317
340,243
341,332
342,416
343,361
344,328
345,268
346,363
347,290
348,254
349,379
350,310
351,227
352,383
353,366
354,328
355,302
356,390
357,403
358,324
359,324
360,375
361,323
362,342
363,350
364,362
365,261
366,224
367,359
368,328
369,347
370,281
371,353
372,431
373,294
374,342
375,246
376,307
377,337
378,348
379,300
380,296
381,332
382,364
383,467
384,375
385,262
386,271
387,339
388,321
389,348
390,281
391,314
392,264
393,289
394,263
395,271
396,361
397,286
398,322
399,294
400,255
401,312
402,398
403,303
404,249
405,334
