,hamming_distance
0,72
1,50
2,45
3,66
4,44
5,56
6,81
7,58
8,73
9,65
10,70
11,57
12,29
13,49
14,51
15,31
16,30
17,49
18,49
19,54
20,55
21,68
22,29
23,39
24,36
25,52
26,40
27,57
28,55
29,62
30,52
31,91
32,56
33,65
34,46
35,58
36,60
37,97
38,43
39,67
40,48
41,50
42,57
43,58
44,47
45,44
46,67
47,56
48,49
49,45
50,39
51,71
52,20
53,35
54,55
55,63
56,73
57,74
58,40
59,55
60,76
61,54
62,113
63,34
64,60
65,60
66,42
67,57
68,54
69,49
70,56
71,36
72,65
73,55
74,56
75,49
76,68
77,20
78,61
79,50
80,53
81,59
82,49
83,42
84,20
85,74
86,52
87,54
88,64
89,38
90,45
91,45
92,76
93,56
94,54
95,64
96,49
97,30
98,41
99,49
100,79
101,63
102,45
103,66
104,47
105,56
106,48
107,46
108,91
109,56
110,57
111,47
112,38
113,58
114,37
115,124
116,54
117,48
118,52
119,45
120,53
121,47
122,59
123,62
124,64
125,44
126,39
127,76
128,61
129,54
130,48
131,45
132,47
133,76
134,76
135,58
136,47
137,48
138,55
139,51
140,83
141,54
142,53
143,55
144,59
145,40
146,56
147,46
148,72
149,53
150,53
151,86
152,28
153,46
154,42
155,52
156,53
157,77
158,47
159,51
160,54
161,51
162,66
163,49
164,80
165,48
166,73
167,36
168,44
169,74
170,110
171,50
172,67
173,65
174,54
175,53
176,61
177,56
178,50
179,41
180,43
181,40
182,61
183,50
184,67
185,64
186,92
187,73
188,30
189,46
190,62
191,59
192,50
193,70
194,37
195,68
196,26
197,62
198,46
199,45
200,70
201,72
202,81
203,57
204,59
205,49
206,46
207,57
208,50
209,98
210,58
211,46
212,63
213,49
214,58
215,27
216,40
217,52
218,42
219,68
220,60
221,59
222,66
223,57
224,48
225,66
226,69
227,29
228,47
229,55
230,62
231,55
232,36
233,49
234,98
235,50
236,77
237,57
238,40
239,48
240,67
241,67
242,58
243,83
244,64
245,46
246,49
247,58
248,60
249,61
250,56
251,67
252,53
253,28
254,63
255,62
256,45
257,77
258,29
259,47
260,47
261,44
262,65
263,70
264,50
265,64
266,53
267,96
268,73
269,60
270,39
271,61
272,79
273,61
274,61
275,47
276,49
277,41
278,50
279,61
280,69
281,39
282,51
283,65
284,60
285,49
286,33
287,53
288,61
289,60
290,41
291,54
292,65
293,132
294,64
295,73
296,47
297,37
298,65
299,49
300,86
301,59
302,39
303,62
304,40
305,39
306,51
307,62
308,44
309,68
310,73
311,42
312,37
313,60
314,49
315,48
316,83
317,52
318,109
319,68
320,57
321,50
322,71
323,48
324,57
325,50
326,50
327,47
328,35
329,68
330,50
331,42
332,48
333,30
334,57
335,63
336,52
337,78
338,40
339,64
340,28
341,62
342,49
343,65
344,61
345,132
346,65
347,52
348,66
349,47
350,90
351,45
352,57
353,61
354,49
355,82
356,56
357,52
358,58
359,37
360,59
361,78
362,37
363,55
364,71
365,61
366,33
367,58
368,57
369,68
370,44
371,55
372,53
373,54
374,80
375,65
376,43
377,44
378,58
379,56
380,69
381,48
382,66
383,47
384,57
385,76
386,98
387,52
388,65
389,73
390,39
391,50
392,61
393,50
394,86
395,78
396,80
397,56
398,33
399,57
400,57
401,31
402,43
403,58
404,58
405,51
406,47
407,64
408,56
409,43
410,42
411,52
412,51
413,63
414,50
415,48
416,52
417,70
418,59
419,77
420,43
421,52
422,54
423,97
424,43
425,58
426,52
427,50
428,53
429,65
430,51
431,56
432,82
433,69
434,50
435,45
436,53
437,52
438,31
439,35
440,40
441,59
442,56
443,80
444,55
445,55
446,57
447,58
448,73
449,34
450,61
451,53
452,32
453,57
454,74
455,57
456,50
457,36
458,62
459,55
460,59
461,42
462,68
463,26
464,54
465,47
466,55
467,88
468,48
469,53
470,20
471,59
472,52
473,66
474,64
475,37
476,61
477,66
478,64
479,57
480,48
481,60
482,48
483,30
484,41
485,49
486,83
487,63
488,63
489,66
490,39
491,52
492,48
493,46
494,91
495,66
496,64
497,46
498,38
499,75
500,30
501,98
502,57
503,50
504,53
505,39
506,50
507,47
508,44
509,56
510,64
511,36
512,39
513,74
514,66
515,57
516,70
517,62
518,43
519,60
520,79
521,67
522,44
523,56
524,57
525,52
526,74
527,49
528,63
529,49
530,61
531,40
532,73
533,62
534,50
535,53
536,55
537,50
538,35
539,82
540,46
541,53
542,51
543,61
544,49
545,39
546,59
547,43
548,52
549,55
550,106
551,59
552,85
553,41
554,48
555,66
556,123
557,58
558,68
559,65
560,54
561,58
562,66
563,56
564,57
565,41
566,44
567,36
568,61
569,46
570,71
571,36
572,66
573,83
574,46
575,49
576,78
577,56
578,42
579,43
580,37
581,57
582,26
583,52
584,55
585,45
586,74
587,47
588,60
589,49
590,60
591,69
592,51
593,53
594,48
595,84
596,46
597,47
598,49
599,54
600,50
601,35
602,54
603,47
604,40
605,70
606,50
607,66
608,71
609,53
610,39
611,66
612,82
613,56
614,46
615,78
616,41
617,58
618,36
619,50
620,98
621,39
622,83
623,53
624,43
625,55
626,75
627,59
628,58
629,71
630,80
631,57
632,49
633,58
634,71
635,59
636,62
637,67
638,68
639,28
640,49
641,47
642,59
643,92
644,41
645,47
646,68
647,44
648,67
649,61
650,65
651,47
652,54
653,96
654,46
655,63
656,39
657,60
658,59
659,62
660,76
661,64
662,63
663,50
664,48
665,56
666,67
667,39
668,60
669,65
670,60
671,50
672,30
673,60
674,61
675,65
676,43
677,60
678,52
679,90
680,64
681,55
682,42
683,30
684,50
685,64
686,86
687,50
688,37
689,70
690,62
691,45
692,50
693,48
694,55
695,65
696,52
697,49
698,37
699,61
700,58
701,54
702,83
703,74
704,76
705,67
706,50
707,50
708,69
709,40
710,49
711,47
712,58
713,50
714,44
715,61
716,52
717,52
718,50
719,30
720,53
721,60
722,42
723,95
724,45
725,61
726,44
727,52
728,48
729,63
730,43
731,121
732,72
733,60
734,65
735,47
736,46
737,33
738,69
739,59
740,49
741,58
742,52
743,67
744,64
745,41
746,55
747,66
748,37
749,63
750,46
751,47
752,33
753,58
754,43
755,53
756,46
757,57
758,39
759,61
760,75
761,79
762,76
763,70
764,65
765,69
766,67
767,63
768,65
769,65
770,53
771,45
