,hamming_distance
0,4
1,37
2,2
3,13
4,39
5,5
6,7
7,14
8,2
9,15
10,13
11,32
12,10
13,39
14,2
15,27
16,5
17,4
18,28
19,10
20,18
21,39
22,9
23,15
24,6
25,43
26,25
27,20
28,14
29,13
30,17
31,17
32,19
33,15
34,1
35,10
36,9
37,40
38,17
39,26
40,43
41,24
42,13
43,13
44,23
45,17
46,18
47,6
48,13
49,20
50,26
51,11
52,35
53,16
54,21
55,7
56,37
57,21
58,3
59,29
60,19
61,19
62,4
63,16
64,29
65,12
66,13
67,40
68,4
69,40
70,16
71,12
72,1
73,20
74,2
75,8
76,5
77,4
78,9
79,2
80,2
81,8
82,14
83,10
84,6
85,17
86,3
87,11
88,26
89,6
90,3
91,7
92,3
93,2
94,6
95,28
96,13
97,14
98,18
99,1
100,2
101,5
102,9
103,21
104,22
105,19
106,7
107,35
108,33
109,19
110,24
111,15
112,31
113,29
114,13
115,7
116,8
117,45
118,41
119,33
120,24
121,20
122,14
123,4
124,8
125,6
126,34
127,47
128,30
129,20
130,3
131,1
132,28
133,45
134,13
135,26
136,15
137,24
138,25
139,24
140,12
141,25
142,2
143,23
144,16
145,29
146,12
147,1
148,2
149,35
150,38
151,19
152,3
153,10
154,15
155,6
156,10
157,2
158,10
159,20
160,16
161,23
162,13
163,11
164,50
165,3
166,27
167,12
168,28
169,14
170,44
171,8
172,6
173,6
174,9
175,31
176,5
177,23
178,16
179,3
180,2
181,2
182,10
183,19
184,4
185,19
186,13
187,1
188,17
189,6
190,19
191,2
192,1
193,1
194,7
195,12
196,33
197,33
198,11
199,49
200,3
201,17
202,33
203,8
204,18
205,10
206,22
207,16
208,7
209,4
210,25
211,2
212,16
213,1
214,10
215,6
216,8
217,4
218,1
219,1
220,29
221,3
222,29
223,18
224,3
225,20
226,22
227,39
228,1
229,4
230,1
231,9
232,21
233,14
234,2
235,19
236,3
237,15
238,6
239,7
240,15
241,1
242,2
243,1
244,4
245,26
246,13
247,45
248,17
249,2
250,17
251,14
252,3
253,3
254,22
255,10
256,8
257,30
258,45
259,1
260,37
261,23
262,27
263,5
264,23
265,2
266,18
267,32
268,1
269,4
270,35
271,4
272,14
273,39
274,11
275,22
276,4
277,7
278,33
279,23
280,20
281,5
282,22
283,8
284,10
285,9
286,2
287,8
288,26
289,16
290,16
291,15
292,22
293,26
294,40
295,54
296,26
297,8
298,40
299,8
300,28
301,42
302,38
303,60
304,5
305,21
306,38
307,36
308,11
309,1
310,15
311,2
312,33
313,44
314,5
315,4
316,2
317,18
318,35
319,13
320,57
321,1
322,17
323,10
324,23
325,23
326,10
327,5
328,13
329,4
330,18
331,2
332,27
333,11
334,48
335,19
336,1
337,1
338,20
339,19
340,13
341,23
342,18
343,8
344,4
345,20
346,6
347,2
348,7
349,10
350,2
351,16
352,2
353,1
354,9
355,4
356,4
357,13
358,16
359,11
360,4
361,10
362,24
363,18
364,3
365,29
366,12
367,33
368,11
369,2
370,43
371,18
372,2
373,25
374,23
375,10
376,2
377,18
378,49
379,5
380,13
381,10
382,11
383,7
384,21
385,21
386,39
387,11
388,2
389,38
390,6
391,18
392,14
393,4
394,17
395,15
396,10
397,19
398,30
399,54
400,1
401,1
402,4
403,7
404,10
405,33
406,1
407,1
408,11
409,2
410,16
411,2
412,8
413,12
414,29
415,16
416,3
417,6
418,23
419,44
420,23
421,11
422,15
423,1
424,14
425,4
426,18
427,19
428,4
429,28
430,1
431,39
432,18
433,18
434,1
435,20
436,5
437,2
438,5
439,5
440,28
441,49
442,4
443,25
444,13
445,17
446,27
447,5
448,17
449,42
450,18
451,16
452,30
453,30
454,28
455,66
456,8
457,14
458,13
459,48
460,12
461,45
462,7
463,17
464,5
465,20
466,17
467,6
468,23
469,2
470,32
471,44
472,18
473,23
474,3
475,2
476,1
477,5
478,6
479,1
480,6
481,4
482,7
483,18
484,3
485,4
486,15
487,13
488,9
489,2
490,16
491,1
492,4
493,6
494,14
495,49
496,34
497,30
498,31
499,9
500,38
501,7
502,31
503,20
504,5
505,18
506,33
507,9
508,6
509,5
510,4
511,12
512,34
513,21
514,4
515,3
516,5
517,27
518,34
519,41
520,10
521,38
522,3
523,17
524,35
525,10
526,1
527,4
528,12
529,61
530,51
531,34
532,19
533,35
534,26
535,37
536,36
537,38
538,48
539,46
540,22
541,27
542,31
543,35
544,47
545,15
546,52
547,20
548,29
549,33
550,40
551,27
552,1
553,12
554,9
555,26
556,19
557,27
558,4
559,5
560,8
561,4
562,17
563,19
564,21
565,40
566,6
567,30
568,3
569,1
570,6
571,1
572,14
573,16
574,9
575,2
576,13
577,12
578,14
579,7
580,2
581,5
582,31
583,28
584,5
585,7
586,2
587,19
588,5
589,1
590,29
591,20
592,4
593,34
594,3
595,10
596,7
597,8
598,17
599,24
600,3
601,4
602,15
603,19
604,12
605,6
606,1
607,4
608,1
609,18
610,33
611,7
612,8
613,6
614,2
615,8
616,2
617,22
618,14
619,1
620,4
621,3
622,19
623,3
624,41
625,4
626,17
627,7
628,4
629,20
630,3
631,4
632,30
633,2
634,16
635,29
636,21
637,51
638,1
639,27
640,23
641,31
642,13
643,49
644,16
645,1
646,21
647,12
648,2
649,17
650,21
651,41
652,32
653,14
654,4
655,30
656,5
657,4
658,5
659,13
660,21
661,19
662,11
663,16
664,38
665,9
666,32
667,4
668,7
669,32
670,54
671,46
672,50
673,9
674,19
675,19
676,16
677,19
678,27
679,19
680,37
681,4
682,20
683,5
684,19
685,4
686,6
687,8
688,1
689,16
690,35
691,16
692,3
693,13
694,11
695,15
696,10
697,6
698,4
699,7
700,4
701,3
702,10
703,44
704,19
705,9
706,13
707,2
708,18
709,28
710,2
711,3
712,25
713,22
714,17
715,13
716,7
717,1
718,7
719,5
720,10
721,45
722,11
723,30
724,31
725,25
726,45
727,33
728,19
729,9
730,15
731,9
732,33
733,31
734,3
735,29
736,26
737,2
738,26
739,4
740,9
741,31
742,36
743,39
744,10
745,37
746,6
747,37
748,7
749,13
750,12
751,9
752,41
753,6
754,28
755,29
756,30
757,26
758,14
759,33
