,hamming_distance
0,302
1,346
2,288
3,307
4,279
5,371
6,368
7,335
8,297
9,299
10,285
11,323
12,266
13,452
14,310
15,283
16,296
17,280
18,322
19,391
20,326
21,330
22,391
23,312
24,364
25,288
26,340
27,433
28,364
29,284
30,280
31,302
32,286
33,289
34,233
35,309
36,412
37,264
38,370
39,280
40,274
41,241
42,300
43,325
44,313
45,377
46,331
47,299
48,322
49,389
50,388
51,344
52,384
53,350
54,383
55,342
56,346
57,373
58,340
59,354
60,311
61,344
62,388
63,359
64,293
65,309
66,216
67,239
68,216
69,288
70,369
71,325
72,295
73,436
74,262
75,377
76,291
77,284
78,267
79,268
80,256
81,299
82,298
83,440
84,396
85,308
86,280
87,367
88,287
89,293
90,331
91,327
92,343
93,349
94,344
95,386
96,337
97,382
98,320
99,271
100,338
101,340
102,357
103,348
104,379
105,351
106,337
107,359
108,313
109,436
110,287
111,392
112,336
113,274
114,287
115,356
116,353
117,481
118,368
119,299
120,313
121,299
122,303
123,344
124,410
125,272
126,389
127,391
128,303
129,431
130,466
131,303
132,369
133,283
134,376
135,378
136,315
137,319
138,374
139,301
140,320
141,342
142,438
143,332
144,338
145,331
146,304
147,335
148,273
149,334
150,374
151,292
152,256
153,329
154,297
155,410
156,370
157,293
158,348
159,325
160,338
161,364
162,310
163,287
164,442
165,396
166,338
167,269
168,312
169,326
170,227
171,227
172,311
173,322
174,354
175,307
176,367
177,363
178,368
179,310
180,301
181,385
182,328
183,349
184,305
185,490
186,321
187,345
188,300
189,385
190,340
191,376
192,355
193,322
194,418
195,381
196,337
197,373
198,412
199,388
200,311
201,452
202,395
203,313
204,407
205,328
206,373
207,376
208,294
209,366
210,372
211,361
212,333
213,366
214,304
215,358
216,346
217,342
218,319
219,396
220,352
221,332
222,434
223,357
224,352
225,398
226,357
227,311
228,280
229,335
230,341
231,314
232,303
233,403
234,350
235,315
236,336
237,274
238,339
239,373
240,295
241,308
242,368
243,274
244,292
245,349
246,440
247,307
248,440
249,365
250,339
251,541
252,335
253,355
254,328
255,420
256,272
257,312
258,354
259,336
260,381
261,335
262,313
263,362
264,370
265,376
266,420
267,291
268,335
269,326
270,290
271,283
272,486
273,343
274,333
275,270
276,345
277,305
278,364
279,327
280,357
281,299
282,333
283,280
284,313
285,368
286,313
287,470
288,427
289,374
290,387
291,386
292,275
293,331
294,314
295,341
296,344
297,298
298,346
299,301
300,328
301,397
302,393
303,282
304,332
305,307
306,504
307,325
308,353
309,373
310,337
311,311
312,409
313,321
314,269
315,324
316,322
317,383
318,294
319,259
320,266
321,348
322,310
323,422
324,281
325,434
326,269
327,306
328,423
329,295
330,276
331,271
332,299
333,267
334,262
335,343
336,398
337,259
338,377
339,307
340,307
341,450
342,359
343,318
344,284
345,377
346,313
347,346
348,380
349,365
350,272
351,308
352,345
353,321
354,368
355,379
356,360
357,355
358,361
359,292
360,366
361,352
362,327
363,369
364,364
365,451
366,369
367,292
368,346
369,294
370,330
371,349
372,308
373,355
374,335
375,423
376,421
377,291
378,247
379,376
380,292
381,324
382,351
383,329
384,288
385,292
386,325
387,312
388,264
389,275
390,370
391,334
392,325
393,332
394,299
395,354
396,378
397,352
398,320
399,311
400,328
401,321
402,300
403,355
404,352
405,293
406,302
407,358
408,320
409,290
410,302
411,322
412,354
413,275
414,367
415,303
416,319
417,324
418,254
419,356
420,394
421,386
422,282
423,431
424,320
425,334
426,364
427,293
428,317
429,271
430,382
431,303
432,274
433,365
434,370
435,285
436,316
437,342
438,324
439,317
440,261
441,290
442,274
443,393
444,333
445,317
446,264
447,279
448,309
449,438
450,335
451,324
452,281
453,268
454,290
455,317
456,336
457,346
458,395
459,422
460,384
461,382
462,278
463,351
464,350
465,327
466,363
467,277
468,335
469,378
470,467
471,366
472,392
473,361
474,361
475,392
476,383
477,305
478,329
479,405
480,316
481,323
482,339
483,341
484,328
485,330
486,304
487,271
488,315
489,262
490,354
491,329
492,368
493,286
494,308
495,281
496,403
497,295
498,279
499,343
500,350
501,323
502,342
503,286
504,327
505,319
506,244
507,307
508,370
509,427
510,325
511,299
512,376
513,355
514,316
515,317
516,406
517,361
518,384
519,469
520,399
521,349
522,349
523,528
524,364
525,365
526,435
527,384
528,430
529,313
530,253
531,431
532,328
533,430
534,351
535,468
536,294
537,499
538,398
539,324
540,328
541,404
542,347
543,280
544,364
545,312
546,347
547,328
548,354
549,406
550,315
551,302
552,367
553,369
554,314
555,373
556,323
557,291
558,365
559,338
560,363
561,308
562,393
563,282
564,298
565,374
566,280
567,281
568,392
569,409
570,330
571,326
572,387
573,360
574,294
575,355
576,463
577,410
578,302
579,295
580,461
581,316
582,279
583,304
584,473
585,285
586,336
587,407
588,283
589,340
590,304
591,371
592,361
593,244
594,265
595,286
596,326
597,321
598,244
599,370
600,280
601,300
602,300
603,292
604,400
605,361
606,297
607,292
608,351
609,487
610,294
611,308
612,361
613,340
614,267
615,343
616,269
617,304
618,318
619,267
620,421
621,383
622,366
623,287
624,381
625,360
626,270
627,297
628,304
629,290
630,319
631,431
632,291
633,332
634,377
635,322
636,312
