,hamming_distance
0,395
1,381
2,352
3,371
4,336
5,353
6,281
7,340
8,280
9,318
10,372
11,376
12,294
13,375
14,341
15,424
16,257
17,344
18,343
19,371
20,375
21,285
22,369
23,294
24,329
25,372
26,365
27,325
28,487
29,384
30,365
31,365
32,353
33,305
34,389
35,358
36,297
37,437
38,336
39,366
40,409
41,351
42,308
43,308
44,351
45,244
46,315
47,361
48,370
49,309
50,399
51,263
52,385
53,340
54,330
55,378
56,318
57,450
58,329
59,411
60,402
61,416
62,354
63,386
64,396
65,408
66,288
67,509
68,417
69,358
70,392
71,330
72,320
73,352
74,414
75,368
76,330
77,360
78,359
79,386
80,405
81,318
82,405
83,426
84,283
85,373
86,335
87,309
88,375
89,350
90,368
91,331
92,276
93,435
94,287
95,366
96,366
97,217
98,379
99,404
100,319
101,429
102,412
103,363
104,374
105,283
106,404
107,369
108,323
109,343
110,377
111,403
112,382
113,319
114,270
115,348
116,311
117,427
118,355
119,389
120,421
121,372
122,435
123,369
124,352
125,298
126,231
127,338
128,418
129,346
130,374
131,392
132,456
133,371
134,331
135,371
136,353
137,245
138,360
139,342
140,388
141,351
142,334
143,349
144,272
145,383
146,256
147,218
148,367
149,304
150,433
151,369
152,160
153,372
154,427
155,393
156,312
157,417
158,367
159,278
160,294
161,309
162,361
163,406
164,357
165,256
166,452
167,354
168,427
169,324
170,450
171,338
172,386
173,360
174,338
175,341
176,368
177,391
178,344
179,352
180,377
181,413
182,387
183,330
184,236
185,295
186,362
187,384
188,387
189,189
190,380
191,380
192,380
193,426
194,337
195,336
196,396
197,328
198,362
199,382
200,393
201,395
202,351
203,342
204,404
205,321
206,346
207,383
208,356
209,363
210,361
211,368
212,286
213,240
214,380
215,279
216,378
217,479
218,366
219,297
220,332
221,290
222,448
223,311
224,353
225,417
226,329
227,428
228,356
229,351
230,337
231,394
232,381
233,357
234,382
235,366
236,359
237,335
238,346
239,386
240,313
241,357
242,270
243,346
244,377
245,277
246,401
247,312
248,324
249,399
250,331
251,354
252,304
253,320
254,365
255,314
256,365
257,376
258,295
259,384
260,349
261,370
262,420
263,333
264,369
265,340
266,369
267,453
268,335
269,235
270,441
271,387
272,346
273,408
274,427
275,316
276,370
277,400
278,358
279,338
280,233
281,396
282,366
283,327
284,381
285,356
286,432
287,351
288,365
289,380
290,294
291,346
292,318
293,303
294,402
295,384
296,323
297,351
298,373
299,394
300,334
301,361
302,393
303,375
304,431
305,269
306,383
307,346
308,280
309,389
310,490
311,368
312,357
313,316
314,354
315,360
316,439
317,295
318,346
319,213
320,344
321,388
322,379
323,350
324,355
325,411
326,307
327,356
328,369
329,437
330,331
331,305
332,308
333,338
334,367
335,303
336,329
337,394
338,340
339,216
340,236
341,405
342,341
343,365
344,229
345,217
346,370
347,374
348,359
349,412
350,257
351,313
352,346
353,365
354,389
355,361
356,392
357,402
358,370
359,419
360,350
361,391
362,333
363,357
364,395
365,357
366,343
367,359
368,267
369,369
370,365
371,189
372,392
373,374
374,420
375,345
376,327
377,383
378,156
379,389
380,280
381,372
382,454
383,334
384,354
385,386
386,338
387,364
388,422
389,414
390,375
391,409
392,405
393,394
394,381
395,372
396,329
397,336
398,353
399,281
400,340
401,280
402,330
403,366
404,362
405,294
406,375
407,341
408,431
409,257
410,365
411,370
412,368
413,336
414,285
415,371
416,294
417,343
418,372
419,372
420,330
421,469
422,384
423,355
424,385
425,365
426,305
427,397
428,373
429,297
430,408
431,336
432,353
433,405
434,351
435,308
436,308
437,372
438,236
439,315
440,374
441,379
442,309
443,376
444,263
445,371
446,340
447,318
448,380
449,318
450,443
451,329
452,398
453,411
454,416
455,378
456,362
457,389
458,404
459,314
460,488
461,417
462,348
463,385
464,365
465,325
466,379
467,425
468,363
469,329
470,360
471,359
472,388
473,405
474,318
475,380
476,443
477,283
478,363
479,335
480,309
481,379
482,362
483,360
484,331
485,276
486,435
487,287
488,371
489,353
490,204
491,368
492,404
493,319
494,438
495,434
496,375
497,376
498,283
499,384
500,369
501,323
502,343
503,377
504,420
505,364
506,319
507,270
508,350
509,311
510,401
511,355
512,368
513,435
514,372
515,438
516,358
517,352
518,298
519,231
520,338
521,418
522,308
523,374
524,404
525,446
526,371
527,331
528,365
529,369
530,245
531,372
532,325
533,384
534,390
535,342
536,349
537,272
538,378
539,256
540,218
541,357
542,304
543,417
544,383
545,160
546,372
547,442
548,388
549,312
550,417
551,367
552,278
553,281
554,309
555,341
556,406
557,357
558,256
559,450
560,354
561,405
562,324
563,471
564,338
565,362
566,378
567,338
568,323
569,368
570,391
571,344
572,365
573,365
574,398
575,387
576,330
577,244
578,295
579,406
580,383
581,411
582,194
583,387
584,389
585,354
586,458
587,337
588,336
589,405
590,328
591,363
592,382
593,393
594,366
595,351
596,329
597,416
598,321
599,346
600,383
601,356
602,373
603,364
604,367
605,286
606,240
607,380
608,279
609,378
610,505
611,356
612,297
613,332
614,290
615,438
616,311
617,353
618,422
619,350
620,438
621,356
622,351
623,337
624,394
625,383
626,357
627,390
628,366
629,359
630,335
631,346
632,383
633,313
634,359
635,270
636,308
637,377
638,277
639,386
640,312
641,324
642,412
643,331
644,363
645,304
646,320
647,365
648,314
649,360
650,376
651,295
652,378
653,349
654,370
655,419
656,333
657,404
658,340
659,394
660,426
661,343
662,235
663,449
664,402
665,346
666,415
667,433
668,316
669,380
670,390
671,358
672,338
673,233
674,399
675,366
676,320
677,374
678,322
679,404
680,370
681,367
682,370
683,281
684,346
685,337
686,303
687,402
688,388
689,323
690,351
691,373
692,391
693,339
694,361
695,392
696,350
697,431
698,269
699,391
700,340
701,280
702,404
703,497
704,382
705,357
706,316
707,352
708,360
709,430
710,295
711,346
712,213
713,351
714,388
715,379
716,363
717,355
718,354
719,307
720,359
721,369
722,421
723,331
724,305
725,308
726,338
727,383
728,303
729,329
730,399
731,340
732,216
733,236
734,388
735,345
736,365
737,229
738,204
739,363
740,366
741,359
742,417
743,257
744,313
745,325
746,351
747,354
748,385
749,392
750,377
751,370
752,427
753,356
754,391
755,333
756,381
757,399
758,382
759,343
760,372
761,267
762,369
763,353
764,194
765,387
766,374
767,405
768,345
769,327
770,382
771,156
772,369
773,280
774,349
775,444
776,350
777,354
778,386
779,356
780,353
781,409
782,402
783,391
784,420
785,405
