class,comfort_level,correct
0,0,False
0,1,False
0,0,False
0,0,False
0,2,False
0,2,False
0,2,False
0,2,False
0,2,False
0,2,False
0,0,False
0,1,False
0,0,False
0,6,True
0,0,False
0,0,False
0,2,False
0,0,False
0,0,True
0,0,False
0,0,False
0,0,False
0,0,False
0,1,False
0,0,False
0,1,False
0,0,False
0,1,True
0,0,False
0,0,False
0,0,False
0,2,False
0,0,False
0,0,False
0,1,False
0,0,False
0,0,False
0,0,False
0,1,False
0,0,False
0,3,False
0,0,False
0,4,False
0,0,True
0,0,False
0,1,False
0,0,False
0,0,False
0,2,False
0,5,False
0,0,False
0,0,False
0,0,False
0,6,True
0,1,False
0,2,True
0,1,True
0,2,False
0,1,True
0,1,False
0,1,False
0,1,False
0,1,False
0,2,False
0,10,True
0,1,True
0,1,False
0,1,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,1,False
0,0,False
0,2,True
0,1,False
0,0,False
0,1,False
0,1,False
0,1,False
0,0,False
0,1,False
0,3,False
0,4,True
0,3,False
0,1,False
0,2,False
0,1,False
0,3,False
0,0,False
0,1,False
0,1,False
0,0,False
0,0,False
0,1,False
0,0,False
0,0,False
0,1,False
0,0,False
0,2,False
0,2,False
0,1,False
0,0,False
0,1,False
0,2,False
0,0,False
0,0,False
0,0,False
0,1,False
0,0,False
0,0,False
0,0,False
0,0,False
0,4,False
0,1,False
0,1,True
0,0,False
0,1,False
0,5,True
0,0,True
0,1,False
0,1,False
0,1,False
0,4,False
0,2,False
0,4,True
0,0,False
0,1,False
0,0,True
0,1,False
0,1,False
0,0,False
0,3,False
0,0,False
0,0,False
0,0,False
0,0,False
0,1,False
0,0,False
0,5,True
0,5,False
0,0,False
0,1,False
0,1,True
0,0,False
0,1,True
0,0,False
0,2,False
0,2,False
0,1,False
0,1,True
0,1,True
0,0,False
0,1,False
0,2,False
0,2,False
0,0,False
0,1,False
0,1,False
0,1,False
0,3,False
0,0,False
0,1,False
0,2,False
0,0,False
0,0,False
0,1,False
0,1,False
0,3,False
0,4,True
0,3,False
0,2,False
0,0,False
0,1,False
0,1,False
0,0,False
0,2,False
0,0,False
0,0,False
0,1,False
0,0,False
0,1,False
0,1,False
0,0,False
0,1,False
0,4,True
0,0,False
0,0,False
0,1,False
0,1,False
0,0,False
0,3,False
0,0,False
0,0,False
0,0,False
0,0,False
0,1,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,5,True
0,0,False
0,1,False
0,0,False
0,1,False
0,0,False
0,0,False
0,1,False
0,0,False
0,1,False
0,4,True
0,0,False
0,0,False
0,0,False
0,1,False
0,1,False
0,2,True
0,3,True
0,1,False
0,1,False
0,1,False
0,1,True
0,1,False
0,0,False
0,3,False
0,0,False
0,0,False
0,0,False
0,0,False
0,1,False
0,1,False
0,0,False
0,2,False
0,1,True
